Entry_ID	Form_ID	Word	Gloss	Flags	Headword	Head_Strategy	Source	Tags
d1972	f_k2kizyyxg4ile	gelucu	to win, gain, conquer, overcome, succeed	uncontracted-comparison-candidate	*gel-	merriam-pdr	dedr	
d1972	f_hknzkynhwm372	gelipincu	to cause to succeed or win	uncontracted-comparison-candidate	*gel-	merriam-pdr	dedr	
d1972	f_hoiop7erixvvw	gelupu	victory, success, gain, winning	uncontracted-comparison-candidate	*gel-	merriam-pdr	dedr	
d1972	f_epdluzghgy2xo	geluvamu	victory, success	uncontracted-comparison-candidate	*gel-	merriam-pdr	dedr	
d1972	f_cvaiherc7esao	gelivi	joy, gladness, cheerfulness	uncontracted-comparison-candidate	*gel-	merriam-pdr	dedr	
d1972	f_q6dzn3e22rbje	geliviḍi	joy, gladness, cheerfulness	uncontracted-comparison-candidate	*gel-	merriam-pdr	dedr	
d1980	f_pwshlmkkhdwh2	ceṟa	prison, imprisonment	uncontracted-comparison-candidate	*keṯ-ay	krishnamurti-pfeiffer	dedr	
d1980	f_mb32u5gmtpydy	ceṟa-gonu	to seize, capture, carry off by force	uncontracted-comparison-candidate	*keṯ-ay	krishnamurti-pfeiffer	dedr	
d1980	f_lqkzjhwjcralg	ceṟuvu	artificial lake, tank	uncontracted-comparison-candidate	*keṯ-ay	krishnamurti-pfeiffer	dedr	
d1980	f_lramoemr7yvyy	ceruvu	artificial lake, tank	uncontracted-comparison-candidate	*keṯ-ay	krishnamurti-pfeiffer	dedr	
d1980	f_hdg2nvvfnbbaa	kiriyu	to be tight	uncontracted-comparison-candidate	*keṯ-ay	krishnamurti-pfeiffer	dedr	
d2008	f_u5urt7a2sgsws	krēva	a side	initial-apical-or-cluster;initial-cluster	*kēr-	merriam-pdr	dedr	
d2008	f_7x6k5qa45vu7q	krē	as in	initial-apical-or-cluster;initial-cluster	*kēr-	merriam-pdr	dedr	
d2008	f_ji3edpjk5e43g	krēgannu	outer corner of the eye	initial-apical-or-cluster;initial-cluster	*kēr-	merriam-pdr	dedr	
d2010	f_ptwfxjvf3zdlm	krēḍincu	to slight	initial-apical-or-cluster;initial-cluster	kēru	dedr-reflex	dedr	
d2010	f_sler5dshllljq	krēṇincu	to jeer, ridicule	initial-apical-or-cluster;initial-cluster	kēru	dedr-reflex	dedr	
d2019	f_yrqdbau2f3fhm	cerugu	to winnow	uncontracted-comparison-candidate	*kēṯ-	krishnamurti-pfeiffer	dedr	
d2045	f_4ugqms3mpnhei	koḍatam	a hooked stick on which are hung ropes and other accessories of the plough; a stick 2 feet long, at right angles to the harrow, to which the animals are attached by a rope. DED(S) 1699	uncontracted-comparison-candidate	koḍata	dedr-reflex	dedr	
d2047	f_5kz3qutc5lula	koḍama	a basket in which fish are snared. DED 1701	uncontracted-comparison-candidate	koḍame	dedr-reflex	dedr;B-Telugu	
d2048	f_lceuspe5o5vfi	goḍava	bother, worry, fuss. DED(S) 1703	uncontracted-comparison-candidate	goḍave	dedr-reflex	dedr;K-Telugu	
d2049	f_idmnqcnes6p4k	koḍi	tip, top, end or point of a flame	uncontracted-comparison-candidate	*koḍ-	merriam-pdr	dedr	
d2054	f_4gvd5tqtit6pu	koḍavali	sickle	uncontracted-comparison-candidate	**kuṭVppV	krishnamurti-pfeiffer	dedr	
d2054	f_wc5a3qlrcdbys	koḍali	sickle	uncontracted-comparison-candidate	**kuṭVppV	krishnamurti-pfeiffer	dedr	
d2054	f_prxdsrwnuaq4q	koḍēli	sickle	uncontracted-comparison-candidate	**kuṭVppV	krishnamurti-pfeiffer	dedr	
d2054	f_tovvtwruzavag	ḍoŋku	curvature	initial-apical-or-cluster	**kuṭVppV	krishnamurti-pfeiffer	dedr	
d2054	f_cc5yt6kklwzlu	ḍoŋkena	a sort of spear with a bent or curved head	initial-apical-or-cluster	**kuṭVppV	krishnamurti-pfeiffer	dedr	
d2070	f_2puj5q6ameh72	goṭike	id	uncontracted-comparison-candidate	koṭṭaiy-ilantai	dedr-reflex	dedr;VPK-Telugu	
d2073	f_wh6drzlmdd2ke	goḍaba	danger, calamity. DED 1726	uncontracted-comparison-candidate	goḍḍa	dedr-reflex	dedr	
d2073	f_lykuiy3kosbem	goḍava	danger, calamity. DED 1726	uncontracted-comparison-candidate	goḍḍa	dedr-reflex	dedr	
d2078	f_zxhzyf7fwrqhk	beḍa-goṇḍalu	big massive rainy clouds. DED(S) 1730	uncontracted-comparison-candidate	koṇṭal	dedr-reflex	dedr	
d2090	f_z2y7qgou2ra5i	krottaḷamu	bastion. DED 1739	initial-apical-or-cluster;initial-cluster	kottaḷam	dedr-reflex	dedr	
d2090	f_k5h3qhwsbaixw	krottaḍamu	bastion. DED 1739	initial-apical-or-cluster;initial-cluster	kottaḷam	dedr-reflex	dedr	
d2124	f_6aom2qhvgpbpw	koraḍu	a red streak in the clouds, (B.) a gleam or streak of a rainbow in the clouds	uncontracted-comparison-candidate	koraḍu	dedr-reflex	dedr	
d2124	f_gwtaoxg6ksq66	koraḍu	rainbow	uncontracted-comparison-candidate	koraḍu	dedr-reflex	dedr;VPK-Telugu	
d2132	f_fqb2v5eor2okw	kola	sin, (K. also) murder, holocaust, enmity	uncontracted-comparison-candidate	*kol-	krishnamurti-pfeiffer	dedr	
d2133	f_xadox2s6t7eem	kolimi	furnace	uncontracted-comparison-candidate	*kol	krishnamurti-pfeiffer	dedr	
d2134	f_5sdo7d2u2uvss	golusu	a chain	uncontracted-comparison-candidate	kolucu	dedr-reflex	dedr	
d2146	f_pxrplumkoerqe	krovvu	to become fat, fatten, (K. also) become proud; fat, grease, lust, pride, arrogance	initial-apical-or-cluster;initial-cluster	*koẓv-	merriam-pdr	dedr	noun
d2146	f_mpwpjr3cyfebk	krovvina	fat, plump, headstrong, ungovernable	initial-apical-or-cluster;initial-cluster	*koẓv-	merriam-pdr	dedr	
d2151	f_pft2peaop4vge	koliki	hook or clasp of a necklace	uncontracted-comparison-candidate	*koḷ-	krishnamurti-pfeiffer	dedr	
d2151	f_6cf5hxdl4pm2a	kolupu	to cause to do, prompt, set on; be agreeable, (ideas) suggest themselves, be inclined; festival of a god or goddess	uncontracted-comparison-candidate	*koḷ-	krishnamurti-pfeiffer	dedr;K-Telugu	noun
d2151	f_nwkhnuvbgjkcq	kolucu	to serve, worship	uncontracted-comparison-candidate	*koḷ-	krishnamurti-pfeiffer	dedr	
d2151	f_a2s4inkwpcdwc	koluvu	an assembly; service, employment; (K.) royal presence or the presence of a deity	uncontracted-comparison-candidate	*koḷ-	krishnamurti-pfeiffer	dedr	
d2151	f_4mpwzip6al3jw	koluvukā̃ḍu	servant	uncontracted-comparison-candidate	*koḷ-	krishnamurti-pfeiffer	dedr	
d2161	f_fnzasnv6v35vo	koṟa	use, profit; useful, profitable	uncontracted-comparison-candidate	kora-muṭṭu	dedr-reflex	dedr	
d2161	f_gjsgyltmgmhju	koṟa-muṭṭu	tool, instrument. DED 1796	uncontracted-comparison-candidate	kora-muṭṭu	dedr-reflex	dedr	
d2164	f_ukbvljxj5ve4s	koṟuku	to bite, gnaw; a bite	uncontracted-comparison-candidate	*kod_-	merriam-pdr	dedr	noun
d2165	f_dfeuejewbj4oa	goṟe	id	uncontracted-comparison-candidate	*koṯ-i	krishnamurti-pfeiffer	dedr	
d2165	f_6ncze7e4pjj2u	goriya	id	uncontracted-comparison-candidate	*koṯ-i	krishnamurti-pfeiffer	dedr;B-Telugu	
d2166	f_xckhqlwbb3a4m	koṟakoṟa	angrily; anger, angry look	uncontracted-comparison-candidate	koṟukoṟu	dedr-reflex	dedr	
d2166	f_7qnvky3z7rgym	koṟakoṟal-āḍu	to be angry, have an angry look	uncontracted-comparison-candidate	koṟukoṟu	dedr-reflex	dedr	
d2166	f_mrne3kld44bvm	koṟalu	to grow angry. DED 1800	uncontracted-comparison-candidate	koṟukoṟu	dedr-reflex	dedr;K-Telugu	
d2167	f_vmfunekwquk6w	koṟuku	chancre. DED 1801	uncontracted-comparison-candidate	koṟukku	dedr-reflex	dedr	
d2176	f_5pbshd64sici4	krōva	a string, as of pearls, etc	initial-apical-or-cluster;initial-cluster	*kō-	merriam-pdr	dedr	
d2195	f_lgxhvl3vg4lhk	pulikōca	a large venomous spider	uncontracted-comparison-candidate	*kovanS-	merriam-pdr	dedr	
d2229	f_ol43xz5ac3laq	koṟavi	a firebrand, (B. also) touchwood tree, <i>Sapindus tetraphylla</i> or <i>Guarea molinoea</i> Roxb	uncontracted-comparison-candidate	kōrāṉ	dedr-reflex	dedr	
d2229	f_ijbokfir4kwfm	korivi	a firebrand, (B. also) touchwood tree, <i>Sapindus tetraphylla</i> or <i>Guarea molinoea</i> Roxb	uncontracted-comparison-candidate	kōrāṉ	dedr-reflex	dedr;B-Telugu;K-also-Telugu	
d2229	f_lqhhyjke5pm72	koṟakancu	firebrand, burning piece of wood	uncontracted-comparison-candidate	kōrāṉ	dedr-reflex	dedr	
d2229	f_qtvpslslzaava	koṟakaccu	firebrand, burning piece of wood	uncontracted-comparison-candidate	kōrāṉ	dedr-reflex	dedr	
d2232	f_wbr7xiegi3x7a	koṟalu	to desire, wish	uncontracted-comparison-candidate	kōru	dedr-reflex	dedr;K-Telugu	
d2233	f_fawlxb2npbnce	krōlu	to drink, eat	initial-apical-or-cluster;initial-cluster	kōruka	dedr-reflex	dedr;K-Telugu	
d2247	f_xfxstyqc2ayra	krōvi	<i>Galedupa indica</i> Lam. [<i>Corallocarpus epigaea</i> Hook. = <i>Bryonia epigaea</i> Rottler; <i>Cephalandra indica</i> Naud. = <i>B. grandis</i> Linn. = <i>Coccinia indica</i> W. &amp; A.; <i>Pongamia glabra</i> Vent. = <i>G. indica</i> Lam. = <i>G. arborea</i> Roxb.] DED 1861	initial-apical-or-cluster;initial-cluster	kōvai	dedr-reflex	dedr	
d2247	f_2wqbpyq7asjam	grōvi	<i>Galedupa indica</i> Lam. [<i>Corallocarpus epigaea</i> Hook. = <i>Bryonia epigaea</i> Rottler; <i>Cephalandra indica</i> Naud. = <i>B. grandis</i> Linn. = <i>Coccinia indica</i> W. &amp; A.; <i>Pongamia glabra</i> Vent. = <i>G. indica</i> Lam. = <i>G. arborea</i> Roxb.] DED 1861	initial-apical-or-cluster;initial-cluster	kōvai	dedr-reflex	dedr;B-Telugu;K-also-Telugu	
d2258	f_eq3y32jht2ciu	goṟugu	to shave	uncontracted-comparison-candidate	kō̃gu	dedr-reflex	dedr	
d2297	f_b4ndpuqvbzdzi	jaḍiyu	to fear, be afraid	uncontracted-comparison-candidate	jaḍi	dedr-reflex	dedr	
d2297	f_kka33v2pui2kq	jaḍipincu	to frighten	uncontracted-comparison-candidate	jaḍi	dedr-reflex	dedr	
d2297	f_rwna7muet4bek	jaḍupu	fear, fright, dread, alarm	uncontracted-comparison-candidate	jaḍi	dedr-reflex	dedr	
d2298	f_zw26pfajohhfa	jaḍiyu	to fly, brandish as a weapon	uncontracted-comparison-candidate	jaḍi	dedr-reflex	dedr;K-Telugu	
d2299	f_up4h4qneykyby	saḍi	noise	uncontracted-comparison-candidate	*saḍ-	merriam-pdr	dedr	
d2300	f_fep6xgak557rm	saḍincu	to pound, beat	uncontracted-comparison-candidate	*ǯā̆ḍ-	merriam-pdr	dedr	
d2300	f_4kyvyqtkuszak	saḍimpu	pounding, beating	uncontracted-comparison-candidate	*ǯā̆ḍ-	merriam-pdr	dedr	
d2300	f_5h3xyliwpthqy	saḍimpulu	rice beaten and cleaned	uncontracted-comparison-candidate	*ǯā̆ḍ-	merriam-pdr	dedr	
d2300	f_lbazbmbty3hsy	jaḍiyu	to beat, hit	uncontracted-comparison-candidate	*ǯā̆ḍ-	merriam-pdr	dedr;K-Telugu	
d2352	f_jawr4niidj7mi	saraga	quickly, rapidly, soon	uncontracted-comparison-candidate	carakka	dedr-reflex	dedr	
d2352	f_owwi6lgkv5s7o	saragu	quickness, swiftness, speed	uncontracted-comparison-candidate	carakka	dedr-reflex	dedr	
d2353	f_nivl5aynjrzza	saraku	an article, commodity, thing, ornament, jewel, trinket; care, heed, regard	uncontracted-comparison-candidate	carakku	dedr-reflex	dedr	
d2356	f_lig27p5hu5tzw	trāḍu	cord, rope, twine, string, thread	initial-apical-or-cluster;initial-cluster	*čàraḍ-	merriam-pdr	dedr	
d2358	f_hsm2z36vsek2a	sarapaṇi	an ornament of gold chains of two or more folds. DED 1948	uncontracted-comparison-candidate	carappaṇi	dedr-reflex	dedr;B-Telugu	
d2358	f_7n6smfuzkwt22	sarapiṇi	an ornament of gold chains of two or more folds. DED 1948	uncontracted-comparison-candidate	carappaṇi	dedr-reflex	dedr;B-Telugu	
d2358	f_sg54mym7zf3a6	sarapeṇi	an ornament of gold chains of two or more folds. DED 1948	uncontracted-comparison-candidate	carappaṇi	dedr-reflex	dedr;B-Telugu	
d2358	f_4q74nujcaadfi	sarapʰaṇi	an ornament of gold chains of two or more folds. DED 1948	uncontracted-comparison-candidate	carappaṇi	dedr-reflex	dedr;B-Telugu	
d2359	f_edr47oxqlvqaw	trā̃cu	id	initial-apical-or-cluster;initial-cluster	*car-ac-	krishnamurti-pfeiffer	dedr	
d2360	f_ydctqhfc2xqbk	jaragu	to pass, elapse (time), occur, be current or usual, come to pass, slide, glide, slip, creep, crawl, move on, be slippery	uncontracted-comparison-candidate	*ǯar-	merriam-pdr	dedr	
d2360	f_5y6rpavoacm3g	jarugu	to pass, elapse (time), occur, be current or usual, come to pass, slide, glide, slip, creep, crawl, move on, be slippery	uncontracted-comparison-candidate	*ǯar-	merriam-pdr	dedr	
d2360	f_nau6n7ojktnpu	jarapu	to spend or pass (time), push or move forward	uncontracted-comparison-candidate	*ǯar-	merriam-pdr	dedr	
d2360	f_pcqeanzye5oau	jarigincu	to conduct, carry on, perform	uncontracted-comparison-candidate	*ǯar-	merriam-pdr	dedr	
d2360	f_dl3px5if5zfwa	jaruguḍu	slipping, sliding	uncontracted-comparison-candidate	*ǯar-	merriam-pdr	dedr	
d2360	f_f3cvyj56pkkuu	caruguḍu	a sledge, hurdle, drag	uncontracted-comparison-candidate	*ǯar-	merriam-pdr	dedr	
d2360	f_wfczz7oghcdqo	sraggu	to decrease, grow less, be diminished, abate, sink, go down	initial-apical-or-cluster;initial-cluster	*ǯar-	merriam-pdr	dedr	
d2360	f_bweup2fnt3hk4	caṟi	cliff, precipice, side of a hill or mountain	uncontracted-comparison-candidate	*ǯar-	merriam-pdr	dedr	
d2360	f_w65zvy62nvsyi	caṟiya	cliff, precipice, side of a hill or mountain	uncontracted-comparison-candidate	*ǯar-	merriam-pdr	dedr	
d2365	f_eowkeldiwghsw	salaka	a small sack; 2 1/2 times the measure called tūmu. DED 1954	uncontracted-comparison-candidate	calakai	dedr-reflex	dedr	
d2366	f_otlo7rbrktdpy	calacala	the rippling of a current or streamlet, the noise of falling leaves, etc	uncontracted-comparison-candidate	calacala	dedr-reflex	dedr	
d2367	f_cs7jh2rfr32p4	celama	hole or pit dug for water in the dry bed of a river or rivulet, etc	uncontracted-comparison-candidate	*čàl-	merriam-pdr	dedr	
d2368	f_gf6zh3pj6diqa	caluva	washing, bleaching, a washed or bleached cloth. DED 1957	uncontracted-comparison-candidate	calavai	dedr-reflex	dedr	
d2369	f_xdx77tw5ukbz6	salāpamu	id. DED 1958	uncontracted-comparison-candidate	calāpam	dedr-reflex	dedr	
d2372	f_2pzlj2hro4oqe	cali cīma	a sort of black ant	uncontracted-comparison-candidate	*Sal-	merriam-pdr	dedr	
d2377	f_tyyiivlj73i6e	selagu	to cut	uncontracted-comparison-candidate	**celVkV-	krishnamurti-pfeiffer	dedr	
d2377	f_4unye6tyl5zxa	selayu	to cut	uncontracted-comparison-candidate	**celVkV-	krishnamurti-pfeiffer	dedr	
d2377	f_bstkbtyw3vt4y	celagu	to cut	uncontracted-comparison-candidate	**celVkV-	krishnamurti-pfeiffer	dedr;K-Telugu;K-also-Telugu	
d2377	f_gt3qzhle4w6x2	celavu	to cut	uncontracted-comparison-candidate	**celVkV-	krishnamurti-pfeiffer	dedr;K-Telugu;K-also-Telugu	
d2377	f_uh574x7p5nhmi	sela	hole	uncontracted-comparison-candidate	**celVkV-	krishnamurti-pfeiffer	dedr	
d2378	f_sicfcmlz3rs3q	ceral-āḍu	to sport, play, roam about for pleasure	uncontracted-comparison-candidate	calla	dedr-reflex	dedr	
d2378	f_glwb66gnbjy3e	ceral-āṭamu	sport, play, roaming for pleasure. DED 1963	uncontracted-comparison-candidate	calla	dedr-reflex	dedr	
d2407	f_kbrtbrytw5ng4	jaḷuka	trembling, tremor, fear	uncontracted-comparison-candidate	caḷai	dedr-reflex	dedr	
d2408	f_mk7zf3otdylqq	cali	cold, low temperature, sensation of cold, chilliness	uncontracted-comparison-candidate	*čaḷ-	merriam-pdr	dedr	
d2408	f_erw23ptliaiw6	calimiri	coolness, cold	uncontracted-comparison-candidate	*čaḷ-	merriam-pdr	dedr	
d2408	f_fj7izuhn7wjp4	caluva	coolness, cold	uncontracted-comparison-candidate	*čaḷ-	merriam-pdr	dedr	
d2408	f_pdljnu2bsm322	calidi	rice cooked in the evening and kept for use in the following morning, stale food, breakfast	uncontracted-comparison-candidate	*čaḷ-	merriam-pdr	dedr	
d2409	f_burlimfeqlru6	jalubu	a cold, catarrh, influenza	uncontracted-comparison-candidate	*ǯalb-	merriam-pdr	dedr	
d2418	f_rqqq4nliatr5q	cari	starch; paste or gruel used as paste	uncontracted-comparison-candidate	saṟi	dedr-reflex	dedr;B-Telugu	
d2418	f_5cp5ztakpxoiy	sari	starch; paste or gruel used as paste	uncontracted-comparison-candidate	saṟi	dedr-reflex	dedr;B-Telugu	
d2419	f_rghqrawt4fis6	aṟu	neck	uncontracted-comparison-candidate	*sar_-	merriam-pdr	dedr	
d2421	f_h7floftdj5gd4	caṟacu	to slap or strike with the open hand or with something broad, clap, pat	uncontracted-comparison-candidate	caṟacu	dedr-reflex	dedr	
d2421	f_cbutdgky5oino	caṟapu	a slap or clap with the open hand	uncontracted-comparison-candidate	caṟacu	dedr-reflex	dedr	
d2485	f_newwq22re5a5m	aṟu-vadi	sixty	uncontracted-comparison-candidate	*caṯ-V	krishnamurti-pfeiffer	dedr	
d2485	f_a3fr3lqzr6zwu	aruvai	sixty	uncontracted-comparison-candidate	*caṯ-V	krishnamurti-pfeiffer	dedr	
d2485	f_6ohn2o4qgcekw	aravai	sixty	uncontracted-comparison-candidate	*caṯ-V	krishnamurti-pfeiffer	dedr	
d2485	f_xszhmsxr234pk	aṟuvaṇḍru	sixty persons	uncontracted-comparison-candidate	*caṯ-V	krishnamurti-pfeiffer	dedr	
d2507	f_y7bcwgl5gbjku	ciṭike	id. DED 2068	uncontracted-comparison-candidate	ciṭike	dedr-reflex	dedr;K-Telugu	
d2509	f_c22346epsv7jm	ciṭaciṭa	the crackling noise of burning; crackingly	uncontracted-comparison-candidate	ciṭuciṭuppu	dedr-reflex	dedr	
d2510	f_5se4gqvejdw6o	ciṭilu	id	uncontracted-comparison-candidate	*čiṭ-	merriam-pdr	dedr;K-Telugu;K-also-Telugu	
d2511	f_hdylyvzejm3rg	ciṭika	a snap of the fingers	uncontracted-comparison-candidate	*ciṭ-	merriam-pdr	dedr	
d2511	f_xa34jnf7qaric	ciṭikarincu	to produce a sound by a snap of the fingers	uncontracted-comparison-candidate	*ciṭ-	merriam-pdr	dedr	
d2511	f_dvdi32rvq7hrg	ciṭikarinta	a snap of the fingers	uncontracted-comparison-candidate	*ciṭ-	merriam-pdr	dedr	
