mode,concept,score,band,dardic_family_id,plains_family_id,dardic_age,plains_age,age_order
head,WHICH,0.08875,Low: <0.2,3164,2575,Undated OIA,Undated OIA,At least one undated
head,DAWN,0.088525,Low: <0.2,11120,9634,Reconstructed only,Reconstructed only,At least one undated
head,SHOULDERBLADE,0.088393,Low: <0.2,13839,6-3x,Reconstructed only,Reconstructed only,At least one undated
head,RAM,0.088111,Low: <0.2,10310,9606,Undated OIA,Undated OIA,At least one undated
head,GRANDFATHER,0.087912,Low: <0.2,9209,1348,Reconstructed only,Epic,At least one undated
head,FIST,0.087051,Low: <0.2,10221,4498,Early-Vedic,Reconstructed only,At least one undated
head,FOOD,0.086458,Low: <0.2,491,1544,Early-Vedic,Early-Vedic,Same tagged era
head,YOU,0.086429,Low: <0.2,10511,1135,Undated OIA,Early-Vedic,At least one undated
head,SMOKE (EXHAUST),0.086366,Low: <0.2,6849-2,6849,Medieval,Early-Vedic,Plains earlier
head,THORN,0.085833,Low: <0.2,2668-2,2668,Early-Vedic,Medieval,Dardic earlier
head,LIE (REST),0.085714,Low: <0.2,10917,5407,Undated OIA,Reconstructed only,At least one undated
head,SPRING (OF WATER),0.084286,Low: <0.2,1869,5380,Early-Vedic,Reconstructed only,At least one undated
head,STRAW,0.083995,Low: <0.2,5892,7958,Early-Vedic,Epic,Dardic earlier
head,WASH,0.083889,Low: <0.2,3719,6886,Reconstructed only,Reconstructed only,At least one undated
head,PLAY,0.083761,Low: <0.2,7583,3918,Early-Vedic,Reconstructed only,At least one undated
head,DISTANCE,0.083333,Low: <0.2,6495,7785,Early-Vedic,Early-Vedic,Same tagged era
head,GIVE,0.083333,Low: <0.2,8655,6140,Early-Vedic,Early-Vedic,Same tagged era
head,BREAD,0.083175,Low: <0.2,4321,10837,Medieval,Reconstructed only,At least one undated
head,CHILD,0.08172,Low: <0.2,3245,5070,Reconstructed only,Reconstructed only,At least one undated
head,THERE,0.080357,Low: <0.2,228,1564-3,Undated OIA,Reconstructed only,At least one undated
head,SELF,0.080159,Low: <0.2,9102,1135,Reconstructed only,Early-Vedic,At least one undated
head,MANGO,0.079032,Low: <0.2,1268,3475,Early-Vedic,Epic,Dardic earlier
head,SPLIT,0.079018,Low: <0.2,9058-2,13845,Undated OIA,Reconstructed only,At least one undated
head,BITE,0.077976,Low: <0.2,4675,2854,Reconstructed only,Epic,At least one undated
head,DRUM,0.077894,Low: <0.2,5608,5525,Undated OIA,Reconstructed only,At least one undated
head,BLOW (OF WIND),0.077166,Low: <0.2,9102,5513-3,Reconstructed only,Reconstructed only,At least one undated
head,HOLE,0.076349,Low: <0.2,4872,5043,Reconstructed only,Early-Vedic,At least one undated
head,SWIM,0.076339,Low: <0.2,6624,5702,Early-Vedic,Early-Vedic,Same tagged era
head,EYE,0.07625,Low: <0.2,919,4560,Early-Vedic,Early-Vedic,Same tagged era
head,THIEF,0.07619,Low: <0.2,10216,5489,Epic,Reconstructed only,At least one undated
head,PARTRIDGE,0.075833,Low: <0.2,5177,5809,Epic,Early-Vedic,Plains earlier
head,STRONG,0.075,Low: <0.2,9330,9161,Reconstructed only,Early-Vedic,At least one undated
head,SCRATCH,0.074495,Low: <0.2,3489,3729,Reconstructed only,Undated OIA,At least one undated
head,FAECES (EXCREMENT),0.074359,Low: <0.2,10731,4225,Reconstructed only,Undated OIA,At least one undated
head,SISTER,0.074167,Low: <0.2,13913,6479,Early-Vedic,Reconstructed only,At least one undated
head,WEAR,0.073704,Low: <0.2,1260,7835,Epic,Early-Vedic,Plains earlier
head,IN FRONT OF,0.073558,Low: <0.2,8281,68,Undated OIA,Early-Vedic,At least one undated
head,TURN,0.073207,Low: <0.2,11547,8041,Epic,Reconstructed only,At least one undated
head,SKY,0.072826,Low: <0.2,1008,f_lmwk7knn4svus,Early-Vedic,Other origin,At least one undated
head,THIN,0.072821,Low: <0.2,4889,7736,Classical,Undated OIA,At least one undated
head,THROW,0.072407,Low: <0.2,5735,9106,Undated OIA,Reconstructed only,At least one undated
head,MEAT,0.071667,Low: <0.2,395-2,f_fnwdoz5wjhgai,Reconstructed only,Other origin,At least one undated
head,OLD,0.071585,Low: <0.2,5524,5260,Reconstructed only,Early-Vedic,At least one undated
head,WEAK,0.071465,Low: <0.2,10789,6438,Reconstructed only,Early-Vedic,At least one undated
head,MAIZE,0.071053,Low: <0.2,10437,9879,Undated OIA,Undated OIA,At least one undated
head,MORNING,0.070498,Low: <0.2,10763,11813,Early-Vedic,Reconstructed only,At least one undated
head,GATHER,0.07,Low: <0.2,8751,4814,Epic,Early-Vedic,Plains earlier
head,VILLAGE,0.069987,Low: <0.2,4368,11448,Early-Vedic,Undated OIA,At least one undated
head,STRIKE,0.069624,Low: <0.2,11004,5513,Early-Vedic,Reconstructed only,At least one undated
head,STICK,0.067639,Low: <0.2,6638,10991,Reconstructed only,Reconstructed only,At least one undated
head,CLOTHES,0.066562,Low: <0.2,7700,2871,Epic,Classical,Dardic earlier
head,SIT,0.066176,Low: <0.2,7467,2245,Early-Vedic,Early-Vedic,Same tagged era
head,PLOUGH,0.065073,Low: <0.2,11612,3882-6,Epic,Reconstructed only,At least one undated
head,HIDE,0.064821,Low: <0.2,447,4701,Reconstructed only,Early-Vedic,At least one undated
head,EVIL,0.064259,Low: <0.2,10930,9289,Reconstructed only,Reconstructed only,At least one undated
head,STAR,0.063755,Low: <0.2,13713,5798,Undated OIA,Classical,At least one undated
head,AWAKE,0.06375,Low: <0.2,9279,5174,Early-Vedic,Early-Vedic,Same tagged era
head,VULVA,0.063409,Low: <0.2,9524-5,4860,Reconstructed only,Reconstructed only,At least one undated
head,GUTS,0.061667,Low: <0.2,2417,8376,Undated OIA,Reconstructed only,At least one undated
head,MATERNAL UNCLE (MOTHER'S BROTHER),0.060641,Low: <0.2,10009,10055,Early-Vedic,Classical,Dardic earlier
head,GO UP OR RISE (ONESELF),0.060227,Low: <0.2,1900-2,4578,Reconstructed only,Reconstructed only,At least one undated
head,SLEEVE,0.06,Low: <0.2,9230,9233,Reconstructed only,Undated OIA,At least one undated
head,CLOTH,0.05997,Low: <0.2,5466,2871,Reconstructed only,Classical,At least one undated
head,TUBE,0.059167,Low: <0.2,6936,6936-2,Undated OIA,Early-Vedic,At least one undated
head,BREATH,0.057576,Low: <0.2,6730,12769,Epic,Epic,Same tagged era
head,SPLIT OPEN,0.057253,Low: <0.2,5989,5988,Reconstructed only,Undated OIA,At least one undated
head,VALLEY,0.05641,Low: <0.2,4453,6644,Reconstructed only,Classical,At least one undated
head,GENTLE,0.056313,Low: <0.2,3523,8395,Epic,Reconstructed only,At least one undated
head,MOTHER-IN-LAW,0.05625,Low: <0.2,5286,10058,Undated OIA,Reconstructed only,At least one undated
head,COOKED,0.05619,Low: <0.2,7654,9627,Early-Vedic,Early-Vedic,Same tagged era
head,LOST,0.055903,Low: <0.2,8310-2,3653,Reconstructed only,Medieval,At least one undated
head,FULL,0.055386,Low: <0.2,8342,8330,Undated OIA,Classical,At least one undated
head,GRASS,0.055222,Low: <0.2,4471,3769,Early-Vedic,Undated OIA,At least one undated
head,DIRT,0.05498,Low: <0.2,9899,9904,Early-Vedic,Reconstructed only,At least one undated
head,LOOSE,0.054825,Low: <0.2,12009,5590,Epic,Reconstructed only,At least one undated
head,TWO,0.054006,Low: <0.2,6648,651,Undated OIA,Early-Vedic,At least one undated
head,ACHE,0.053333,Low: <0.2,12576-3,5330,Reconstructed only,Classical,At least one undated
head,FRUIT,0.05328,Low: <0.2,11031,9051,Classical,Early-Vedic,Plains earlier
head,PERSON,0.052991,Low: <0.2,10049,5098,Undated OIA,Early-Vedic,At least one undated
head,FLESH,0.052308,Low: <0.2,9982,f_fnwdoz5wjhgai,Undated OIA,Other origin,At least one undated
head,SPREAD OUT,0.052209,Low: <0.2,2269,8838,Reconstructed only,Early-Vedic,At least one undated
head,EMPTY,0.051671,Low: <0.2,3643,11517,Reconstructed only,Epic,At least one undated
head,TRUTH,0.051429,Low: <0.2,9377,13112,Early-Vedic,Early-Vedic,Same tagged era
head,CLAY,0.051042,Low: <0.2,8019,10286,Epic,Early-Vedic,Plains earlier
head,FOG,0.050926,Low: <0.2,6955c,3386,Reconstructed only,Reconstructed only,At least one undated
head,BLUNT,0.05,Low: <0.2,10187,9532,Reconstructed only,Reconstructed only,At least one undated
head,HOW MUCH,0.05,Low: <0.2,3169,3167,Early-Vedic,Reconstructed only,At least one undated
head,MAKE,0.049665,Low: <0.2,2814,9710,Early-Vedic,Reconstructed only,At least one undated
head,CALL,0.048846,Low: <0.2,9837,12298,Early-Vedic,Early-Vedic,Same tagged era
head,FLOW,0.048291,Low: <0.2,841,11453,Reconstructed only,Early-Vedic,At least one undated
head,PULL OUT,0.048194,Low: <0.2,4772,2660,Epic,Reconstructed only,At least one undated
head,FINE (PENALTY),0.048148,Low: <0.2,9348,6136,Early-Vedic,Classical,Dardic earlier
head,RIPEN,0.047917,Low: <0.2,7654,13817,Early-Vedic,Epic,Dardic earlier
head,PLOUGH (INSTRUMENT),0.047879,Low: <0.2,10482,11006,Early-Vedic,Early-Vedic,Same tagged era
head,FRONT (PART),0.047778,Low: <0.2,6664,12982,Undated OIA,Early-Vedic,At least one undated
head,OLD (AGED),0.047778,Low: <0.2,4424,9461,Early-Vedic,Classical,Dardic earlier
head,ARM,0.047743,Low: <0.2,10221,9229,Early-Vedic,Early-Vedic,Same tagged era
head,SHOOT,0.047619,Low: <0.2,10066,9013,Early-Vedic,Medieval,Dardic earlier
head,NIGHT,0.047448,Low: <0.2,11625,10702,Early-Vedic,Early-Vedic,Same tagged era
head,THUMB,0.046429,Low: <0.2,5286,137,Undated OIA,Undated OIA,At least one undated
head,FROM,0.045,Low: <0.2,9804,13173,Early-Vedic,Undated OIA,At least one undated
head,CRUSH,0.044722,Low: <0.2,3241,4802,Classical,Reconstructed only,At least one undated
head,NEEDLE (FOR SEWING),0.044102,Low: <0.2,13551-2,13551,Reconstructed only,Early-Vedic,At least one undated
head,HUNGER,0.044028,Low: <0.2,299,9286,Epic,Epic,Same tagged era
head,HAMMER,0.043702,Low: <0.2,3239-2,14028,Reconstructed only,Reconstructed only,At least one undated
head,DUST,0.043604,Low: <0.2,2025,6835,Reconstructed only,Reconstructed only,At least one undated
head,BUFFALO,0.042857,Low: <0.2,13331,9980,Early-Vedic,Reconstructed only,At least one undated
head,WHOLE,0.041845,Low: <0.2,9568,8330,Early-Vedic,Classical,Dardic earlier
head,YOUNG,0.041786,Low: <0.2,10896,5712,Early-Vedic,Undated OIA,At least one undated
head,TIRED,0.041558,Low: <0.2,3856,9361-2,Reconstructed only,Epic,At least one undated
head,CATCH,0.041429,Low: <0.2,4450,6747,Epic,Epic,Same tagged era
head,BALL,0.041369,Low: <0.2,9203,4321,Early-Vedic,Medieval,Dardic earlier
head,STEAM,0.041154,Low: <0.2,9108,9223-3,Early-Vedic,Reconstructed only,At least one undated
head,LAY (VERB),0.041071,Low: <0.2,13756,8053,Early-Vedic,Early-Vedic,Same tagged era
head,ABUSE,0.040833,Low: <0.2,4052,9372,Undated OIA,Epic,At least one undated
head,SLIP,0.040833,Low: <0.2,8156,3856,Epic,Reconstructed only,At least one undated
head,MAD,0.040139,Low: <0.2,9130,11504,Early-Vedic,Classical,Dardic earlier
head,COLOR,0.04,Low: <0.2,10580,11338,Early-Vedic,Early-Vedic,Same tagged era
head,PIG,0.04,Low: <0.2,13544,9551,Early-Vedic,Reconstructed only,At least one undated
head,STREAM,0.04,Low: <0.2,4453,6788,Reconstructed only,Undated OIA,At least one undated
head,LAUGH,0.039615,Low: <0.2,14069,14048,Classical,Reconstructed only,At least one undated
head,RING,0.039586,Low: <0.2,5458,10203,Reconstructed only,Epic,At least one undated
head,OTTER,0.039286,Low: <0.2,2056,11084,Early-Vedic,Early-Vedic,Same tagged era
head,RISE (MOVE UPWARDS),0.039286,Low: <0.2,1892,4561,Reconstructed only,Reconstructed only,At least one undated
head,FAST,0.038929,Low: <0.2,5339,5327-2,Reconstructed only,Reconstructed only,At least one undated
head,SOLE (FOOT),0.038889,Low: <0.2,8702,5738,Reconstructed only,Reconstructed only,At least one undated
head,SALT,0.03869,Low: <0.2,10978,10299,Early-Vedic,Early-Vedic,Same tagged era
head,PLANT (VEGETATION),0.038023,Low: <0.2,8807,2517,Early-Vedic,Classical,Dardic earlier
head,FIX,0.036667,Low: <0.2,9126,13963,Early-Vedic,Early-Vedic,Same tagged era
head,MUD,0.036508,Low: <0.2,9899,2867,Early-Vedic,Undated OIA,At least one undated
head,TEAR (SHRED),0.035714,Low: <0.2,5046,5043,Reconstructed only,Early-Vedic,At least one undated
head,FOREST,0.035686,Low: <0.2,5853,600,Early-Vedic,Early-Vedic,Same tagged era
head,LADDER,0.035498,Low: <0.2,12724,7458,Reconstructed only,Early-Vedic,At least one undated
head,FIND,0.035238,Low: <0.2,10948,12626,Early-Vedic,Undated OIA,At least one undated
head,LEAVE,0.034722,Low: <0.2,5984,3707,Early-Vedic,Reconstructed only,At least one undated
head,ROLL,0.034394,Low: <0.2,6453,11079-3,Reconstructed only,Medieval,At least one undated
head,UGLY,0.034286,Low: <0.2,913,9524-3,Epic,Reconstructed only,At least one undated
head,RAFTER,0.033929,Low: <0.2,6296,7699,Epic,Epic,Same tagged era
head,COURTYARD,0.033333,Low: <0.2,9740,12130,Classical,Early-Vedic,Plains earlier
head,STUPID,0.033333,Low: <0.2,706,9263,Reconstructed only,Reconstructed only,At least one undated
head,SHOULDER,0.032793,Low: <0.2,13839,13627,Reconstructed only,Early-Vedic,At least one undated
head,LUNG,0.032738,Low: <0.2,9423a,8391,Reconstructed only,Reconstructed only,At least one undated
head,EDGE,0.032639,Low: <0.2,8868,8041,Epic,Reconstructed only,At least one undated
head,COUNTRY,0.0325,Low: <0.2,3232,10694,Epic,Early-Vedic,Plains earlier
head,HAND,0.031944,Low: <0.2,13747,14024,Early-Vedic,Early-Vedic,Same tagged era
head,TWENTY,0.03125,Low: <0.2,11616,3503,Early-Vedic,Reconstructed only,At least one undated
head,PEA,0.030952,Low: <0.2,3335,9724-2,Epic,Reconstructed only,At least one undated
head,BROTHER,0.030692,Low: <0.2,9664,12056,Undated OIA,Early-Vedic,At least one undated
head,EAR,0.030682,Low: <0.2,3056,2830,Reconstructed only,Early-Vedic,At least one undated
head,ACROSS,0.03,Low: <0.2,8113,8100,Reconstructed only,Early-Vedic,At least one undated
head,CORPSE,0.03,Low: <0.2,9888,12356,Early-Vedic,Early-Vedic,Same tagged era
head,SCATTER,0.03,Low: <0.2,9051,781,Early-Vedic,Early-Vedic,Same tagged era
head,MOVE,0.029929,Low: <0.2,4874,14018,Reconstructed only,Reconstructed only,At least one undated
head,SON-IN-LAW,0.029808,Low: <0.2,5198-2,11309,Reconstructed only,Early-Vedic,At least one undated
head,CLEAN,0.028571,Low: <0.2,6886,7150,Reconstructed only,Early-Vedic,At least one undated
head,HEAP,0.028452,Low: <0.2,5603,3392,Reconstructed only,Epic,At least one undated
head,FEATHER,0.028431,Low: <0.2,7733,13640,Early-Vedic,Reconstructed only,At least one undated
head,CHILI PEPPER,0.027564,Low: <0.2,9875-3,9875,Reconstructed only,Undated OIA,At least one undated
head,IN,0.026481,Low: <0.2,9804,12042,Early-Vedic,Reconstructed only,At least one undated
head,PATERNAL GRANDFATHER,0.02619,Low: <0.2,6261,1348,Reconstructed only,Epic,At least one undated
head,URINE,0.026136,Low: <0.2,10337,10234,Epic,Early-Vedic,Plains earlier
head,TOOTH,0.025926,Low: <0.2,6152,6153,Early-Vedic,Early-Vedic,Same tagged era
head,A LITTLE,0.025595,Low: <0.2,5850-2,13720-2,Reconstructed only,Reconstructed only,At least one undated
head,CALF OF LEG,0.025397,Low: <0.2,8377-7,5536-3,Reconstructed only,Reconstructed only,At least one undated
head,LAST YEAR,0.025,Low: <0.2,8777,7907,Reconstructed only,Epic,At least one undated
head,PASS,0.024158,Low: <0.2,5702,4028,Early-Vedic,Early-Vedic,Same tagged era
head,SHARE,0.023377,Low: <0.2,9360,8946,Epic,Early-Vedic,Plains earlier
head,PESTLE,0.023214,Low: <0.2,11348,5596,Reconstructed only,Reconstructed only,At least one undated
head,HAIR,0.022842,Low: <0.2,5095,4883,Reconstructed only,Early-Vedic,At least one undated
head,MATERNAL AUNT (MOTHER'S SISTER),0.022727,Low: <0.2,7059,10001,Reconstructed only,Epic,At least one undated
head,HORN (ANATOMY),0.022566,Low: <0.2,5901,12583,Undated OIA,Early-Vedic,At least one undated
head,HALF,0.021368,Low: <0.2,3792-2,644,Reconstructed only,Early-Vedic,At least one undated
head,WELL,0.021154,Low: <0.2,9348,7561,Early-Vedic,Classical,Dardic earlier
head,COMB,0.020202,Low: <0.2,2970,2598-3,Epic,Reconstructed only,At least one undated
head,FAR,0.02,Low: <0.2,6492,f_54k6p5unwsyuu,Reconstructed only,Other origin,At least one undated
head,HORSE,0.019742,Low: <0.2,920,8452,Undated OIA,Undated OIA,At least one undated
head,ARMPIT,0.019643,Low: <0.2,3191,3213,Epic,Early-Vedic,Plains earlier
head,BLUE,0.019167,Low: <0.2,8130,7563,Classical,Early-Vedic,Plains earlier
head,SIXTEEN,0.01875,Low: <0.2,12812-3,12812,Reconstructed only,Early-Vedic,At least one undated
head,CROW,0.018519,Low: <0.2,3107,2993,Reconstructed only,Epic,At least one undated
head,NAVEL,0.017381,Low: <0.2,12516,4277,Epic,Undated OIA,At least one undated
head,BIRD,0.016667,Low: <0.2,5177,7637-2,Epic,Reconstructed only,At least one undated
head,HUNDRED,0.016481,Low: <0.2,f_a3qzgmx3y434i,f_iwnpamter6qbm,Other origin,Undated OIA,At least one undated
head,PALATE,0.015934,Low: <0.2,5803,5853,Early-Vedic,Early-Vedic,Same tagged era
head,KILL,0.015611,Low: <0.2,10066,3369,Early-Vedic,Medieval,Dardic earlier
head,YES,0.015,Low: <0.2,2524,5240,Early-Vedic,Undated OIA,At least one undated
head,SHOP,0.012143,Low: <0.2,1204,3546,Epic,Early-Vedic,Plains earlier
head,LEAF,0.011243,Low: <0.2,4979,7918,Epic,Early-Vedic,Plains earlier
head,THOU,0.011111,Low: <0.2,10511,5889,Undated OIA,Undated OIA,At least one undated
head,TWELVE,0.011111,Low: <0.2,6658-2,6658,Early-Vedic,Early-Vedic,Same tagged era
head,TONGUE,0.011061,Low: <0.2,11136,5228,Reconstructed only,Early-Vedic,At least one undated
head,FISH,0.010837,Low: <0.2,10867,1256,Classical,Undated OIA,At least one undated
head,NINETEEN,0.010819,Low: <0.2,6998,2410,Early-Vedic,Undated OIA,At least one undated
head,RADISH,0.010714,Low: <0.2,5934,10250,Early-Vedic,Early-Vedic,Same tagged era
head,DRINK,0.009757,Low: <0.2,5322,8209,Reconstructed only,Early-Vedic,At least one undated
head,NET,0.009405,Low: <0.2,8400,5219,Undated OIA,Epic,At least one undated
head,SEW,0.009028,Low: <0.2,13876,5432,Early-Vedic,Undated OIA,At least one undated
head,COOKED RICE,0.00767,Low: <0.2,4471,3880,Early-Vedic,Undated OIA,At least one undated
head,KNOT,0.007566,Low: <0.2,10963,9140,Classical,Early-Vedic,Plains earlier
head,DONKEY,0.00754,Low: <0.2,3818,6289,Early-Vedic,Reconstructed only,At least one undated
head,OIL (ORGANIC SUBSTANCE),0.006966,Low: <0.2,5958,491-2,Early-Vedic,Epic,Dardic earlier
head,TURMERIC,0.006757,Low: <0.2,13992,13992-2,Early-Vedic,Early-Vedic,Same tagged era
head,GRAPE,0.00625,Low: <0.2,6628-2,6628,Reconstructed only,Undated OIA,At least one undated
head,NAME,0.005263,Low: <0.2,5060,7067,Medieval,Early-Vedic,Plains earlier
head,BARLEY,0.004861,Low: <0.2,9201,3148,Reconstructed only,Early-Vedic,At least one undated
head,GOLD,0.003816,Low: <0.2,11168,14163,Reconstructed only,Epic,At least one undated
head,BEARD,0.003229,Low: <0.2,5254-2,5853,Reconstructed only,Early-Vedic,At least one undated
head,SEVEN,0.001777,Low: <0.2,13343,6019,Early-Vedic,Early-Vedic,Same tagged era
head,TEN,0.001718,Low: <0.2,10436,8015-2,Early-Vedic,Reconstructed only,At least one undated
head,POTATO,0.001515,Low: <0.2,1388,f_5tbm3zy3mu4po,Undated OIA,Other origin,At least one undated
head,BANANA,0.001429,Low: <0.2,2712,2712-2,Undated OIA,Reconstructed only,At least one undated
head,ELEVEN,0.001282,Low: <0.2,2485,6019,Early-Vedic,Early-Vedic,Same tagged era
head,FIVE,0.00125,Low: <0.2,7655,13685,Undated OIA,Undated OIA,At least one undated
