mode,cohort,held_out,concept,target,dardic_family_id,plains_family_id,category,families
entry,All eligible,True,PATERNAL UNCLE (FATHER'S BROTHER),Either language,8188,2998,"Dardic family, not Plains family",4734;8188
entry,All eligible,True,CO-WIFE,Sindhi,10453,13130,Other resolved families only,8583
entry,All eligible,True,CO-WIFE,Lahnda,10453,13130,"Plains family, not Dardic family",13130
entry,All eligible,True,CO-WIFE,Either language,10453,13130,"Plains family, not Dardic family",13130;8583
entry,All eligible,True,SMOOTH,Sindhi,8152,4782,Other resolved families only,10992
entry,All eligible,True,SMOOTH,Lahnda,8152,4782,No attestation,
entry,All eligible,True,SMOOTH,Either language,8152,4782,Other resolved families only,10992
entry,All eligible,True,CHEST,Sindhi,3607,5014,"Plains family, not Dardic family",2351;5014
entry,All eligible,True,CHEST,Lahnda,3607,5014,No attestation,
entry,All eligible,True,CHEST,Either language,3607,5014,"Plains family, not Dardic family",2351;5014
entry,All eligible,True,FOAM,Sindhi,9108,3959,"Plains family, not Dardic family",3959
entry,All eligible,True,FOAM,Lahnda,9108,3959,Other resolved families only,5322
entry,All eligible,True,FOAM,Either language,9108,3959,"Plains family, not Dardic family",3959;5322
entry,All eligible,True,PULL,Sindhi,6613,3881,Other resolved families only,12427;5762
entry,All eligible,True,PULL,Lahnda,6613,3881,Other resolved families only,12427
entry,All eligible,True,PULL,Either language,6613,3881,Other resolved families only,12427;5762
entry,All eligible,True,INSIDE,Sindhi,357,9504,"Dardic family, not Plains family",357;9804;9817
entry,All eligible,True,INSIDE,Lahnda,357,9504,"Dardic family, not Plains family",357
entry,All eligible,True,INSIDE,Either language,357,9504,"Dardic family, not Plains family",357;9804;9817
entry,All eligible,True,FEVER,Sindhi,8519,5303,Other resolved families only,6653
entry,All eligible,True,FEVER,Lahnda,8519,5303,Other resolved families only,3552
entry,All eligible,True,FEVER,Either language,8519,5303,Other resolved families only,3552;6653
entry,All eligible,True,TALL,Sindhi,6368,10951,"Dardic family, not Plains family",6368
entry,All eligible,True,TALL,Lahnda,6368,10951,"Dardic family, not Plains family",6368
entry,All eligible,True,TALL,Either language,6368,10951,"Dardic family, not Plains family",6368
entry,All eligible,True,SPRINGTIME,Sindhi,11439,4915,"Plains family, not Dardic family",4915
entry,All eligible,True,SPRINGTIME,Lahnda,11439,4915,"Plains family, not Dardic family",4915;4947
entry,All eligible,True,SPRINGTIME,Either language,11439,4915,"Plains family, not Dardic family",4915;4947
entry,All eligible,True,POUR,Sindhi,5735,5581,Other resolved families only,5593;902
entry,All eligible,True,POUR,Lahnda,5735,5581,Other resolved families only,4457;8053;8065
entry,All eligible,True,POUR,Either language,5735,5581,Other resolved families only,4457;5593;8053;8065;902
entry,All eligible,True,FEW,Sindhi,722,13720,Other resolved families only,13720-3
entry,All eligible,True,FEW,Lahnda,722,13720,Other resolved families only,13720-3;4415
entry,All eligible,True,FEW,Either language,722,13720,Other resolved families only,13720-3;4415
entry,All eligible,True,HURT (SOMEBODY),Sindhi,12576,8226,Other resolved families only,5405;5876;6376
entry,All eligible,True,HURT (SOMEBODY),Lahnda,12576,8226,Other resolved families only,6376
entry,All eligible,True,HURT (SOMEBODY),Either language,12576,8226,Other resolved families only,5405;5876;6376
entry,All eligible,True,BOW,Sindhi,6636,6726,Other resolved families only,6956;7214
entry,All eligible,True,BOW,Lahnda,6636,6726,Other resolved families only,6956;7214
entry,All eligible,True,BOW,Either language,6636,6726,Other resolved families only,6956;7214
entry,All eligible,True,ALL,Sindhi,9568,13276,"Plains family, not Dardic family",13276
entry,All eligible,True,ALL,Lahnda,9568,13276,"Plains family, not Dardic family",13276;13355
entry,All eligible,True,ALL,Either language,9568,13276,"Plains family, not Dardic family",13276;13355
entry,All eligible,True,MELT,Sindhi,11906,8486,Other resolved families only,10753;1420;4074;4144;8485
entry,All eligible,True,MELT,Lahnda,11906,8486,Other resolved families only,4087;4144;8482;8485
entry,All eligible,True,MELT,Either language,11906,8486,Other resolved families only,10753;1420;4074;4087;4144;8482;8485
entry,All eligible,True,UPPER LEG (THIGH),Sindhi,9742,5082,No attestation,
entry,All eligible,True,UPPER LEG (THIGH),Lahnda,9742,5082,Other resolved families only,7699
entry,All eligible,True,UPPER LEG (THIGH),Either language,9742,5082,Other resolved families only,7699
entry,All eligible,True,CRY,Sindhi,10734,3574,Other resolved families only,10590-3;10840
entry,All eligible,True,CRY,Lahnda,10734,3574,Other resolved families only,10840;1373;2704
entry,All eligible,True,CRY,Either language,10734,3574,Other resolved families only,10590-3;10840;1373;2704
entry,All eligible,True,ROAD,Sindhi,7785,13577-2,Other resolved families only,10612;11366
entry,All eligible,True,ROAD,Lahnda,7785,13577-2,Both focal families,10071;13577-2;5523;7785
entry,All eligible,True,ROAD,Either language,7785,13577-2,Both focal families,10071;10612;11366;13577-2;5523;7785
entry,All eligible,True,REED,Sindhi,6936,12101,Other resolved families only,3023
entry,All eligible,True,REED,Lahnda,6936,12101,"Dardic family, not Plains family",12622;6936
entry,All eligible,True,REED,Either language,6936,12101,"Dardic family, not Plains family",12622;3023;6936
entry,All eligible,True,LIGHTNING,Sindhi,9650,11745,Other resolved families only,11742;3682;3684
entry,All eligible,True,LIGHTNING,Lahnda,9650,11745,"Plains family, not Dardic family",11742;11745
entry,All eligible,True,LIGHTNING,Either language,9650,11745,"Plains family, not Dardic family",11742;11745;3682;3684
entry,All eligible,True,NAKED,Sindhi,7502,6926,"Plains family, not Dardic family",1972;6926
entry,All eligible,True,NAKED,Lahnda,7502,6926,"Plains family, not Dardic family",6926
entry,All eligible,True,NAKED,Either language,7502,6926,"Plains family, not Dardic family",1972;6926
entry,All eligible,True,HUSBAND,Sindhi,9467,4435,"Plains family, not Dardic family",11309;11427;13617;4435;7727;9402;9828
entry,All eligible,True,HUSBAND,Lahnda,9467,4435,Other resolved families only,11279;11309;5098;7727;8974;9828
entry,All eligible,True,HUSBAND,Either language,9467,4435,"Plains family, not Dardic family",11279;11309;11427;13617;4435;5098;7727;8974;9402;9828
entry,All eligible,True,WORD,Sindhi,11564,11199,"Dardic family, not Plains family",11564
entry,All eligible,True,WORD,Lahnda,11564,11199,Other resolved families only,4068
entry,All eligible,True,WORD,Either language,11564,11199,"Dardic family, not Plains family",11564;4068
entry,All eligible,True,WATERFALL,Sindhi,3662,5343,No attestation,
entry,All eligible,True,WATERFALL,Lahnda,3662,5343,Other resolved families only,5373
entry,All eligible,True,WATERFALL,Either language,3662,5343,Other resolved families only,5373
entry,All eligible,True,WIFE,Sindhi,13734,f_k66mptwk5okq6,Other resolved families only,10504;7078
entry,All eligible,True,WIFE,Lahnda,13734,f_k66mptwk5okq6,Other resolved families only,10504;10593;11279;13464;5205;7078
entry,All eligible,True,WIFE,Either language,13734,f_k66mptwk5okq6,Other resolved families only,10504;10593;11279;13464;5205;7078
entry,All eligible,True,LIE DOWN,Sindhi,7722,11109,"Plains family, not Dardic family",11109;8789
entry,All eligible,True,LIE DOWN,Lahnda,7722,11109,"Plains family, not Dardic family",11109;8675
entry,All eligible,True,LIE DOWN,Either language,7722,11109,"Plains family, not Dardic family",11109;8675;8789
entry,All eligible,True,BE,Sindhi,13768,1031,"Dardic family, not Plains family",13768;9416
entry,All eligible,True,BE,Lahnda,13768,1031,"Dardic family, not Plains family",13768;9416
entry,All eligible,True,BE,Either language,13768,1031,"Dardic family, not Plains family",13768;9416
entry,All eligible,True,DIE,Sindhi,10278,9871,"Plains family, not Dardic family",4721;7768;9871
entry,All eligible,True,DIE,Lahnda,10278,9871,"Plains family, not Dardic family",5878;9871
entry,All eligible,True,DIE,Either language,10278,9871,"Plains family, not Dardic family",4721;5878;7768;9871
entry,All eligible,True,SEIZE,Sindhi,4236,7619,Other resolved families only,12179;3858;5327;5327-5;5351
entry,All eligible,True,SEIZE,Lahnda,4236,7619,Other resolved families only,12179;13661;13814;2198;3858;5327;5336;7611
entry,All eligible,True,SEIZE,Either language,4236,7619,Other resolved families only,12179;13661;13814;2198;3858;5327;5327-5;5336;5351;7611
entry,All eligible,True,AGAIN,Sindhi,4474,9078,Other resolved families only,434;6680
entry,All eligible,True,AGAIN,Lahnda,4474,9078,"Plains family, not Dardic family",9078
entry,All eligible,True,AGAIN,Either language,4474,9078,"Plains family, not Dardic family",434;6680;9078
entry,All eligible,True,GO DOWN (DESCEND),Sindhi,10905,1770,Other resolved families only,10994;1716;5581;831
entry,All eligible,True,GO DOWN (DESCEND),Lahnda,10905,1770,Other resolved families only,10994
entry,All eligible,True,GO DOWN (DESCEND),Either language,10905,1770,Other resolved families only,10994;1716;5581;831
entry,All eligible,True,COOK (SOMETHING),Sindhi,7654,10616,Other resolved families only,10656
entry,All eligible,True,COOK (SOMETHING),Lahnda,7654,10616,Other resolved families only,2457;7621
entry,All eligible,True,COOK (SOMETHING),Either language,7654,10616,Other resolved families only,10656;2457;7621
entry,All eligible,True,GARLIC,Sindhi,2390,10990,No attestation,
entry,All eligible,True,GARLIC,Lahnda,2390,10990,No attestation,
entry,All eligible,True,GARLIC,Either language,2390,10990,No attestation,
entry,All eligible,True,TODAY,Sindhi,7576,242,"Plains family, not Dardic family",242
entry,All eligible,True,TODAY,Lahnda,7576,242,"Plains family, not Dardic family",242
entry,All eligible,True,TODAY,Either language,7576,242,"Plains family, not Dardic family",242
entry,All eligible,True,FOX,Sindhi,11142,3878,Other resolved families only,11153
entry,All eligible,True,FOX,Lahnda,11142,3878,Other resolved families only,11153
entry,All eligible,True,FOX,Either language,11142,3878,Other resolved families only,11153
entry,All eligible,True,RAIN (PRECIPITATION),Sindhi,549,10302,"Plains family, not Dardic family",10302;11396
entry,All eligible,True,RAIN (PRECIPITATION),Lahnda,549,10302,Other resolved families only,11400;12087
entry,All eligible,True,RAIN (PRECIPITATION),Either language,549,10302,"Plains family, not Dardic family",10302;11396;11400;12087
entry,All eligible,True,TREE,Sindhi,13682,10757,Other resolved families only,11139;11258;3828;5362;6254;8205
entry,All eligible,True,TREE,Lahnda,13682,10757,"Plains family, not Dardic family",10757;11258;8205;9125
entry,All eligible,True,TREE,Either language,13682,10757,"Plains family, not Dardic family",10757;11139;11258;3828;5362;6254;8205;9125
entry,All eligible,True,FOOT,Sindhi,3906,4272,Other resolved families only,10931;12792;7756
entry,All eligible,True,FOOT,Lahnda,3906,4272,Other resolved families only,7756
entry,All eligible,True,FOOT,Either language,3906,4272,Other resolved families only,10931;12792;7756
entry,All eligible,True,HAIL,Sindhi,910,2782,Other resolved families only,3969
entry,All eligible,True,HAIL,Lahnda,910,2782,"Dardic family, not Plains family",3969;910
entry,All eligible,True,HAIL,Either language,910,2782,"Dardic family, not Plains family",3969;910
entry,All eligible,True,THEY,Sindhi,5612,972,No included etymology,
entry,All eligible,True,THEY,Lahnda,5612,972,No included etymology,
entry,All eligible,True,THEY,Either language,5612,972,No included etymology,
entry,All eligible,True,BREAK (DESTROY OR GET DESTROYED),Sindhi,13858,6079,"Plains family, not Dardic family",13853;13857;5042;6079;9363
entry,All eligible,True,BREAK (DESTROY OR GET DESTROYED),Lahnda,13858,6079,"Plains family, not Dardic family",6079;6310;9361
entry,All eligible,True,BREAK (DESTROY OR GET DESTROYED),Either language,13858,6079,"Plains family, not Dardic family",13853;13857;5042;6079;6310;9361;9363
entry,All eligible,True,MIDDAY,Sindhi,4530,f_jg7fkl55nyhjm,No attestation,
entry,All eligible,True,MIDDAY,Lahnda,4530,f_jg7fkl55nyhjm,No attestation,
entry,All eligible,True,MIDDAY,Either language,4530,f_jg7fkl55nyhjm,No attestation,
entry,All eligible,True,PARTRIDGE,Sindhi,11361,5809,"Plains family, not Dardic family",5809
entry,All eligible,True,PARTRIDGE,Lahnda,11361,5809,"Plains family, not Dardic family",5809
entry,All eligible,True,PARTRIDGE,Either language,11361,5809,"Plains family, not Dardic family",5809
entry,All eligible,True,DIFFERENT,Sindhi,434,404,No attestation,
entry,All eligible,True,DIFFERENT,Lahnda,434,404,No attestation,
entry,All eligible,True,DIFFERENT,Either language,434,404,No attestation,
entry,All eligible,True,FLOCK (OF ANIMALS),Sindhi,10632,f_dcjngpsq6a35w,No attestation,
entry,All eligible,True,FLOCK (OF ANIMALS),Lahnda,10632,f_dcjngpsq6a35w,Other resolved families only,11331;6292
entry,All eligible,True,FLOCK (OF ANIMALS),Either language,10632,f_dcjngpsq6a35w,Other resolved families only,11331;6292
entry,All eligible,True,STOMACH,Sindhi,5589,8376,Other resolved families only,2417
entry,All eligible,True,STOMACH,Lahnda,5589,8376,Other resolved families only,2417
entry,All eligible,True,STOMACH,Either language,5589,8376,Other resolved families only,2417
entry,All eligible,True,BELOW OR UNDER,Sindhi,9280,7540,Other resolved families only,248
entry,All eligible,True,BELOW OR UNDER,Lahnda,9280,7540,Other resolved families only,248;5731
entry,All eligible,True,BELOW OR UNDER,Either language,9280,7540,Other resolved families only,248;5731
entry,All eligible,True,SPIT,Sindhi,6097,12575,No attestation,
entry,All eligible,True,SPIT,Lahnda,6097,12575,No attestation,
entry,All eligible,True,SPIT,Either language,6097,12575,No attestation,
entry,All eligible,True,LIP,Sindhi,12516,245a,Other resolved families only,4696
entry,All eligible,True,LIP,Lahnda,12516,245a,No attestation,
entry,All eligible,True,LIP,Either language,12516,245a,Other resolved families only,4696
entry,All eligible,True,BROKEN,Sindhi,13858,6065,Other resolved families only,9361
entry,All eligible,True,BROKEN,Lahnda,13858,6065,Other resolved families only,9361
entry,All eligible,True,BROKEN,Either language,13858,6065,Other resolved families only,9361
entry,All eligible,True,GO UP (ASCEND),Sindhi,3857,4578,"Plains family, not Dardic family",4578
entry,All eligible,True,GO UP (ASCEND),Lahnda,3857,4578,"Plains family, not Dardic family",4578
entry,All eligible,True,GO UP (ASCEND),Either language,3857,4578,"Plains family, not Dardic family",4578
entry,All eligible,True,SWEAT (SUBSTANCE),Sindhi,5685,8897,Other resolved families only,5767;8481;8486
entry,All eligible,True,SWEAT (SUBSTANCE),Lahnda,5685,8897,"Plains family, not Dardic family",8481;8484;8897;8898
entry,All eligible,True,SWEAT (SUBSTANCE),Either language,5685,8897,"Plains family, not Dardic family",5767;8481;8484;8486;8897;8898
entry,All eligible,True,ROPE,Sindhi,6283,6225,Other resolved families only,10095;10582;10648;5661
entry,All eligible,True,ROPE,Lahnda,6283,6225,Other resolved families only,10648
entry,All eligible,True,ROPE,Either language,6283,6225,Other resolved families only,10095;10582;10648;5661
entry,All eligible,True,JOINT,Sindhi,9136,4354,Other resolved families only,12913;4350
entry,All eligible,True,JOINT,Lahnda,9136,4354,Other resolved families only,10496;4178
entry,All eligible,True,JOINT,Either language,9136,4354,Other resolved families only,10496;12913;4178;4350
entry,All eligible,True,LANGUAGE,Sindhi,5228,9479,Other resolved families only,9321
entry,All eligible,True,LANGUAGE,Lahnda,5228,9479,No attestation,
entry,All eligible,True,LANGUAGE,Either language,5228,9479,Other resolved families only,9321
