chart,view,concept,unit,group,latitude,longitude,representative_language,categories,values,families
dardic-asymmetric,ACHE,ACHE,shum1235,dardic,34.48,70.57,Shum,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12576
dardic-asymmetric,ACHE,ACHE,torw1241,dardic,35.21,72.55,Tor,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,ACHE,ACHE,wota1240,dardic,34.7,70.86,Wot,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12576
dardic-asymmetric,ACHE,ACHE,beng1280,plains,23.471,88.5565,B,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",5330
dardic-asymmetric,ACHE,ACHE,guja1252,plains,22.69,71.1,G,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",12354
dardic-asymmetric,ACHE,ACHE,hind1269,plains,28.7041,77.1025,H,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",2972;3334
dardic-asymmetric,ACHE,ACHE,mara1378,plains,18.5204,73.8567,M,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",2972;4711-2
dardic-asymmetric,ACHE,ACHE,oriy1255,plains,21.0,85.0,Or,"[""śūlatē"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11784
dardic-asymmetric,GENTLE,GENTLE,chil1275,dardic,35.25,73.33,Chil,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3523
dardic-asymmetric,GENTLE,GENTLE,dame1241,dardic,35.3,71.68,Dm,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3523
dardic-asymmetric,GENTLE,GENTLE,gawa1247,dardic,35.2,71.54,Gaw,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3523
dardic-asymmetric,GENTLE,GENTLE,gowr1239,dardic,35.1243,73.1233,Gowro,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3523
dardic-asymmetric,GENTLE,GENTLE,indu1241,dardic,35.34,73.02,Mai,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13245
dardic-asymmetric,GENTLE,GENTLE,kala1372,dardic,35.64,71.67,Kal,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,GENTLE,GENTLE,kala1373,dardic,35.53,72.57,Bshk,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3523
dardic-asymmetric,GENTLE,GENTLE,kash1277,dardic,34.17,74.33,K,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[0.25, 0.75, 0.0]",13934;3523;8383;9068
dardic-asymmetric,GENTLE,GENTLE,phal1254,dardic,35.51,71.84,Phal,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3523
dardic-asymmetric,GENTLE,GENTLE,savi1242,dardic,35.3,71.56,Sv,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3523
dardic-asymmetric,GENTLE,GENTLE,shin1264,dardic,34.65,75.29,Sh,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,GENTLE,GENTLE,torw1241,dardic,35.21,72.55,Tor,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3523
dardic-asymmetric,GENTLE,GENTLE,wota1240,dardic,34.7,70.86,Wot,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3523
dardic-asymmetric,GENTLE,GENTLE,assa1263,plains,26.7509,94.2037,A,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3523
dardic-asymmetric,GENTLE,GENTLE,halb1244,plains,20.31,81.37,hal,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,GENTLE,GENTLE,hind1269,plains,28.7041,77.1025,H,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",1357;7374
dardic-asymmetric,GENTLE,GENTLE,kach1277,plains,23.83,69.0,kcch,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",8395
dardic-asymmetric,GENTLE,GENTLE,mait1250,plains,26.38,86.22,Mth,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",9216;9754
dardic-asymmetric,GENTLE,GENTLE,mara1378,plains,18.5204,73.8567,M,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13448;13449
dardic-asymmetric,GENTLE,GENTLE,oriy1255,plains,21.0,85.0,Or,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",3523;7012
dardic-asymmetric,GENTLE,GENTLE,panj1256,plains,30.04,75.67,P,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",10896;3523
dardic-asymmetric,GENTLE,GENTLE,sind1272,plains,26.0,69.0,S,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",3523;5395
dardic-asymmetric,GENTLE,GENTLE,vaag1238,plains,12.21,79.53,VB,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,GENTLE,GENTLE,west2386,plains,31.1704,72.7097,L,"[""kōmalá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",3523
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),brok1247,dardic,34.53,76.6,bro,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),gran1245,dardic,34.65,70.73,Gng,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),indu1241,dardic,35.34,73.02,Mai,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",10191
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),kala1372,dardic,35.64,71.67,Kal,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),kala1373,dardic,35.53,72.57,Bshk,"[""útsa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",1869
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),kash1277,dardic,34.17,74.33,K,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),khow1242,dardic,36.0,72.0,Kho,"[""útsa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",1869
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),phal1254,dardic,35.51,71.84,Phal,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",13361;1869
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),shin1264,dardic,34.65,75.29,Sh,"[""útsa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",1869
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),shum1235,dardic,34.48,70.57,Shum,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),beng1280,plains,23.471,88.5565,B,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",1930;2096;9537
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),bhoj1244,plains,26.46,84.82,Bhoj,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13891
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),guja1252,plains,22.69,71.1,G,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13263;1946;3873;5343
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),halb1244,plains,20.31,81.37,hal,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),hind1269,plains,28.7041,77.1025,H,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",5380
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),mara1378,plains,18.5204,73.8567,M,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",1837;1911a;3873;5343
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),oriy1255,plains,21.0,85.0,Or,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",7292;7297
dardic-asymmetric,SPRING (OF WATER),SPRING (OF WATER),sind1272,plains,26.0,69.0,S,"[""útsa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",10247;13419;5344;6826
dardic-asymmetric,PENIS,PENIS,dame1241,dardic,35.3,71.68,Dm,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10917
dardic-asymmetric,PENIS,PENIS,gawa1247,dardic,35.2,71.54,Gaw,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10917
dardic-asymmetric,PENIS,PENIS,gowr1239,dardic,35.1243,73.1233,Gowro,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10917
dardic-asymmetric,PENIS,PENIS,indu1241,dardic,35.34,73.02,Mai,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10917
dardic-asymmetric,PENIS,PENIS,kala1372,dardic,35.64,71.67,Kal,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",8171;8249
dardic-asymmetric,PENIS,PENIS,kala1373,dardic,35.53,72.57,Bshk,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10917
dardic-asymmetric,PENIS,PENIS,khow1242,dardic,36.0,72.0,Kho,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",5585;8249
dardic-asymmetric,PENIS,PENIS,nort2666,dardic,34.66,70.43,Pas,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",10917;11009
dardic-asymmetric,PENIS,PENIS,phal1254,dardic,35.51,71.84,Phal,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10917
dardic-asymmetric,PENIS,PENIS,shin1264,dardic,34.65,75.29,Sh,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.3333333333333333, 0.6666666666666666, 0.0]",10917;11076;4571
dardic-asymmetric,PENIS,PENIS,shum1235,dardic,34.48,70.57,Shum,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10917
dardic-asymmetric,PENIS,PENIS,tira1253,dardic,34.18,69.59,Tir,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10917
dardic-asymmetric,PENIS,PENIS,wota1240,dardic,34.7,70.86,Wot,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10917
dardic-asymmetric,PENIS,PENIS,awad1243,plains,27.59,82.47,Aw,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10917
dardic-asymmetric,PENIS,PENIS,beng1280,plains,23.471,88.5565,B,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",10356;10875;9124
dardic-asymmetric,PENIS,PENIS,bhoj1244,plains,26.46,84.82,Bhoj,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10917
dardic-asymmetric,PENIS,PENIS,guja1252,plains,22.69,71.1,G,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",10875;1581;5567;8381
dardic-asymmetric,PENIS,PENIS,halb1244,plains,20.31,81.37,hal,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,PENIS,PENIS,hind1269,plains,28.7041,77.1025,H,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.3333333333333333, 0.6666666666666666, 0.0]",10875;10917;13784
dardic-asymmetric,PENIS,PENIS,konk1267,plains,15.2993,74.124,Ko,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",10000;11009
dardic-asymmetric,PENIS,PENIS,mait1250,plains,26.38,86.22,Mth,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10917
dardic-asymmetric,PENIS,PENIS,mara1378,plains,18.5204,73.8567,M,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.25, 0.75, 0.0]",10875;10917;6128;9268
dardic-asymmetric,PENIS,PENIS,marw1260,plains,27.0,75.07,Marw,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11009
dardic-asymmetric,PENIS,PENIS,oriy1255,plains,21.0,85.0,Or,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",10875;1111;8381;9124
dardic-asymmetric,PENIS,PENIS,panj1256,plains,30.04,75.67,P,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.14285714285714285, 0.857142857142857, 0.0]",10191;10875;10917;11051;14027;1581;7074
dardic-asymmetric,PENIS,PENIS,rajb1243,plains,26.4877,87.79265,MH,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,PENIS,PENIS,rang1265,plains,26.280348,89.39468,BH,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,PENIS,PENIS,sind1272,plains,26.0,69.0,S,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.3333333333333333, 0.6666666666666666, 0.0]",10875;10917;1581
dardic-asymmetric,PENIS,PENIS,west2386,plains,31.1704,72.7097,L,"[""laṭṭa"", ""Other resolved families"", ""No included family""]","[0.3333333333333333, 0.6666666666666666, 0.0]",10917;11090;9292
dardic-asymmetric,BECOME,BECOME,dame1241,dardic,35.3,71.68,Dm,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",9416
dardic-asymmetric,BECOME,BECOME,gawa1247,dardic,35.2,71.54,Gaw,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",9416
dardic-asymmetric,BECOME,BECOME,indu1241,dardic,35.34,73.02,Mai,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",9416
dardic-asymmetric,BECOME,BECOME,kala1372,dardic,35.64,71.67,Kal,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",13752;9416
dardic-asymmetric,BECOME,BECOME,kala1373,dardic,35.53,72.57,Bshk,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",9416
dardic-asymmetric,BECOME,BECOME,kalk1245,dardic,35.41,72.17,Kalk,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",9416
dardic-asymmetric,BECOME,BECOME,kash1277,dardic,33.13,75.57,dod,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.25, 0.75, 0.0]",12934;3955;5845;9416
dardic-asymmetric,BECOME,BECOME,khow1242,dardic,36.0,72.0,Kho,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",9416;9552
dardic-asymmetric,BECOME,BECOME,nort2666,dardic,34.66,70.43,Pas,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13768
dardic-asymmetric,BECOME,BECOME,phal1254,dardic,35.51,71.84,Phal,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.3333333333333333, 0.6666666666666666, 0.0]",10452;9416;9552
dardic-asymmetric,BECOME,BECOME,savi1242,dardic,35.3,71.56,Sv,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",9416
dardic-asymmetric,BECOME,BECOME,shin1264,dardic,34.65,75.29,Sh,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",9416
dardic-asymmetric,BECOME,BECOME,shum1235,dardic,34.48,70.57,Shum,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",9416
dardic-asymmetric,BECOME,BECOME,torw1241,dardic,35.21,72.55,Tor,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",9416
dardic-asymmetric,BECOME,BECOME,wota1240,dardic,34.7,70.86,Wot,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",9416
dardic-asymmetric,BECOME,BECOME,assa1263,plains,26.7509,94.2037,A,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",12537
dardic-asymmetric,BECOME,BECOME,halb1244,plains,20.31,81.37,hal,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,BECOME,BECOME,hind1269,plains,28.7041,77.1025,H,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",10993-2
dardic-asymmetric,BECOME,BECOME,kach1277,plains,23.83,69.0,kcch,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13768
dardic-asymmetric,BECOME,BECOME,khol1241,plains,27.12,54.3,Khol,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13752
dardic-asymmetric,BECOME,BECOME,konk1267,plains,15.2993,74.124,Ko,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",5204
dardic-asymmetric,BECOME,BECOME,mara1378,plains,18.5204,73.8567,M,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,BECOME,BECOME,oriy1255,plains,21.0,85.0,Or,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13773
dardic-asymmetric,BECOME,BECOME,sind1272,plains,26.0,69.0,S,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",13768;13773
dardic-asymmetric,BECOME,BECOME,west2386,plains,31.1704,72.7097,L,"[""bʰávati"", ""Other resolved families"", ""No included family""]","[0.25, 0.75, 0.0]",12636;13768;13773;9416
dardic-asymmetric,JACKAL,JACKAL,dame1241,dardic,35.3,71.68,Dm,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12578
dardic-asymmetric,JACKAL,JACKAL,gawa1247,dardic,35.2,71.54,Gaw,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12578
dardic-asymmetric,JACKAL,JACKAL,gowr1239,dardic,35.1243,73.1233,Gowro,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12578
dardic-asymmetric,JACKAL,JACKAL,gran1245,dardic,34.65,70.73,Gng,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12578
dardic-asymmetric,JACKAL,JACKAL,indu1241,dardic,35.34,73.02,Mai,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12578
dardic-asymmetric,JACKAL,JACKAL,kala1372,dardic,35.64,71.67,Kal,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,JACKAL,JACKAL,kash1277,dardic,34.17,74.33,K,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12578
dardic-asymmetric,JACKAL,JACKAL,khow1242,dardic,36.0,72.0,Kho,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12578
dardic-asymmetric,JACKAL,JACKAL,nort2666,dardic,34.66,70.43,Pas,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",11141;12578
dardic-asymmetric,JACKAL,JACKAL,phal1254,dardic,35.51,71.84,Phal,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",11153;12578
dardic-asymmetric,JACKAL,JACKAL,shin1264,dardic,34.65,75.29,Sh,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,JACKAL,JACKAL,shum1235,dardic,34.48,70.57,Shum,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12578
dardic-asymmetric,JACKAL,JACKAL,torw1241,dardic,35.21,72.55,Tor,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",11153
dardic-asymmetric,JACKAL,JACKAL,assa1263,plains,26.7509,94.2037,A,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",12578;9112
dardic-asymmetric,JACKAL,JACKAL,awad1243,plains,27.59,82.47,Aw,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12578
dardic-asymmetric,JACKAL,JACKAL,beng1280,plains,23.471,88.5565,B,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.2, 0.8, 0.0]",12578;4158;4158-2;4233;9112
dardic-asymmetric,JACKAL,JACKAL,bhoj1244,plains,26.46,84.82,Bhoj,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12578
dardic-asymmetric,JACKAL,JACKAL,biha1245,plains,24.68,87.5,Bi,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12578
dardic-asymmetric,JACKAL,JACKAL,chit1274,plains,27.58,84.41,Chitwan,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",12578;4158
dardic-asymmetric,JACKAL,JACKAL,dang1260,plains,27.88,81.78,Dang,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",4158
dardic-asymmetric,JACKAL,JACKAL,east2316,plains,26.666667,87.5,Morang,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,JACKAL,JACKAL,guja1252,plains,22.69,71.1,G,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0]",12578;3615
dardic-asymmetric,JACKAL,JACKAL,halb1244,plains,20.31,81.37,hal,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,JACKAL,JACKAL,hind1269,plains,28.7041,77.1025,H,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.2, 0.8, 0.0]",11054;12578;3615;4158-2;5132
dardic-asymmetric,JACKAL,JACKAL,mait1250,plains,26.38,86.22,Mth,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",4158-2
dardic-asymmetric,JACKAL,JACKAL,mara1378,plains,18.5204,73.8567,M,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",3615
dardic-asymmetric,JACKAL,JACKAL,oriy1255,plains,21.0,85.0,Or,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.3333333333333333, 0.6666666666666666, 0.0]",12578;4158-2;9112
dardic-asymmetric,JACKAL,JACKAL,panj1256,plains,30.04,75.67,P,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",9112
dardic-asymmetric,JACKAL,JACKAL,rana1246,plains,28.65,80.44,Rana,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",12578
dardic-asymmetric,JACKAL,JACKAL,vaag1238,plains,12.21,79.53,VB,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,JACKAL,JACKAL,wadi1248,plains,26.07,72.13,WK,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1]",
dardic-asymmetric,JACKAL,JACKAL,west2386,plains,31.1704,72.7097,L,"[""śr̩gālá"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",1176;1323
dardic-asymmetric,ANGER,ANGER,bate1261,dardic,34.95,72.92,bhatr,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10856
dardic-asymmetric,ANGER,ANGER,dame1241,dardic,35.3,71.68,Dm,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10856
dardic-asymmetric,ANGER,ANGER,gawa1247,dardic,35.2,71.54,Gaw,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10856
dardic-asymmetric,ANGER,ANGER,gowr1239,dardic,35.1243,73.1233,Gowro,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10856
dardic-asymmetric,ANGER,ANGER,indu1241,dardic,35.34,73.02,Mai,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10856
dardic-asymmetric,ANGER,ANGER,kala1372,dardic,35.64,71.67,Kal,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10856
dardic-asymmetric,ANGER,ANGER,kala1373,dardic,35.53,72.57,Bshk,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10856
dardic-asymmetric,ANGER,ANGER,kash1277,dardic,33.13,75.57,dod,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[0.3333333333333333, 0.6666666666666666, 0.0]",10856;4874;9454
dardic-asymmetric,ANGER,ANGER,khow1242,dardic,36.0,72.0,Kho,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",6506
dardic-asymmetric,ANGER,ANGER,phal1254,dardic,35.51,71.84,Phal,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10856
dardic-asymmetric,ANGER,ANGER,shin1264,dardic,34.65,75.29,Sh,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10856
dardic-asymmetric,ANGER,ANGER,torw1241,dardic,35.21,72.55,Tor,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10856
dardic-asymmetric,ANGER,ANGER,awad1243,plains,27.59,82.47,Aw,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0]",10856
dardic-asymmetric,ANGER,ANGER,beng1280,plains,23.471,88.5565,B,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[0.25, 0.75, 0.0]",10791;10793;10856;9859
dardic-asymmetric,ANGER,ANGER,bhoj1244,plains,26.46,84.82,Bhoj,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",3751
dardic-asymmetric,ANGER,ANGER,braj1242,plains,26.48,78.08,Brj,"[""rōṣa"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0]",3598
