chart,view,concept,unit,group,latitude,longitude,representative_language,categories,values,families
dardic-long-denominators,Linked languages only,LONG,beng1280,plains,23.471,88.5565,B,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",9158
dardic-long-denominators,Linked languages only,LONG,bhat1265,plains,19.2778,82.1341,Bhatri,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,bhil1251,plains,20.85,73.9592,Bhili,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,bhil1253,plains,22.58346,74.59014,Bhilali,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,bhoj1244,plains,26.46,84.82,Bhoj,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,bish1244,plains,24.5,91.8,Bishnupriya,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,braj1242,plains,26.48,78.08,Brj,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,buks1238,plains,29.397962,79.126163,Buksa,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,bund1253,plains,25.008376,79.564258,bundeli_atarra,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",10951;11225
dardic-long-denominators,Linked languages only,LONG,chha1249,plains,21.225068,82.028298,NDu,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,chit1274,plains,27.58,84.41,Chitwan,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,dang1260,plains,27.88,81.78,Dang,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,dhan1265,plains,27.36,85.41,DewasDoneDanuwar,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,dhun1238,plains,26.696403,75.972699,dhundari_bamore,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,dung1251,plains,,,,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,east2316,plains,26.666667,87.5,Morang,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,godw1241,plains,25.417504,73.107785,marwari_bagra,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,guja1252,plains,22.69,71.1,G,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,guja1253,plains,34.043002,73.225443,Goj,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,hada1254,plains,25.138213,76.876916,hadothi_kelwada,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,hado1235,plains,24.85,75.84,had,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",10951;11225
dardic-long-denominators,Linked languages only,LONG,hajo1238,plains,25.5143,89.8594,Hajong,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,halb1244,plains,20.31,81.37,hal,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,hary1238,plains,28.91568,76.37168,kaithal,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,hind1269,plains,28.7041,77.1025,H,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0, 0.0]",10951;6368
dardic-long-denominators,Linked languages only,LONG,jadg1238,plains,23.588,58.3829,Zadj,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,Linked languages only,LONG,kana1281,plains,27.0437956,79.8951742,Kannauji-Central,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,kath1250,plains,28.53981,80.797511,Kathoriya,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,khan1272,plains,21.3181,74.142,Khandesi,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,khet1238,plains,30.48,70.28,khet,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,Linked languages only,LONG,khol1241,plains,27.12,54.3,Khol,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,Linked languages only,LONG,koch1247,plains,26.65,86.75,KochilaTharu,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,koch1253,plains,27.12,85.63,KochariyaEastDanuwar,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,luwa1238,plains,23.616667,58.566667,maimani,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,Linked languages only,LONG,maga1260,plains,25.0915,85.3335,MagahiNepal,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,mait1250,plains,26.38,86.22,Mth,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,majh1253,plains,27.35,86.0,Majhi,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,malv1243,plains,24.243083,75.027707,mewari_basad,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,mara1378,plains,18.5204,73.8567,M,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,marw1260,plains,27.0,75.07,Marw,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0, 0.0]",10951;6368
dardic-long-denominators,Linked languages only,LONG,mewa1249,plains,25.084731,74.220835,mewari_dholpura,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]",10187;10951;11225
dardic-long-denominators,Linked languages only,LONG,mewa1250,plains,27.817648,77.035043,mewati_akera,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,nima1243,plains,22.1263,76.1264,Nimadi,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,noir1238,plains,,,,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,oriy1255,plains,21.0,85.0,Or,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,paha1251,plains,33.148,73.7537,poth,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,paly1238,plains,21.937,75.233,PalyaBareli,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,panj1256,plains,30.04,75.67,P,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]",10951;9162;9165
dardic-long-denominators,Linked languages only,LONG,paur1238,plains,21.228,74.337,PauriBareli,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,raja1256,plains,26.47,76.2,Rj,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",10187
dardic-long-denominators,Linked languages only,LONG,rajb1243,plains,26.4877,87.79265,MH,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,rana1246,plains,28.65,80.44,Rana,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,rang1265,plains,26.280348,89.39468,BH,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",10951;5524
dardic-long-denominators,Linked languages only,LONG,rath1242,plains,21.4375,74.9958,RathwiBareli,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,rath1243,plains,22.309,73.186,Rathawi,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,sera1259,plains,29.55,71.91,srk,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,shek1243,plains,27.978027,75.163279,dhundari_badagaon,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",10951;11225
dardic-long-denominators,Linked languages only,LONG,sind1272,plains,26.0,69.0,S,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,Linked languages only,LONG,surg1246,plains,23.045719,83.189104,SSr,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,surj1235,plains,26.0982,87.945,KS,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,thar1284,plains,28.837028,80.320613,Sunha,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,vaag1238,plains,12.21,79.53,VB,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,vasa1239,plains,,,,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,wadi1248,plains,26.07,72.13,WK,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,Linked languages only,LONG,wagd1238,plains,24.137701,74.047239,mewari_bannoda,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,Linked languages only,LONG,west2386,plains,31.1704,72.7097,L,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0, 0.0]",10951;6368
dardic-long-denominators,All attested languages,LONG,bate1261,dardic,34.95,72.92,bhatr,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,brok1247,dardic,34.53,76.6,bro,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,chil1275,dardic,35.25,73.33,Chil,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,dame1241,dardic,35.3,71.68,Dm,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,gawa1247,dardic,35.2,71.54,Gaw,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,gowr1239,dardic,35.1243,73.1233,Gowro,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,indu1241,dardic,35.34,73.02,Mai,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,kala1372,dardic,35.64,71.67,Kal,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,kala1373,dardic,35.53,72.57,Bshk,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,kalk1245,dardic,35.41,72.17,Kalk,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,kash1277,dardic,34.17,74.33,K,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,khow1242,dardic,36.0,72.0,Kho,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",6616
dardic-long-denominators,All attested languages,LONG,kund1257,dardic,34.56,73.83,Kund,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,nort2666,dardic,34.66,70.43,Pas,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.5, 0.0, 0.5, 0.0]",1627;6368
dardic-long-denominators,All attested languages,LONG,phal1254,dardic,35.51,71.84,Phal,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,savi1242,dardic,35.3,71.56,Sv,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,shin1264,dardic,34.65,75.29,Sh,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,shum1235,dardic,34.48,70.57,Shum,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,tira1253,dardic,34.18,69.59,Tir,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,torw1241,dardic,35.21,72.55,Tor,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,usho1238,dardic,35.139395,72.67756,Ush,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,wota1240,dardic,34.7,70.86,Wot,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,adiv1239,plains,18.3234,82.8806,AdivasiOriya,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,assa1263,plains,26.7509,94.2037,A,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0, 0.0]",10951;6368
dardic-long-denominators,All attested languages,LONG,avan1234,plains,33.994201,72.483087,awan,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,bagh1251,plains,24.482879,81.356341,bagheli_lakshman,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,bagr1243,plains,29.40465,74.40918,bagri_fatehabad,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,beng1280,plains,23.471,88.5565,B,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",9158
dardic-long-denominators,All attested languages,LONG,bhat1265,plains,19.2778,82.1341,Bhatri,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,bhil1251,plains,20.85,73.9592,Bhili,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,bhil1253,plains,22.58346,74.59014,Bhilali,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,bhoj1244,plains,26.46,84.82,Bhoj,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,bish1244,plains,24.5,91.8,Bishnupriya,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,braj1242,plains,26.48,78.08,Brj,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,buks1238,plains,29.397962,79.126163,Buksa,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,bund1253,plains,25.008376,79.564258,bundeli_atarra,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",10951;11225
dardic-long-denominators,All attested languages,LONG,chha1249,plains,21.225068,82.028298,NDu,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,chit1274,plains,27.58,84.41,Chitwan,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,dang1260,plains,27.88,81.78,Dang,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,dhan1265,plains,27.36,85.41,DewasDoneDanuwar,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,dhun1238,plains,26.696403,75.972699,dhundari_bamore,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,dung1251,plains,,,,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,east2316,plains,26.666667,87.5,Morang,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,godw1241,plains,25.417504,73.107785,marwari_bagra,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,guja1252,plains,22.69,71.1,G,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,guja1253,plains,34.043002,73.225443,Goj,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,hada1254,plains,25.138213,76.876916,hadothi_kelwada,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,hado1235,plains,24.85,75.84,had,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",10951;11225
dardic-long-denominators,All attested languages,LONG,hajo1238,plains,25.5143,89.8594,Hajong,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,halb1244,plains,20.31,81.37,hal,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,hary1238,plains,28.91568,76.37168,kaithal,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,hind1269,plains,28.7041,77.1025,H,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0, 0.0]",10951;6368
dardic-long-denominators,All attested languages,LONG,jadg1238,plains,23.588,58.3829,Zadj,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,kana1281,plains,27.0437956,79.8951742,Kannauji-Central,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,kath1250,plains,28.53981,80.797511,Kathoriya,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,khan1272,plains,21.3181,74.142,Khandesi,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,khet1238,plains,30.48,70.28,khet,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,khol1241,plains,27.12,54.3,Khol,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,koch1247,plains,26.65,86.75,KochilaTharu,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,koch1253,plains,27.12,85.63,KochariyaEastDanuwar,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,luwa1238,plains,23.616667,58.566667,maimani,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,maga1260,plains,25.0915,85.3335,MagahiNepal,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,mait1250,plains,26.38,86.22,Mth,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,majh1253,plains,27.35,86.0,Majhi,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,malv1243,plains,24.243083,75.027707,mewari_basad,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,mara1378,plains,18.5204,73.8567,M,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,marw1260,plains,27.0,75.07,Marw,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0, 0.0]",10951;6368
dardic-long-denominators,All attested languages,LONG,mewa1249,plains,25.084731,74.220835,mewari_dholpura,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]",10187;10951;11225
dardic-long-denominators,All attested languages,LONG,mewa1250,plains,27.817648,77.035043,mewati_akera,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
