concept_id,concept,score,legacy_coverage_score,support_factor,dardic_positive_votes,plains_positive_votes,separation,eligible,dardic_family_id,dardic_family,plains_family_id,plains_family,dardic_linked,plains_linked,dardic_observed,plains_observed,dardic_coverage,plains_coverage,dardic_own,plains_own,dardic_cross,plains_cross,legacy_rank,rank
1626,EXPLAIN,0.057143,0.023905,0.1,0.5,4.5,0.571429,False,12701,śrāváyati,9279-2,*budʰyatēaya-,1,7,5,8,0.2,0.875,0.5,0.6428571428571429,0,0,1576,1417
2032,WARM UP,0.057143,0.085714,0.2,1.0,6.333333333333333,0.285714,False,1763,*uttapti,5684,tápyati,3,7,3,7,1.0,1.0,0.3333333333333333,0.9047619047619048,0.6666666666666666,0,732,1418
1146,AUBERGINE,0.056863,0.013566,0.4,2.0,4.333333333333333,0.142157,False,11503,vātiŋgaṇa,10738,riŋgaṇī,3,34,16,63,0.1875,0.5396825396825397,0.6666666666666666,0.12745098039215685,0,0.5098039215686274,1688,1419
633,MARKET,0.056667,0.009392,0.2,1.0,1.6999999999999997,0.283333,False,13944,haṭṭa,8608,pratiṣṭʰā́,1,10,7,13,0.14285714285714285,0.7692307692307693,1.0,0.16999999999999998,0,0.6033333333333333,1715,1420
2884,HANG,0.056481,0.046929,0.2,1.0,2.083333333333333,0.282407,False,788,avanamati,5406,*jʰulyati,3,9,8,11,0.375,0.8181818181818182,0.3333333333333333,0.23148148148148145,0,0,1212,1421
921,VALLEY,0.05641,0.157545,0.2,5.166666666666666,1.0,0.282051,True,4453,*gʰala,6644,drōṇī,13,6,15,6,0.8666666666666667,1.0,0.3974358974358974,0.16666666666666666,0,0,369,1422
1954,GENTLE,0.056313,0.210849,0.2,9.25,1.0,0.281566,True,3523,kōmalá,8395,*pōcca,11,9,13,11,0.8461538461538461,0.8181818181818182,0.8409090909090909,0.1111111111111111,0,0.3888888888888889,246,1423
474,DRESS,0.05625,0.082158,0.2,1.0,2.5,0.28125,False,4910,cēla,13095,sajya,4,8,6,10,0.6666666666666666,0.8,0.25,0.3125,0,0,765,1424
2818,FORD (CROSSING),0.05625,0.084375,0.2,1.0,1.8333333333333333,0.28125,False,5695,tára,1791,uttāra,3,8,3,8,1.0,1.0,0.3333333333333333,0.22916666666666666,0,0,745,1425
1050,MOTHER-IN-LAW,0.05625,0.114416,0.3,1.5,2.0,0.1875,True,5286,jyḗṣṭʰa,10058,*māmikā,12,8,15,11,0.8,0.7272727272727273,0.125,0.25,0,0,557,1426
2142,RUN AWAY,0.05625,0.080178,0.2,1.0,2.5,0.28125,False,4715,cálati,9361,bʰajyátē,4,8,7,9,0.5714285714285714,0.8888888888888888,0.25,0.3125,0,0,786,1427
2271,THINK,0.05625,0.071151,0.2,1.0,2.5,0.28125,False,5979,tōláyati,12621,śōcyatē,4,8,8,10,0.5,0.8,0.25,0.3125,0,0,868,1428
571,STING,0.056061,0.054696,0.2,1.0,2.5,0.280303,False,6152,dánta,5517,*ḍakk,3,11,6,13,0.5,0.8461538461538461,0.3333333333333333,0.22727272727272727,0,0,1084,1429
3667,LOST,0.055903,0.128574,0.23333333333333334,2.0,1.1666666666666667,0.239583,True,8310,*pusati,3653,kṣapita,6,8,6,10,1.0,0.8,0.3333333333333333,0.14583333333333334,0,0,479,1430
1848,QUARREL,0.055769,0.087758,0.2,1.0,4.0,0.278846,False,5511,*ṭʰēcc,2922,kalaha,4,13,6,14,0.6666666666666666,0.9285714285714286,0.25,0.3076923076923077,0,0,706,1431
947,STREAM,0.055769,0.144201,0.2,1.0,5.083333333333333,0.278846,True,4453,*gʰala,6788,dʰā́ra,6,13,7,15,0.8571428571428571,0.8666666666666667,0.16666666666666666,0.391025641025641,0,0,418,1432
1429,FULL,0.055386,0.112809,0.31666666666666665,1.5833333333333333,7.033333333333333,0.174903,True,8342,pūryátē,8330,pūra,16,13,20,25,0.8,0.52,0.09895833333333333,0.541025641025641,0.29017857142857145,0,567,1433
248,HAPPEN,0.055357,0.024756,0.1,0.5,8.5,0.553571,False,7479,*niṣkasati,7722,pátati,1,14,5,14,0.2,1.0,0.5,0.6071428571428571,0,0,1561,1434
606,GRASS,0.055222,0.11945,0.4066666666666666,11.333333333333332,2.033333333333333,0.135791,True,4471,gʰāsá,3769,kʰaṭa,15,26,18,28,0.8333333333333334,0.9285714285714286,0.7555555555555554,0.0782051282051282,0,0.5621794871794872,522,1435
1478,WITHOUT,0.055128,0.010039,0.2,1.0,1.8333333333333333,0.275641,False,11772,vínā,11826,*viyagna,1,13,7,14,0.14285714285714285,0.9285714285714286,1.0,0.14102564102564102,0,0.5897435897435896,1709,1436
1861,ACTIVE,0.055,0.024597,0.1,0.5,3.0,0.55,False,5839,tīkṣṇá,5874,turá,1,5,5,5,0.2,1.0,0.5,0.6,0,0,1566,1437
1568,ARRANGE,0.055,0.083152,0.2,1.0,3.0,0.275,False,12975,saṁmāti,9741,maṇḍáyati,4,10,7,10,0.5714285714285714,1.0,0.25,0.3,0,0,756,1438
1826,ANGRY,0.054762,0.047053,0.2,1.0,1.5,0.27381,False,9454,bʰā́ma,10791,ruṣṭa,3,7,8,8,0.375,0.875,0.3333333333333333,0.21428571428571427,0,0,1211,1439
570,STAND UP,0.054762,0.0683,0.2,3.833333333333333,1.0,0.27381,False,1900,*ut-stʰāti,2431,ūrdʰvatara,7,4,8,9,0.875,0.4444444444444444,0.5476190476190476,0.25,0,0.25,912,1440
734,MAKE,0.054563,0.109393,0.26666666666666666,1.3333333333333333,1.75,0.204613,True,2814,karṓti,9710,*macyatē,7,8,8,12,0.875,0.6666666666666666,0.19047619047619047,0.21875,0,0,586,1441
2468,BAG,0.054487,0.052093,0.2,1.0,2.75,0.272436,False,9459,bʰārá,13746-3,*stʰavill-,3,13,6,16,0.5,0.8125,0.3333333333333333,0.21153846153846154,0,0,1129,1442
25,DIRT,0.05439,0.118508,0.2833333333333333,4.0,1.4166666666666665,0.191964,True,9899,mála,9904,*malin,7,12,9,12,0.7777777777777778,1.0,0.5714285714285714,0.11805555555555554,0,0.3055555555555555,527,1443
2546,BORDER,0.054167,0.086667,0.2,1.0,2.333333333333333,0.270833,False,7970,pallava,2849,kárṇikā,4,8,5,10,0.8,0.8,0.25,0.29166666666666663,0,0,718,1444
1914,DEBT,0.054167,0.046064,0.2,1.0,2.5,0.270833,False,6717,dʰána,2018,uddʰārá,3,12,8,14,0.375,0.8571428571428571,0.3333333333333333,0.20833333333333334,0,0,1221,1445
119,DIVE,0.054167,0.025074,0.1,0.5,3.5,0.541667,False,5561,*ḍubb,5469,*ṭubb,1,6,4,7,0.25,0.8571428571428571,0.5,0.5833333333333334,0,0,1552,1446
1094,FASTEN,0.054167,0.075818,0.2,1.0,3.5,0.270833,False,9126,baddʰá,2908,kárṣati,4,12,7,14,0.5714285714285714,0.8571428571428571,0.25,0.2916666666666667,0,0,819,1447
2130,HEADGEAR,0.054167,0.08125,0.2,1.0,7.0,0.270833,False,3942,kʰōla,5481,*ṭōppa,3,8,3,8,1.0,1.0,0.3333333333333333,0.875,0.6666666666666666,0,776,1448
1783,PAIN,0.053639,0.069612,0.2,1.0,5.1761904761904765,0.268197,False,3659,kṣamā,6375,duḣkʰá,4,14,7,19,0.5714285714285714,0.7368421052631579,0.25,0.3697278911564626,0.08333333333333333,0,901,1449
1735,TEAR (SHRED),0.053571,0.10312,0.3,2.0,1.5,0.178571,True,9058,pʰálati,5043,cʰidrá,7,7,9,8,0.7777777777777778,0.875,0.2857142857142857,0.21428571428571427,0,0.14285714285714285,610,1450
701,SLOW,0.053426,0.045434,0.2,1.0,3.6166666666666663,0.26713,False,1962,*udguru,9723,*maṭṭa,3,18,8,21,0.375,0.8571428571428571,0.3333333333333333,0.2009259259259259,0,0,1227,1451
485,DISAPPEAR,0.053333,0.041404,0.2,1.0,1.0,0.266667,False,7087,nāśáyati,2038,údbʰarati,3,5,7,8,0.42857142857142855,0.625,0.3333333333333333,0.2,0,0,1274,1452
2526,POWER,0.053333,0.039036,0.2,1.0,1.0,0.266667,False,5849,*tukṣā,13835,*spʰāva,3,5,7,9,0.42857142857142855,0.5555555555555556,0.3333333333333333,0.2,0,0,1316,1453
1649,SIT DOWN,0.053333,0.02043,0.2,1.0,1.0,0.266667,False,f_xwfhzb3xbkepa,*nisīdati,7768,*paddʰārayati,5,3,10,23,0.5,0.13043478260869565,0.2,0.3333333333333333,0,0,1618,1454
2668,SKELETON,0.053333,0.04899,0.2,1.0,1.0,0.266667,False,13952,haḍḍa,f_dheltdemeb4mc,*ḍʰāṁcā,3,5,5,8,0.6,0.625,0.3333333333333333,0.2,0,0,1175,1455
2482,TOGETHER,0.053333,0.036515,0.2,1.0,1.0,0.266667,False,13364,sā́rtʰa,5483,*ṭōla,3,5,9,8,0.3333333333333333,0.625,0.3333333333333333,0.2,0,0,1362,1456
1507,FRUIT,0.05328,0.070978,0.2,1.0,32.87777777777778,0.266402,True,11031,lāva,9051,pʰála,6,42,18,71,0.3333333333333333,0.5915492957746479,0.16666666666666666,0.7828042328042328,0.4166666666666667,0,869,1457
1452,PUSH,0.053056,0.036623,0.2,1.0,2.3666666666666667,0.265278,False,3455,kr̩ṣya,9002,prḗrayati,3,12,10,17,0.3,0.7058823529411765,0.3333333333333333,0.19722222222222222,0,0,1357,1458
683,PERSON,0.052991,0.097608,0.36666666666666664,1.8333333333333333,12.333333333333332,0.144522,True,10049,mā́nuṣa,5098,jána,13,22,19,33,0.6842105263157895,0.6666666666666666,0.14102564102564102,0.5606060606060606,0.39743589743589747,0.01515151515151515,651,1459
1828,ASK (REQUEST),0.052885,0.069626,0.2,1.0,5.25,0.264423,False,9484,bʰíkṣatē,10074,mā́rgati,4,13,8,15,0.5,0.8666666666666667,0.25,0.40384615384615385,0.125,0,900,1460
1143,OVEN,0.052778,0.026389,0.1,0.5,3.333333333333333,0.527778,False,6730,dʰamá,9684,bʰrāṣṭra,1,6,4,6,0.25,1.0,0.5,0.5555555555555555,0,0,1534,1461
1520,CRUSH,0.0525,0.08119,0.2333333333333333,1.6666666666666665,1.1666666666666665,0.225,True,3241,kuṭṭáyati,4802,*cittʰ,5,10,8,12,0.625,0.8333333333333334,0.3333333333333333,0.11666666666666665,0,0,777,1462
2259,FLESH,0.052308,0.099622,0.2,12.0,1.0,0.261538,True,9982,māṁsá,f_fnwdoz5wjhgai,gōśt,13,5,14,8,0.9285714285714286,0.625,0.9230769230769231,0.2,0,0.6,637,1463
38,SPREAD OUT,0.052209,0.099802,0.26666666666666666,1.3333333333333333,2.7095238095238097,0.195784,True,2269,*upastarati,8838,prásārayati,6,16,7,19,0.8571428571428571,0.8421052631578947,0.2222222222222222,0.1693452380952381,0,0,636,1464
366,LIMP,0.052083,0.054127,0.2,1.0,2.0,0.260417,False,10902,láŋgati,9723,*maṭṭa,3,8,5,10,0.6,0.8,0.3333333333333333,0.25,0,0.0625,1096,1465
2993,STROKE (OF PEN),0.052083,0.060515,0.2,1.0,1.5,0.260417,False,6140,dattá,5064,cʰēda,3,8,4,10,0.75,0.8,0.3333333333333333,0.1875,0,0,1005,1466
652,PLAIN,0.051667,0.061753,0.2,1.0,1.3333333333333333,0.258333,False,6807,dʰā́sas,7767,*paddʰara,4,5,7,8,0.5714285714285714,0.625,0.25,0.26666666666666666,0,0,987,1467
1040,HAIR,0.051641,0.079363,0.4666666666666666,2.333333333333333,4.5,0.110659,True,5095,*jatta,4883,cū́ḍa,20,43,22,76,0.9090909090909091,0.5657894736842105,0.11666666666666665,0.10465116279069768,0,0,792,1468
1638,TRUTH,0.051429,0.084515,0.2,1.0,4.0,0.257143,True,9377,bʰadrá,13112,satyá,7,5,9,9,0.7777777777777778,0.5555555555555556,0.14285714285714285,0.8,0.42857142857142855,0,744,1469
1340,WITH,0.051346,0.142832,0.3,1.5,4.45,0.171154,True,4236,gr̩bʰāyáti,13364,sā́rtʰa,12,13,14,16,0.8571428571428571,0.8125,0.125,0.3423076923076923,0.125,0,423,1470
675,FAECES (EXCREMENT),0.051282,0.07494,0.4,2.0,17.5,0.128205,True,10731,*rikṣa,4225,gūtʰa,13,21,17,47,0.7647058823529411,0.44680851063829785,0.15384615384615385,0.8333333333333334,0.7307692307692307,0,839,1471
1610,PROSTITUTE,0.05119,0.085658,0.2,1.0,1.8333333333333335,0.255952,False,3994,gaṇikā,10593,*raṭṭa,4,7,4,10,1.0,0.7,0.25,0.2619047619047619,0,0,733,1472
1399,CLAY,0.051042,0.11309,0.2,1.0,12.166666666666666,0.255208,True,8019,pāṁśu,10286,mŕ̩ttikā,6,16,8,22,0.75,0.7272727272727273,0.16666666666666666,0.7604166666666666,0.4166666666666667,0,565,1473
1430,STAR,0.050996,0.074992,0.4666666666666666,2.333333333333333,3.333333333333333,0.109278,True,13713,stŕ̩,6913,nákṣatra,17,41,20,74,0.85,0.5540540540540541,0.1372549019607843,0.08130081300813008,0,0,838,1474
803,ANKLE,0.050926,0.046483,0.16666666666666666,1.0,0.8333333333333333,0.305556,False,4272,*gōḍḍa,9734,*maṇigrantʰi,3,3,7,5,0.42857142857142855,0.6,0.3333333333333333,0.27777777777777773,0,0,1216,1475
249,FOG,0.050926,0.095486,0.2,1.0,9.166666666666666,0.25463,True,9223,bāṣpá,3386,*kuha,5,18,8,20,0.625,0.9,0.2,0.5092592592592592,0.2,0,662,1476
2466,WEIGHT,0.050794,0.055205,0.2,1.0,2.0,0.253968,False,7237,*nimāti,7952,pala,3,7,4,10,0.75,0.7,0.3333333333333333,0.2857142857142857,0.1111111111111111,0,1077,1477
834,BUTTOCKS,0.050303,0.050051,0.2,1.0,1.8666666666666667,0.251515,False,4538,cakrá,3353,*kulla,3,11,5,15,0.6,0.7333333333333333,0.3333333333333333,0.1696969696969697,0,0,1154,1478
1273,CANDLE,0.05,0.011785,0.1,1.0,0.5,0.5,False,11359,várti,1400,ālōka,1,1,3,6,0.3333333333333333,0.16666666666666666,1.0,0.5,0,0.5,1700,1479
989,CLEAR,0.05,0.053785,0.2,1.0,2.0,0.25,False,12051,vīdʰrá,9038,*pʰaṭ,3,12,5,14,0.6,0.8571428571428571,0.3333333333333333,0.16666666666666666,0,0,1099,1480
134,FAULT,0.05,0.04714,0.1,0.5,10.5,0.5,False,6503,dū́ṣaṇa,6587,dōṣa,2,14,7,18,0.2857142857142857,0.7777777777777778,0.25,0.75,0,0,1203,1481
2709,FLATTER,0.05,0.035355,0.1,0.5,1.0,0.5,False,5982,tōṣáyati,9099,*pʰuss,1,2,2,2,0.5,1.0,0.5,0.5,0,0,1384,1482
1692,FRIDAY,0.05,0.007715,0.1,1.0,0.5,0.5,False,12506,śukrá,12507,śukravāra,1,1,7,6,0.14285714285714285,0.16666666666666666,1.0,0.5,0,0.5,1728,1483
1996,GET TIRED,0.05,0.028868,0.1,2.0,0.5,0.5,False,3884,kʰídyatē,6179,damáyati,4,1,6,2,0.6666666666666666,0.5,0.5,0.5,0,0,1492,1484
2021,GRASP,0.05,0.028284,0.2,1.5,1.0,0.25,False,4236,gr̩bʰāyáti,823,*avalagyati,2,4,5,5,0.4,0.8,0.75,0.25,0,0.5,1506,1485
531,HOW MUCH,0.05,0.1125,0.2,1.0,6.0,0.25,True,3169,kíyant,3167,*kiyatta,6,6,8,8,0.75,0.75,0.16666666666666666,1.0,0.6666666666666666,0,568,1486
1499,JUICE,0.05,0.058751,0.2,1.0,1.5,0.25,False,1921,udaká,5750,*tāḍa,3,9,4,11,0.75,0.8181818181818182,0.3333333333333333,0.16666666666666666,0,0,1027,1487
1030,NECESSARY,0.05,0.018898,0.1,0.5,1.0,0.5,False,1221,ābadʰyatē,4775,*cāh,1,2,7,2,0.14285714285714285,1.0,0.5,0.5,0,0,1637,1488
1999,OVERCOME,0.05,0.035355,0.1,0.5,1.0,0.5,False,9170,balāyatē,9654,bʰráśyati,1,2,2,2,0.5,1.0,0.5,0.5,0,0,1387,1489
3015,PATERNAL GRANDMOTHER,0.05,0.005423,0.2,1.0,1.0,0.25,False,997,*āī,6261,*dādda,4,1,17,5,0.23529411764705882,0.2,0.25,1.0,0.75,0,1737,1490
3884,PATIENT,0.05,0.015811,0.1,0.5,1.5,0.5,False,6791,dʰāráyati,6817,dʰī́ra,1,3,6,5,0.16666666666666666,0.6,0.5,0.5,0,0,1664,1491
2909,PREPARE,0.05,0.066667,0.2,1.0,1.5,0.25,False,13126,sanṓti,11260,vánati,4,6,6,9,0.6666666666666666,0.6666666666666666,0.25,0.25,0,0,936,1492
1893,QUAIL,0.05,0.031623,0.2,1.0,1.5,0.25,False,11361,vártikā,10945,labá,2,5,5,5,0.4,1.0,0.5,0.3,0,0.3,1450,1493
1253,RAIN (RAINING),0.05,0.055114,0.2,1.0,1.5,0.25,False,10151,mukta,12087,vr̩ṣṭá,3,9,5,10,0.6,0.9,0.3333333333333333,0.16666666666666666,0,0,1078,1494
121,SPIN,0.05,0.020412,0.1,1.0,0.5,0.5,False,2326,upōta,9078,*pʰirati,2,1,6,2,0.3333333333333333,0.5,0.5,0.5,0,0,1621,1495
97,THROUGH,0.05,0.066667,0.2,1.0,1.0,0.25,False,4236,gr̩bʰāyáti,8100,pārá,4,4,6,6,0.6666666666666666,0.6666666666666666,0.25,0.25,0,0,937,1496
574,TRANSIT,0.05,0.084327,0.2,1.5,1.0,0.25,False,5796,tāráyati,825,*avalaṇḍayati,4,8,5,9,0.8,0.8888888888888888,0.375,0.125,0,0,746,1497
1590,WAIT (FOR),0.05,0.033541,0.2,1.0,1.0,0.25,False,8955,prārtʰayatē,3655,kṣapyatē,3,6,9,10,0.3333333333333333,0.6,0.3333333333333333,0.16666666666666666,0,0,1418,1498
3390,WILD RICE,0.05,0.05,0.1,0.5,2.0,0.5,False,5637,taṇḍulá,2546,ōḍikā,1,4,1,4,1.0,1.0,0.5,0.5,0,0,1162,1499
722,ATTACK,0.049074,0.04819,0.2,1.0,1.4166666666666665,0.24537,False,5450,ṭálati,14017,*halla,3,9,7,9,0.42857142857142855,1.0,0.3333333333333333,0.15740740740740738,0,0,1185,1500
1084,CALL,0.048846,0.084734,0.2,1.0,3.7499999999999996,0.244231,True,9837,mantráyatē,12298,śábda,5,13,9,15,0.5555555555555556,0.8666666666666667,0.2,0.28846153846153844,0,0,740,1501
318,FOOTPRINT,0.048718,0.052697,0.2,1.0,2.0,0.24359,False,7754,*padadʰi,5523,*ḍag,3,13,5,15,0.6,0.8666666666666667,0.3333333333333333,0.15384615384615385,0,0,1123,1502
1548,UGLY,0.048571,0.084662,0.2,1.0,2.0,0.242857,True,913,aśubʰa,9530,*bʰuṭṭa,5,7,8,9,0.625,0.7777777777777778,0.2,0.2857142857142857,0,0,742,1503
2003,FLOW,0.048291,0.130586,0.2,1.0,4.833333333333333,0.241453,True,841,*avavahati,11453,váhati,6,13,6,16,1.0,0.8125,0.16666666666666666,0.37179487179487175,0.05555555555555555,0,469,1504
1909,SHAKE,0.048264,0.051738,0.21818181818181817,1.3333333333333333,1.0909090909090908,0.221212,False,10905,laŋgʰáyati,5328-3,*jʰaṭakk{h}ati,4,10,9,13,0.4444444444444444,0.7692307692307693,0.3333333333333333,0.10909090909090909,0,0,1136,1505
2325,PULL OUT,0.048194,0.128607,0.2,1.0,5.783333333333333,0.240972,True,4772,cāláyati,2660,*kaḍḍʰati,6,12,7,13,0.8571428571428571,0.9230769230769231,0.16666666666666666,0.48194444444444445,0.16666666666666666,0,478,1506
218,FINE (PENALTY),0.048148,0.077699,0.2,1.0,2.533333333333333,0.240741,True,9348,bʰagín,6136,daṇḍáyati,5,9,9,12,0.5555555555555556,0.75,0.2,0.28148148148148144,0,0,803,1507
827,ROLL,0.048117,0.077648,0.2,1.0,3.092857142857143,0.240584,True,6453,*dulati,11079,luṭʰáti,5,11,11,12,0.45454545454545453,0.9166666666666666,0.2,0.2811688311688312,0,0,804,1508
1342,SUMMER,0.048077,0.068654,0.2,3.0,1.0,0.240385,False,12642,śṓśucat,5366,*jʰāma,13,4,17,6,0.7647058823529411,0.6666666666666666,0.23076923076923078,0.25,0,0,908,1509
1468,LOOK FOR,0.048029,0.060753,0.2,1.0,2.7634920634920634,0.240146,False,6276,dāpáyati,6839,*dʰūṇḍʰ,4,12,8,15,0.5,0.8,0.25,0.2302910052910053,0,0,1003,1510
741,DRIVE,0.047917,0.063889,0.2,1.0,1.8333333333333333,0.239583,False,5524a,*ḍagga,13939,hakkayati,4,8,8,9,0.5,0.8888888888888888,0.25,0.22916666666666666,0,0,964,1511
179,RIPEN,0.047917,0.117371,0.2,4.0,1.0,0.239583,True,7654,pacyátē,13817,spʰáṭati,6,8,8,9,0.75,0.8888888888888888,0.6666666666666666,0.125,0,0.3125,537,1512
2154,PLOUGH (INSTRUMENT),0.047879,0.114601,0.4,2.0,2.333333333333333,0.119697,True,10482,yugá,11006,lā́ŋgala,15,22,15,24,1.0,0.9166666666666666,0.13333333333333333,0.10606060606060605,0,0,555,1513
2194,FRONT (PART),0.047778,0.096989,0.2,1.0,3.333333333333333,0.238889,True,6664,dvārakōṣṭʰaka,12982,saṁmukʰá,5,12,7,13,0.7142857142857143,0.9230769230769231,0.2,0.27777777777777773,0,0,653,1514
2112,OLD (AGED),0.047778,0.081778,0.2,2.5,1.0,0.238889,True,4424,gʰaná,9461,bʰāratara,9,5,12,8,0.75,0.625,0.2777777777777778,0.2,0,0,767,1515
2924,A LITTLE,0.047768,0.094384,0.3,1.5,7.083333333333333,0.159226,True,5850,tuccʰyá,13720-2,*stōkaḍ-,8,14,12,17,0.6666666666666666,0.8235294117647058,0.1875,0.5059523809523809,0.375,0,668,1516
1673,ARM,0.047743,0.140587,0.25,1.25,23.916666666666664,0.190972,True,10221,muṣṭí,9229,bāhú,12,42,15,62,0.8,0.6774193548387096,0.10416666666666667,0.5694444444444444,0.2916666666666667,0,430,1517
2245,BELCH,0.047619,0.041239,0.2,1.0,1.0,0.238095,False,2337,*ubbakka,1960,udgirati,3,7,7,9,0.42857142857142855,0.7777777777777778,0.3333333333333333,0.14285714285714285,0,0,1275,1518
2117,DESIRE,0.047619,0.051755,0.2,1.0,1.0,0.238095,False,6346,dī́dʰēti,536,abʰī́ccʰati,3,7,5,8,0.6,0.875,0.3333333333333333,0.14285714285714285,0,0,1135,1519
1172,SHOOT,0.047619,0.115728,0.2,2.0,1.0,0.238095,True,10066,māráyati,9013,prōdgata,6,7,8,8,0.75,0.875,0.3333333333333333,0.14285714285714285,0,0,547,1520
1233,NIGHT,0.047448,0.084282,0.4,2.0,39.0,0.11862,True,11625,vikāla,10702,rā́trī,19,44,23,72,0.8260869565217391,0.6111111111111112,0.10526315789473684,0.8863636363636364,0.7543859649122806,0,747,1521
1674,POOR,0.047222,0.054528,0.2,1.0,2.6666666666666665,0.236111,False,143,*accʰādana,7351,nirdʰana,4,12,9,16,0.4444444444444444,0.75,0.25,0.2222222222222222,0,0,1087,1522
1193,STEAM,0.047179,0.084716,0.2,1.0,11.333333333333332,0.235897,True,9108,pʰḗna,9223,bāṣpá,5,13,9,14,0.5555555555555556,0.9285714285714286,0.2,0.8717948717948717,0.6,0,741,1523
500,CRUEL,0.046759,0.02338,0.1,0.5,3.9166666666666665,0.467593,False,10799,rūkṣá,7505,niṣṭʰura,1,9,4,9,0.25,1.0,0.5,0.4351851851851852,0,0,1587,1524
3701,HOLLOW,0.046667,0.025309,0.2,1.0,2.2857142857142856,0.233333,False,3927,*kʰōkkʰa,8398,*pōḍa,2,15,6,17,0.3333333333333333,0.8823529411764706,0.5,0.15238095238095237,0,0.1857142857142857,1547,1525
1781,THUMB,0.046429,0.103093,0.3,1.5,13.500000000000002,0.154762,True,5286,jyḗṣṭʰa,137,aŋguṣṭʰá,9,21,15,23,0.6,0.9130434782608695,0.16666666666666666,0.6428571428571429,0.5,0,611,1526
682,SIDE,0.046343,0.055267,0.2,1.0,2.561111111111111,0.231713,False,6884,dʰaurēyá,7685,pañjara,4,12,9,15,0.4444444444444444,0.8,0.25,0.2134259259259259,0,0,1076,1527
1447,GIVE,0.04624,0.062749,0.26666666666666666,3.0,1.3333333333333333,0.173401,True,8655,prádadāti,1387,ālīyatē,11,18,21,72,0.5238095238095238,0.25,0.2727272727272727,0.07407407407407407,0,0,975,1528
1289,BABY,0.045833,0.043481,0.2,1.0,1.0,0.229167,False,12513,*śuḍa,9209,*bāppa,3,8,5,12,0.6,0.6666666666666666,0.3333333333333333,0.125,0,0,1251,1529
157,DYE,0.045833,0.046119,0.2,1.0,1.0,0.229167,False,10580,rajáyati,10328,mēndʰī,3,6,5,8,0.6,0.75,0.3333333333333333,0.16666666666666666,0,0.041666666666666664,1219,1530
136,HERE,0.045833,0.023936,0.1,0.5,4.0,0.458333,False,377,antiká,1564,ittʰám,2,6,11,16,0.18181818181818182,0.375,0.25,0.6666666666666666,0,0,1574,1531
2025,PEA,0.045238,0.117532,0.2,1.0,11.0,0.22619,True,3335,kulattʰa,9724,*maṭṭara,6,14,8,14,0.75,1.0,0.16666666666666666,0.7857142857142857,0.5,0,534,1532
1864,HUNGER,0.045139,0.151697,0.2,1.0,13.333333333333332,0.225694,True,299,anāhāra,9286,bubʰukṣā,8,15,10,17,0.8,0.8823529411764706,0.125,0.8888888888888888,0.5625,0,389,1533
693,FROM,0.045,0.060422,0.2,1.0,1.5,0.225,True,9804,mádʰya,13173,samá,5,6,13,8,0.38461538461538464,0.75,0.2,0.25,0,0,1006,1534
1364,HEALTHY,0.045,0.050312,0.2,1.0,1.0,0.225,False,615,aruja,7366,nirmala,4,5,8,8,0.5,0.625,0.25,0.2,0,0,1149,1535
3261,HORNET,0.045,0.068034,0.2,1.0,1.0,0.225,False,9651,bʰramará,9581,bʰŕ̩ŋgā,4,5,5,7,0.8,0.7142857142857143,0.25,0.2,0,0,918,1536
594,PIECE,0.045,0.037734,0.2,1.0,1.6666666666666665,0.225,False,5064,cʰēda,5466-3,*ṭukkaḍ-,3,10,8,12,0.375,0.8333333333333334,0.3333333333333333,0.16666666666666666,0,0.05,1335,1537
761,COVER,0.044792,0.034695,0.2,1.0,1.8333333333333333,0.223958,False,529,abʰilīyatē,5337,*jʰapp,3,16,10,18,0.3,0.8888888888888888,0.3333333333333333,0.11458333333333333,0,0,1398,1538
831,BASE,0.044444,0.026024,0.2,1.0,1.0,0.222222,False,3931,*kʰōṭi,9899,mála,2,6,5,7,0.4,0.8571428571428571,0.5,0.16666666666666666,0,0.2222222222222222,1538,1539
1138,FAIRY,0.044444,0.022222,0.06666666666666667,0.3333333333333333,1.0,0.666667,False,6530,dēvátā,502,apsarás,1,1,9,1,0.1111111111111111,1.0,0.3333333333333333,1.0,0,0,1597,1540
1495,HAPPY,0.044444,0.013608,0.1,0.5,2.333333333333333,0.444444,False,5070,*cʰōkara,10571-2,*raŋgitall-,1,6,8,8,0.125,0.75,0.5,0.38888888888888884,0,0,1686,1541
737,LIGHT (IGNITE),0.044444,0.014907,0.06666666666666667,1.0,0.3333333333333333,0.666667,False,10832,rṓcatē,8521,prajvālayati,1,1,5,4,0.2,0.25,1.0,0.3333333333333333,0,0,1675,1542
1997,PRESERVE,0.044444,0.04714,0.06666666666666667,1.0,0.3333333333333333,0.666667,False,10547,rákṣati,5796,tāráyati,1,1,1,2,1.0,0.5,1.0,0.3333333333333333,0,0,1204,1543
2931,BUSINESS,0.044271,0.019799,0.1,0.5,6.166666666666666,0.442708,False,2892,kárman,3078,kāryà,1,16,5,16,0.2,1.0,0.5,0.38541666666666663,0,0,1624,1544
1481,HAMMER,0.04424,0.070728,0.2,1.0,21.833333333333332,0.221198,True,3239,kuṭṭana,14028,*hastakūṭa,7,31,16,65,0.4375,0.47692307692307695,0.14285714285714285,0.7043010752688171,0.4047619047619047,0,872,1545
