mode,concept,score,band,diagnostic,separation,support_factor,dardic_own,plains_own,crossover,dardic_family,plains_family
head,STAND,0.150897,Low: <0.2,Focal support below five votes,0.251496,0.6,0.23076923076923078,0.27222222222222225,0,úttʰita,ūrdʰvá
head,UPPER LEG (THIGH),0.150893,Low: <0.2,Focal support below five votes,0.502976,0.3,0.21428571428571427,0.7916666666666666,0,*mandala,jáŋgʰā
head,LAME,0.150231,Low: <0.2,Focal support below five votes,0.409722,0.3666666666666666,0.6666666666666666,0.15277777777777776,0,*kʰuṭṭa,*likka
head,ROCK,0.15,Low: <0.2,Focal support below five votes,0.375,0.4,0.5833333333333333,0.3333333333333333,0.16666666666666666,*varta,lōḍyatē
head,LIFE,0.14933,Low: <0.2,Focal support below five votes,0.497768,0.3,0.21428571428571427,0.78125,0,jīvalá,jīvá
head,POISON,0.148148,Low: <0.2,Focal support below five votes,0.222222,0.6666666666666666,1.0,0.18518518518518517,0.7407407407407407,viṣá,garala
head,DIG,0.147805,Low: <0.2,Focal support below five votes,0.29561,0.5,0.3125,0.2787202380952381,0,*kōcc,*kʰōdd
head,LIZARD,0.146667,Low: <0.2,Focal support below five votes,0.366667,0.4,0.3333333333333333,0.4,0,*kr̩kkalāsa,*gʰaragōlī
head,SMILE,0.146667,Low: <0.2,Focal support below five votes,0.366667,0.4,0.3333333333333333,0.4,0,*kṣumbati,vihasati
head,THRESH,0.145833,Low: <0.2,Focal support below five votes,0.3125,0.4666666666666666,0.3333333333333333,0.29166666666666663,0,kṣuṇṇa,*jʰāṭayati
head,OX,0.145556,Low: <0.2,Focal support below five votes,0.363889,0.4,0.3333333333333333,0.39444444444444443,0,*gāva,balivárda
head,ITCH,0.145455,Low: <0.2,Focal support below five votes,0.363636,0.4,0.3333333333333333,0.3939393939393939,0,*avakṣōpa,kʰasa
head,JOIN,0.144444,Low: <0.2,Focal support below five votes,0.361111,0.4,0.4,0.39365079365079364,0.07142857142857142,*gaḍḍ,*yōṭayati
head,SPEAK,0.14375,Low: <0.2,Focal support below five votes,0.239583,0.6,0.25,0.4375,0.20833333333333331,mantráyatē,*bōll
head,MAN,0.14308,Low: <0.2,Focal support below five votes,0.190774,0.75,0.1875,0.519047619047619,0.32499999999999996,mártya,manuṣyà
head,WASP,0.142593,Low: <0.2,Focal support below five votes,0.305556,0.4666666666666666,0.3333333333333333,0.3333333333333333,0.05555555555555555,bʰramará,*cʰēdacihnaka
head,BUTTER,0.142029,Low: <0.2,Focal support below five votes,0.355072,0.4,0.25,0.4601449275362318,0,*stanyanīta,mrakṣaṇa
head,BULL,0.140756,Low: <0.2,Focal support below five votes,0.234594,0.6,0.25490196078431376,0.21428571428571427,0,gṓ,balivárda
head,THICK,0.140642,Low: <0.2,Focal support below five votes,0.234403,0.6,0.2727272727272727,0.19607843137254902,0,*bʰakkʰa,gāḍʰa
head,LOOK,0.140625,Low: <0.2,Focal support below five votes,0.28125,0.5,0.25,0.3125,0,*stʰarati,*dēkṣati
head,ARRIVE,0.140476,Low: <0.2,Focal support below five votes,0.35119,0.4,0.2,0.5023809523809524,0,*prēratē,prábʰūta
head,FRIEND,0.139722,Low: <0.2,Focal support below five votes,0.349306,0.4,0.4,0.3986111111111111,0.1,dāraka,mitrá
head,YELLOW,0.139545,Low: <0.2,Focal support below five votes,0.232576,0.6,0.34848484848484845,0.2,0.08333333333333333,haridra,haridrā
head,YOKE,0.13927,Low: <0.2,Focal support below five votes,0.297222,0.4685714285714286,0.55,0.19523809523809524,0.15079365079365079,yugá,yōktrayati
head,WANDER,0.138974,Low: <0.2,Focal support below five votes,0.347436,0.4,0.4,0.2948717948717949,0,tíllati,*gʰummati
head,FOREHEAD,0.138924,Low: <0.2,Focal support below five votes,0.24516,0.5666666666666667,0.31481481481481477,0.23106060606060605,0.05555555555555555,tā́lu,masta
head,PLACE (POSITION),0.138882,Low: <0.2,Focal support below five votes,0.308626,0.45,0.25,0.4147451963241437,0.047493734335839595,stʰā́na,stʰā́man
head,LOUSE,0.1375,Low: <0.2,Focal support below five votes,0.196429,0.7,0.8095238095238094,0.19444444444444445,0.6111111111111112,yū́kā,utkuṇa
head,CAMEL,0.137407,Low: <0.2,Focal support below five votes,0.294444,0.4666666666666666,1.0,0.15555555555555553,0.5666666666666667,úṣṭra,karabʰá
head,SUNSHINE,0.137143,Low: <0.2,Focal support below five votes,0.342857,0.4,0.4,0.2857142857142857,0,sū́ra,gʰarmá
head,THROAT,0.13588,Low: <0.2,Focal support below five votes,0.271759,0.5,0.20833333333333334,0.4185185185185185,0.08333333333333333,*śraṭṭa,gala
head,PREGNANT,0.135625,Low: <0.2,Focal support below five votes,0.452083,0.3,0.1875,0.9666666666666667,0.25,*udguru,garbʰíṇī
head,FLAME,0.135556,Low: <0.2,Focal support below five votes,0.338889,0.4,0.4,0.3611111111111111,0.08333333333333333,bʰāsá,arcís
head,CHIN,0.135268,Low: <0.2,Focal support below five votes,0.450893,0.3,0.21428571428571427,0.6875,0,jámbʰa,tuṇḍa
head,BURNING,0.134856,Low: <0.2,Focal support below five votes,0.237981,0.5666666666666667,0.6041666666666666,0.21794871794871792,0.34615384615384615,taptá,dāha
head,GROUND,0.134343,Low: <0.2,Focal support below five votes,0.287879,0.4666666666666667,0.2424242424242424,0.33333333333333337,0,dʰaráṇī,*piṣyatē
head,BONE,0.133878,Low: <0.2,Focal support below five votes,0.223129,0.6,0.2,0.9795918367346939,0.7333333333333333,aṣṭʰi,haḍḍa
head,BEAUTIFUL,0.133681,Low: <0.2,Focal support below five votes,0.267361,0.5,0.20833333333333334,0.3263888888888889,0,śúbʰvan,śōbʰaná
head,STOOL,0.132727,Low: <0.2,Focal support below five votes,0.331818,0.4,0.4,0.41666666666666663,0.15303030303030302,ā́sana,pīṭʰa
head,TIME,0.131718,Low: <0.2,Focal support below five votes,0.299359,0.44000000000000006,0.44000000000000006,0.4008547008547009,0.24213675213675212,vāra,vḗlā
head,COUGH,0.131111,Low: <0.2,Focal support below five votes,0.327778,0.4,0.2,0.45555555555555555,0,kā́satē,*kʰōkkʰ
head,NECKLACE,0.130556,Low: <0.2,Focal support below five votes,0.326389,0.4,0.3333333333333333,0.4861111111111111,0.16666666666666666,*graíviya,hāra
head,WAIST,0.130179,Low: <0.2,Focal support below five votes,0.289286,0.45,0.42857142857142855,0.15,0,*ḍʰākka,*lakka
head,TOWARDS,0.13,Low: <0.2,Focal support below five votes,0.325,0.4,0.3333333333333333,0.35,0.03333333333333333,kárṇa,bʰitta
head,NOT,0.129928,Low: <0.2,Focal support below five votes,0.169471,0.7666666666666666,0.23958333333333331,0.8076923076923077,0.7083333333333333,naiva,ná
head,SHADE,0.129545,Low: <0.2,Focal support below five votes,0.215909,0.6,0.25,0.18181818181818182,0,apaccʰāyā,cʰādi
head,BOW,0.129514,Low: <0.2,Focal support below five votes,0.259028,0.5,0.3125,0.20555555555555557,0,*drōṇa-,námati
head,PULSE,0.129365,Low: <0.2,Focal support below five votes,0.323413,0.4,0.2857142857142857,0.3611111111111111,0,mudgá,nāḍī́
head,TOMORROW,0.128795,Low: <0.2,Focal support below five votes,0.321987,0.4,0.2857142857142857,0.4296875,0.07142857142857142,rucitá,kālya
head,WOLF,0.128571,Low: <0.2,Focal support below five votes,0.321429,0.4,0.35714285714285715,0.2857142857142857,0,grastr̩,*?
head,SMALL,0.128076,Low: <0.2,Focal support below five votes,0.242305,0.5285714285714286,0.14682539682539683,0.40127758420441356,0.06349206349206349,*lukka,*cʰōṭṭa
head,BE BORN,0.127778,Low: <0.2,Focal support below five votes,0.319444,0.4,0.5833333333333334,0.2222222222222222,0.16666666666666666,jā́yatē,dēśī́ya
head,SEIZE,0.127388,Low: <0.2,Focal support below five votes,0.347421,0.3666666666666666,0.3055555555555555,0.3892857142857143,0,gr̩bʰāyáti,*pakkaḍ
head,EAT,0.127079,Low: <0.2,Focal support below five votes,0.152494,0.8333333333333333,0.19841269841269837,0.7970521541950113,0.6904761904761905,yuvátē,kʰā́dati
head,FLEE,0.12684,Low: <0.2,Focal support below five votes,0.3171,0.4,0.2857142857142857,0.34848484848484845,0,ḍáyatē,bʰagna
head,LOSE,0.126731,Low: <0.2,Focal support below five votes,0.422436,0.3,0.3,0.5448717948717948,0,*pusati,hārayati
head,BARK,0.126667,Low: <0.2,Focal support below five votes,0.316667,0.4,0.4,0.29999999999999993,0.06666666666666667,puṭa,cʰalli
head,STRING,0.125116,Low: <0.2,Focal support below five votes,0.31279,0.4,0.2857142857142857,0.4067155067155067,0.06684981684981685,sū́tra,davara
head,BUILD,0.12381,Low: <0.2,Focal support below five votes,0.309524,0.4,0.3333333333333333,0.2857142857142857,0,dádʰāti,cinṓti
head,HIGH TIDE,0.12381,Low: <0.2,Focal support below five votes,0.309524,0.4,0.2857142857142857,0.3333333333333333,0,*avaḍḍʰāla,vŕ̩ddʰi
head,HOLD,0.123512,Low: <0.2,Focal support below five votes,0.247024,0.5,0.35714285714285715,0.3083333333333333,0.17142857142857143,dʰāráyati,dʰárati
head,RECOGNIZE (SOMEBODY),0.123333,Low: <0.2,Focal support below five votes,0.308333,0.4,0.3333333333333333,0.2833333333333333,0,jānā́ti,pratyabʰijānāti
head,KNOW,0.122751,Low: <0.2,Focal support below five votes,0.306878,0.4,0.42857142857142855,0.2222222222222222,0.037037037037037035,jānā́ti,cihnayati
head,PORCH,0.122667,Low: <0.2,Focal support below five votes,0.306667,0.4,0.4,0.21333333333333335,0,maṇḍapa,*avaśara
head,ELBOW,0.122294,Low: <0.2,Focal support below five votes,0.244589,0.5,0.22727272727272727,0.2619047619047619,0,*ḍʰōŋga,aratní
head,WANT,0.122222,Low: <0.2,Focal support below five votes,0.305556,0.4,0.3333333333333333,0.2777777777777778,0,*gʰaṭṭati,śraddʰā́
head,EMERGE (APPEAR),0.121875,Low: <0.2,Focal support below five votes,0.270833,0.45,0.25,0.29166666666666663,0,*niṣkasati,dr̩śyátē
head,DEER,0.121711,Low: <0.2,Focal support below five votes,0.405702,0.3,0.25,0.8947368421052632,0.3333333333333333,*margā,hariṇá
head,SPEAR,0.12,Low: <0.2,Focal support below five votes,0.3,0.4,0.3333333333333333,0.4333333333333334,0.16666666666666666,śalyá,bʰalla
head,PALM OF HAND,0.119444,Low: <0.2,Focal support below five votes,0.298611,0.4,0.2222222222222222,0.375,0,pr̩tʰú,nārikēla
head,BE HUNGRY,0.119391,Low: <0.2,Focal support below five votes,0.238782,0.5,0.20833333333333334,0.3076923076923077,0.038461538461538464,abʰukta,bubʰukṣatē
head,GOOD,0.118562,Low: <0.2,Focal support below five votes,0.197603,0.6,0.21428571428571427,0.18092105263157893,0,bʰagín,vardʰita
head,REMAIN,0.118333,Low: <0.2,Focal support below five votes,0.295833,0.4,0.2222222222222222,0.38333333333333336,0.013888888888888888,dʰárati,*rahati
head,HARD,0.115909,Low: <0.2,Focal support below five votes,0.289773,0.4,0.45454545454545453,0.25,0.125,kakkʰaṭa,nirbʰara
head,GRANDMOTHER,0.114286,Low: <0.2,Focal support below five votes,0.285714,0.4,0.35714285714285715,0.2857142857142857,0.07142857142857142,*dādda,*nānna
head,REST,0.114286,Low: <0.2,Focal support below five votes,0.285714,0.4,0.2857142857142857,0.3,0.014285714285714285,viśramatē,suptá
head,ROTTEN,0.113636,Low: <0.2,Focal support below five votes,0.284091,0.4,0.25,0.3181818181818182,0,takrá,śáṭati
head,SHIELD,0.112963,Low: <0.2,Focal support below five votes,0.423611,0.26666666666666666,0.625,0.2222222222222222,0,kʰēṭa-,*ōḍḍʰ
head,BOY,0.112485,Low: <0.2,Focal support below five votes,0.224969,0.5,0.17857142857142858,0.27136752136752135,0,*pʰōta,*cʰōkara
head,DEEP,0.111979,Low: <0.2,Focal support below five votes,0.373264,0.3,0.25,0.49652777777777773,0,guptá,gabʰīrá
head,DUNG (ANIMAL FAECES),0.111732,Low: <0.2,Focal support below five votes,0.358225,0.3119047619047619,0.6785714285714286,0.14177489177489178,0.10389610389610389,pāṣi,kʰā́tra
head,SEED,0.111623,Low: <0.2,Focal support below five votes,0.196982,0.5666666666666667,0.7692307692307693,0.11805555555555554,0.4933226495726496,bī́ja,tilá
head,BOW STRING,0.111538,Low: <0.2,Focal support below five votes,0.278846,0.4,0.3076923076923077,0.25,0,jiyā́,tantí
head,SWEET,0.111146,Low: <0.2,Focal support below five votes,0.202083,0.55,0.18333333333333332,0.7041666666666666,0.48333333333333334,madʰurá,mr̩ṣṭá
head,DARK,0.110079,Low: <0.2,Focal support below five votes,0.275198,0.4,0.2857142857142857,0.3361111111111111,0.07142857142857142,kṣīṇá,andʰakāra
head,AND,0.109127,Low: <0.2,Focal support below five votes,0.297619,0.36666666666666664,0.16666666666666666,0.42857142857142855,0,tadā́,ápara
head,NOW,0.108571,Low: <0.2,Focal support below five votes,0.271429,0.4,0.2857142857142857,0.4,0.14285714285714285,*?,adʰunā́
head,DIRTY,0.107389,Low: <0.2,Focal support below five votes,0.268473,0.4,0.18181818181818182,0.35512820512820514,0,*kʰacca,*malin
head,PENIS,0.106777,Low: <0.2,Focal support below five votes,0.282051,0.3785714285714285,0.7564102564102563,0.1456043956043956,0.3379120879120879,laṭṭa,lakuṭa
head,FIREWOOD,0.106325,Low: <0.2,Focal support below five votes,0.265812,0.4,0.15384615384615385,0.3777777777777777,0,śākʰyá,lakuṭa
head,FINGERNAIL,0.105769,Low: <0.2,Focal support below five votes,0.264423,0.4,0.25,0.9038461538461539,0.625,*nakkʰa,nakʰá
head,HAT,0.104029,Low: <0.2,Focal support below five votes,0.260073,0.4,0.2857142857142857,0.9487179487179487,0.7142857142857143,kʰōla,*ṭōppa
head,FLOUR,0.103877,Low: <0.2,Focal support below five votes,0.207755,0.5,0.15625,0.7592592592592593,0.5,apūpíya,*ārta
head,SLEEP,0.103495,Low: <0.2,Focal support below five votes,0.206989,0.5,0.16666666666666666,0.2806451612903226,0.03333333333333333,*svāpra,suptá
head,CORNER,0.103472,Low: <0.2,Focal support below five votes,0.221726,0.4666666666666667,0.33333333333333337,0.548611111111111,0.4384920634920635,*kʰuṇṭa,kōṇa
head,OUTSIDE,0.103125,Low: <0.2,Focal support below five votes,0.34375,0.3,0.1875,0.5625,0.0625,*bāhirima,*bāhira
head,CUT,0.10286,Low: <0.2,Focal support below five votes,0.166691,0.6170707070707071,0.294047619047619,0.1814913844325609,0.14215686274509803,*cʰindati,kártati
head,RAVINE,0.102778,Low: <0.2,Focal support below five votes,0.342593,0.3,0.5555555555555556,0.16666666666666666,0.037037037037037035,*gʰala,*kʰaḍḍa
head,GET,0.101136,Low: <0.2,Focal support below five votes,0.252841,0.4,0.25,0.5606060606060606,0.30492424242424243,lábʰatē,prāpayati
head,HOE,0.100769,Low: <0.2,Focal support below five votes,0.335897,0.3,0.3,0.37179487179487175,0,karṣí,*kōddāla
head,WITH,0.098985,Low: <0.2,Focal support below five votes,0.174679,0.5666666666666667,0.23611111111111108,0.3423076923076923,0.22905982905982905,samá,sārtʰēna
head,OPEN,0.098841,Low: <0.2,Focal support below five votes,0.269567,0.3666666666666666,0.15277777777777776,0.44191232048374907,0.05555555555555555,mucyátē,*kʰōll
head,FEAR (BE AFRAID),0.098152,Low: <0.2,Focal support below five votes,0.24538,0.4,0.18181818181818182,0.34730725623582775,0.03836580086580087,bibʰḗti,dara
head,SIX,0.097681,Low: <0.2,Focal support below five votes,0.162802,0.6,0.1875,0.9193548387096774,0.78125,*ṣuvaṭ,ṣáṣ
head,GUARD,0.0975,Low: <0.2,Focal support below five votes,0.325,0.3,0.35,0.3,0,rákṣati,prahara
head,RUB,0.097161,Low: <0.2,Focal support below five votes,0.242903,0.4,0.2857142857142857,0.20708458208458208,0.006993006993006993,márdati,*malati
head,HIP,0.097143,Low: <0.2,Focal support below five votes,0.242857,0.4,0.2857142857142857,0.2,0,śrṓṇi,*kulla
head,EGG,0.096955,Low: <0.2,Focal support below five votes,0.19391,0.5,0.20833333333333334,0.1794871794871795,0,stʰūlá,ḍimba
head,GRAIN,0.096111,Low: <0.2,Focal support below five votes,0.205952,0.4666666666666666,0.2333333333333333,0.17857142857142858,0,bī́ja,annā́dya
head,GROOM,0.095893,Low: <0.2,Focal support below five votes,0.319643,0.3,0.25,0.3892857142857143,0,jā́mātr̩,vará
head,PORCUPINE,0.095455,Low: <0.2,Focal support below five votes,0.238636,0.4,0.25,0.22727272727272727,0,śályaka,sēdʰā
head,CO-WIFE,0.094737,Low: <0.2,Focal support below five votes,0.473684,0.2,0.2,0.9473684210526315,0.2,*yātarikā,sapátnī
head,WEAVE,0.094444,Low: <0.2,Focal support below five votes,0.236111,0.4,0.2222222222222222,0.5833333333333333,0.3333333333333333,tántra,*vunāti
head,YAWN,0.093333,Low: <0.2,Focal support below five votes,0.233333,0.4,0.5,0.2,0.2333333333333333,jŕ̩mbʰatē,hāyi
head,WING,0.092826,Low: <0.2,Focal support below five votes,0.30942,0.3,0.3,0.3623188405797101,0.043478260869565216,pākṣa,ḍayana
head,FALL,0.092583,Low: <0.2,Focal support below five votes,0.216026,0.42857142857142855,0.1948051948051948,0.4001543209876543,0.16290684624017956,galati,pátati
head,FIRST,0.09256,Low: <0.2,Focal support below five votes,0.308532,0.3,0.21428571428571427,0.40277777777777773,0,saṁmukʰá,*pratʰilla
head,POND,0.092308,Low: <0.2,Focal support below five votes,0.230769,0.4,0.3333333333333333,0.17948717948717946,0.05128205128205128,*ḍʰaṇḍʰa,pauṣkara
head,HEAT,0.091136,Low: <0.2,Focal support below five votes,0.227839,0.4,0.2857142857142857,0.20842490842490843,0.038461538461538464,tápyati,arcís
head,LAMB,0.091071,Low: <0.2,Focal support below five votes,0.303571,0.3,0.35714285714285715,0.25,0,*bukka,*lēlla
head,PUT,0.090455,Low: <0.2,Focal support below five votes,0.301515,0.3,0.13636363636363635,0.4666666666666666,0,dádʰāti,rákṣati
head,JACKAL,0.089818,Low: <0.2,Focal support below five votes,0.259091,0.3466666666666667,0.8181818181818182,0.11555555555555556,0.41555555555555557,śr̩gālá,*giddaḍa-
head,SLOPE,0.088889,Low: <0.2,Focal support below five votes,0.333333,0.26666666666666666,0.4,0.26666666666666666,0,drōṇī,*uttaraṇī
head,DRY,0.088836,Low: <0.2,Focal support below five votes,0.148059,0.6,0.15789473684210525,0.705,0.5667763157894736,śúṣyati,śúṣka
head,WHEAT,0.088803,Low: <0.2,"Supported, crossover >10 points",0.088803,1,0.8809523809523809,0.13513513513513514,0.8384813384813384,gōdʰū́ma,kaṇika
head,WHICH,0.08875,Low: <0.2,Focal support below five votes,0.44375,0.2,0.6875,0.2,0,kím,kaḥ punar
head,DAWN,0.088525,Low: <0.2,Focal support below five votes,0.265575,0.3333333333333333,0.23809523809523808,0.3030555555555555,0.01,*lōka,*bʰōrā
head,SHOULDERBLADE,0.088393,Low: <0.2,Focal support below five votes,0.294643,0.3,0.375,0.21428571428571427,0,*spʰiyá,*haṁsa
head,RAM,0.088111,Low: <0.2,Focal support below five votes,0.18881,0.4666666666666666,0.5357142857142857,0.2333333333333333,0.39142857142857146,mēṇḍʰa,bʰēḍra
head,GRANDFATHER,0.087912,Low: <0.2,Focal support below five votes,0.21978,0.4,0.2857142857142857,0.23076923076923078,0.07692307692307693,*bāppa,āryaka
head,FIST,0.087051,Low: <0.2,Focal support below five votes,0.186538,0.4666666666666666,0.95,0.17948717948717946,0.7564102564102563,muṣṭí,*gʰūssa
head,FOOD,0.086458,Low: <0.2,Focal support below five votes,0.216146,0.4,0.25,0.18229166666666666,0,apūpá,āhāra
head,YOU,0.086429,Low: <0.2,Focal support below five votes,0.144048,0.6000000000000001,0.4880952380952381,0.12000000000000002,0.32,yuṣmad,ātmán
head,SMOKE (EXHAUST),0.086366,Low: <0.2,Focal support below five votes,0.12338,0.7,0.19444444444444445,0.8208333333333332,0.7685185185185185,dʰūmikā,dʰūmá
head,THORN,0.085833,Low: <0.2,Focal support below five votes,0.107292,0.8,0.26666666666666666,0.6645833333333334,0.7166666666666667,káṇṭaka,kaṇṭa
head,LIE (REST),0.085714,Low: <0.2,Focal support below five votes,0.285714,0.3,0.21428571428571427,0.35714285714285715,0,laṭṭa,*jʰūṭṭʰa
head,SPRING (OF WATER),0.084286,Low: <0.2,Focal support below five votes,0.421429,0.2,0.7,0.14285714285714285,0,útsa,*jʰāladʰāraka
head,STRAW,0.083995,Low: <0.2,Focal support below five votes,0.209987,0.4,0.2857142857142857,0.16898148148148148,0.034722222222222224,túṣa,pálāla
head,WASH,0.083889,Low: <0.2,Focal support below five votes,0.209722,0.4,0.2,0.3194444444444445,0.1,*kṣupyatē,*dʰauvati
head,PLAY,0.083761,Low: <0.2,Focal support below five votes,0.314103,0.26666666666666666,0.16666666666666666,0.46153846153846156,0,nŕ̩tyati,*kʰēḍ
head,DISTANCE,0.083333,Low: <0.2,Focal support below five votes,0.416667,0.2,1.0,0.16666666666666666,0.3333333333333333,dūrá,pántʰā
head,GIVE,0.083333,Low: <0.2,Focal support below five votes,0.166667,0.5,0.22727272727272727,0.16666666666666666,0.0606060606060606,prádadāti,dattá
head,BREAD,0.083175,Low: <0.2,Focal support below five votes,0.311905,0.26666666666666666,0.35714285714285715,0.26666666666666666,0,gōla,*rōṭṭa
head,CHILD,0.08172,Low: <0.2,Focal support below five votes,0.204301,0.4,0.16666666666666666,0.24193548387096772,0,*kuḍa,*cʰōkara
head,THERE,0.080357,Low: <0.2,Focal support below five votes,0.267857,0.3,0.25,0.2857142857142857,0,átra,*uttʰam
head,SELF,0.080159,Low: <0.2,Focal support below five votes,0.400794,0.2,0.14285714285714285,0.9444444444444444,0.2857142857142857,*pʰūtka,ātmán
head,MANGO,0.079032,Low: <0.2,Focal support below five votes,0.112903,0.7,1.0,0.11290322580645161,0.8870967741935484,āmrá,kēsarin
head,SPLIT,0.079018,Low: <0.2,Focal support below five votes,0.237054,0.3333333333333333,0.23809523809523808,0.24851190476190477,0.0125,pʰālayati,*spʰuṭyati
head,BITE,0.077976,Low: <0.2,Focal support below five votes,0.259921,0.3,0.21428571428571427,0.3055555555555556,0,*cappayati,kártati
head,DRUM,0.077894,Low: <0.2,Focal support below five votes,0.240909,0.32333333333333336,0.8,0.14696969696969697,0.4651515151515152,ḍʰōla,*ḍaŋka
head,BLOW (OF WIND),0.077166,Low: <0.2,Focal support below five votes,0.200183,0.3854761904761905,0.4642857142857143,0.14826007326007326,0.2121794871794872,*pʰūtka,*ṭʰōkkarā
head,HOLE,0.076349,Low: <0.2,Focal support below five votes,0.190873,0.4,0.2222222222222222,0.1595238095238095,0,*cumbʰati,cʰidrá
head,SWIM,0.076339,Low: <0.2,Focal support below five votes,0.254464,0.3,0.21428571428571427,0.4375,0.14285714285714285,drávati,tárati
head,EYE,0.07625,Low: <0.2,Focal support below five votes,0.099457,0.7666666666666666,0.19166666666666665,0.09782608695652174,0.09057971014492752,áśru,cákṣus
head,THIEF,0.07619,Low: <0.2,Focal support below five votes,0.190476,0.4,0.14285714285714285,0.3095238095238095,0.07142857142857142,muṣ,*ṭʰagg
head,PARTRIDGE,0.075833,Low: <0.2,Focal support below five votes,0.379167,0.2,0.2,0.9583333333333334,0.4,jāŋgala,tittirá
head,STRONG,0.075,Low: <0.2,Focal support below five votes,0.25,0.3,0.21428571428571427,0.2857142857142857,0,*bʰakkʰa,bála
head,SCRATCH,0.074495,Low: <0.2,Focal support below five votes,0.279356,0.26666666666666666,0.4375,0.1212121212121212,0,*kōcc,kṣuráti
head,FAECES (EXCREMENT),0.074359,Low: <0.2,Focal support below five votes,0.185897,0.4,0.15384615384615385,0.8333333333333334,0.6153846153846154,*rikṣa,gūtʰa
head,SISTER,0.074167,Low: <0.2,Focal support below five votes,0.370833,0.2,0.575,0.16666666666666666,0,svásr̩,*duhitājana
head,WEAR,0.073704,Low: <0.2,Focal support below five votes,0.276389,0.26666666666666666,0.26666666666666666,0.4861111111111111,0.2,āmuñcati,páridadʰāti
head,IN FRONT OF,0.073558,Low: <0.2,Focal support below five votes,0.294231,0.25,0.25,0.5384615384615384,0.2,purás,ágra
head,TURN,0.073207,Low: <0.2,Focal support below five votes,0.200741,0.36468253968253966,0.34722222222222215,0.12156084656084656,0.06730158730158729,vāra,*pāḍi
head,SKY,0.072826,Low: <0.2,Focal support below five votes,0.242754,0.3,0.25,0.36231884057971014,0.12681159420289856,ākāśá,āsmān
head,THIN,0.072821,Low: <0.2,Focal support below five votes,0.22996,0.3166666666666667,0.13194444444444445,0.3488095238095238,0.020833333333333332,cūrṇa,pattralá
head,THROW,0.072407,Low: <0.2,Focal support below five votes,0.197475,0.36666666666666664,0.2727272727272727,0.12222222222222222,0,talati,*pʰēkk
head,MEAT,0.071667,Low: <0.2,Focal support below five votes,0.179167,0.4,0.125,0.23333333333333334,0,*anda,gōśt
head,OLD,0.071585,Low: <0.2,Focal support below five votes,0.178963,0.4,0.13333333333333333,0.2245934959349593,0,*ḍagga,jūrṇá
head,WEAK,0.071465,Low: <0.2,Focal support below five votes,0.267995,0.26666666666666666,0.2222222222222222,0.31376678876678876,0,*rulla,durbala
head,MAIZE,0.071053,Low: <0.2,Focal support below five votes,0.177632,0.4,0.25,0.6403508771929824,0.5350877192982456,yavākāra,markaka
head,MORNING,0.070498,Low: <0.2,Focal support below five votes,0.264368,0.26666666666666666,0.16666666666666666,0.3620689655172414,0,rucitá,*vibʰāna
head,GATHER,0.07,Low: <0.2,Focal support below five votes,0.35,0.2,0.2,0.5,0,pralabʰatē,cinṓti
head,VILLAGE,0.069987,Low: <0.2,Focal support below five votes,0.116646,0.6,0.9078947368421053,0.07142857142857142,0.746031746031746,grā́ma,vasti
head,STRIKE,0.069624,Low: <0.2,Focal support below five votes,0.183913,0.3785714285714285,0.2222222222222222,0.1456043956043956,0,lāgáyati,*ṭʰōkk
head,STICK,0.067639,Low: <0.2,Focal support below five votes,0.225463,0.3,0.125,0.3259259259259259,0,*drumadaṇḍa,*laṣṭi
head,CLOTHES,0.066562,Low: <0.2,Focal support below five votes,0.332812,0.2,0.2,0.515625,0.05,paṭṭa,karpaṭa
head,SIT,0.066176,Low: <0.2,Focal support below five votes,0.220588,0.3,0.21428571428571427,0.4411764705882353,0.21428571428571427,níṣīdati,úpaviśati
head,PLOUGH,0.065073,Low: <0.2,Focal support below five votes,0.205492,0.3166666666666666,0.3125,0.14393939393939392,0.045454545454545456,vāhayati,*kʰēḍ
head,HIDE,0.064821,Low: <0.2,Focal support below five votes,0.216071,0.3,0.21428571428571427,0.28928571428571426,0.07142857142857142,*apalīyatē,cárman
head,EVIL,0.064259,Low: <0.2,Focal support below five votes,0.240972,0.26666666666666666,0.26666666666666666,0.21527777777777776,0,*latta,*bura
head,STAR,0.063755,Low: <0.2,Focal support below five votes,0.141679,0.45,0.1323529411764706,0.6951219512195121,0.5441176470588235,stŕ̩,tārā
head,AWAKE,0.06375,Low: <0.2,Focal support below five votes,0.31875,0.2,0.2,0.4375,0,búdʰyatē,jā́grat
head,VULVA,0.063409,Low: <0.2,Focal support below five votes,0.211364,0.3,0.15,0.3060606060606061,0.03333333333333333,*bʰōcca,*cutta
head,GUTS,0.061667,Low: <0.2,Focal support below five votes,0.308333,0.2,0.4166666666666667,0.2,0,ū́badʰya,*pēṭṭa
head,MATERNAL UNCLE (MOTHER'S BROTHER),0.060641,Low: <0.2,Focal support below five votes,0.082692,0.7333333333333333,0.28205128205128205,0.75,0.8666666666666667,mātulá,māma
head,GO UP OR RISE (ONESELF),0.060227,Low: <0.2,Focal support below five votes,0.200758,0.3,0.16666666666666666,0.23484848484848483,0,*uttʰāti,*caḍʰati
head,SLEEVE,0.06,Low: <0.2,Focal support below five votes,0.3,0.2,0.2,0.4,0,*bāhucūḍa,bāhula
