Child_ID	Parent_ID	Kind	Rank	Pos	Source	Note
f_rh7swawlng6je	10702	reflex	1			
f_rhf2l2n2ugfg4	1921	reflex	1			
f_rhrex25vipufg	6333	reflex	1			
f_rhrqo7wervrra	14029	reflex	1			
f_rhsn2yweiiwrq	5731	reflex	1			
f_rhu6yeqferk6w	1351	reflex	1			
f_rhug6ahdn3wps	3635	reflex	1			
f_rhyhyjiwn2c46	6495	reflex	1			
f_ri56ilshkibxi	14152	reflex	1			
f_ride23c2aqjl6	910	reflex	1			
f_ridmjhbe47dyo	7638	reflex	1			
f_rig4ypkzg2s7w	4696	reflex	1			
f_riom4zpctpxje	11056	reflex	1			
f_rippkqq5vws3s	9190	reflex	1			
f_riw3exz7z7uou	2993	reflex	1			
f_riwftdprddvuk	2830	reflex	1			
f_rj6gmfi43o36y	f_lmwk7knn4svus	reflex	1			
f_rj6sqiie22nuc	2830	reflex	1			
f_rjcu7ukk7db54	4287	reflex	1			
f_rjg6chsgwdads	9085	reflex	1			
f_rjhihvtlojf64	7067	reflex	1			
f_rjhzcn3hasv74	5355	reflex	1			
f_rjmlyqtqy4h2s	8201	reflex	1			
f_rjnv7k27abukq	1351	reflex	1			
f_rjr3kbxl3foiu	2757	reflex	1			
f_rjyczijwtctmo	1801	reflex	1			
f_rk3xa4lfsdbms	5702	reflex	1			
f_rk6bs57usnuzk	f_xz7qv5qepoavu	variant	1			
f_rkdchcf6j6lvw	5731	reflex	1			
f_rkdga6af6yh3g	13992	reflex	1			
f_rkdxvubaqnzwg	3735	reflex	1			
f_rkfgwom5i4o4o	12513	reflex	1			
f_rkkxysi3lb3u4	10792	reflex	1			
f_rklixrmzjpgf2	10702	reflex	1			
f_rkmpzjsm7h47u	9875	reflex	1			
f_rkmxqk4sveyls	10970	reflex	1			
f_rko7sfgr5gy6w	9282	reflex	1			
f_rkpbfo6gllal4	10337	reflex	1			
f_rkrt6xab4cujc	6481	reflex	1			
f_rksdx76oapj5c	f_p3hg4ip75suxu	variant	1			
f_rkvuclxy4cjhs	3700	reflex	1			
f_rkx37v4beqbq2	f_awz53ddkgnd7k	variant	1			
f_rkxcmof5lsnvu	f_3tgd7gsus6jw2	variant	1			
f_rl54c3fnebtxw	13845	reflex	1			
f_rlbgzrwf22scm	f_ebiso5xzcnwbo	variant	1			
f_rldvlv62xspto	7067	reflex	1			
f_rle5vb42emb2s	9982	reflex	1			
f_rli4d43p3ovx4	4270	reflex	1			
f_rlkbvgv2ltlai	6495	reflex	1			
f_rlmwqbtcr47x2	13682	reflex	1			
f_rlpla7ri2qfxs	13952	reflex	1			
f_rlr5wfht4eov4	7027	reflex	1			
f_rlu5uzlf3my2i	5938	reflex	1			
f_rlumnj3u2c3yk	10412	reflex	1			
f_rlz2dvf3ntcfg	6658	reflex	1			
f_rm5hv4pve22u4	13318	reflex	1			
f_rmbjphff5bnyg	f_lbvz3gmtzihgg	variant	1			
f_rmczp3kicdqsa	6717	reflex	1			
f_rmft6y3myl2vs	13693	reflex	1			
f_rmk35grdouav4	f_ldqpyba7b2rra	variant	1			
f_rmrakt4ukj6zq	2795	reflex	1			
f_rmtk2nfxabgdu	14029	reflex	1			
f_rmugfltlnn37i	2101	reflex	1			
f_rmurflhrdspbg	4245	reflex	1			
f_rmuxntwh4yn5e	10323	reflex	1			
f_rmwwejwn4oykw	941	reflex	1			
f_rmyh6shs6revg	12548	reflex	1			
f_rmznycvcjfnrk	1517	reflex	1			
f_rn76b7de6boou	10137	reflex	1			
f_rnnj4qzdwmzp6	12583	reflex	1			
f_rnpjfrulr2ezg	13574	reflex	1			
f_rnqzyx4iyndy6	6658	reflex	1			
f_rns23ry5v3mc2	4104	reflex	1			
f_rnvdq42wljons	5075	reflex	1			
f_ro2ivngv3ivv4	2025	reflex	1			
f_ro4gjxrbwqjkk	6227	reflex	1			
f_ro6xk4dq3ngt2	9875	reflex	1			
f_roau3mcgbyabg	10234	reflex	1			
f_roc4tsfil3uxu	11009	reflex	1			
f_roeklai5yzm2i	5303	reflex	1			
f_rogzzjmq2qccm	13980	reflex	1			
f_rohkcynhsbly6	12487	reflex	1			
f_rojb26hfw5fo6	6906	reflex	1			
f_rolrilrqhssle	1268	reflex	1			
f_roofddj6l6mie	12115	reflex	1			
f_ropkkycwv7p6k	13721	reflex	1			
f_rotwm7pfeetvc	2263	reflex	1			
f_rouzhxon5x6ii	10337	reflex	1			
f_rowo7m2m7nodq	f_tzojm3zzdht3y	variant	1			
f_rpadw5c5f23bg	14152	reflex	1			
f_rpbx7pxpslpgy	6495	reflex	1			
f_rpfmmks7hlntg	9552	reflex	1			
f_rpi73djtnh6ug	6984	reflex	1			
f_rpkqzd6hldjmk	12774	reflex	1			
f_rprerj5zgndxe	4147	reflex	1			
f_rpszspzen4j2s	4161	reflex	1			
f_rpv3m2fmqww7m	2744	reflex	1			
f_rpyw6v57zfcjy	10482	reflex	1			
f_rq3xvet2yzk5g	9416	reflex	1			
f_rq4p5dtd3skcs	5798	reflex	1			
f_rq5dwpe4gjrl6	6983	reflex	1			
f_rqadwxpxszjm2	12468	reflex	1			
f_rqbnop6uuz6ns	7200	reflex	1			
f_rqcwnuxr2lhnu	f_xvemz4z3alsdy	variant	1			
f_rqem2gh2fnhv4	11616	reflex	1			
f_rqfbq6irmskcg	11009-3	reflex	1			
f_rqgvyewzttp5c	6648	reflex	1			
f_rqijhqmbaqu3y	6333	reflex	1			
f_rqjygrorhwl72	3832	reflex	1			
f_rqm4bhabfjadm	6651	reflex	1			
f_rqmmoeqkl5fly	10104	reflex	1			
f_rqy2nwksyf3rq	f_5cacl4mrc2nd2	borrowed	1			
f_rr3z2j5bvgrpk	5110	reflex	1			
f_rrbogdeu657jg	6248	reflex	1			
f_rrffh37jvd5ii	3084	reflex	1			
f_rrhxlgvq37o52	4501	reflex	1			
f_rrnjk3j44jtr2	13519	reflex	1			
f_rrrtqwhe2b7ec	5994	reflex	1			
f_rrzashqsueb3o	5612	reflex	1			
f_rs3vfhkniitpc	9570	reflex	1			
f_rs75r3qtbgel2	5994	reflex	1			
f_rsav6tpo4v52m	13355	reflex	1			
f_rsbaec7pufckq	13604	reflex	1			
f_rsia5hkx5vfg4	5419	reflex	1			
f_rsldl4hnjzwoo	941	reflex	1			
f_rspwdcae54zfk	6648	reflex	1			
f_rsqowty253qhe	12051	reflex	1			
f_rsraw7wn7cs6m	2282	reflex	1			
f_rsrgta372ugs4	4418	reflex	1			
f_rssudk3vxqny2	3112	reflex	1			
f_rsyexamlddpd2	3451	reflex	1			
f_rsztj5owbuvu4	5301	reflex	1			
f_rszxpb3wu2fk2	12520	reflex	1			
f_rt26zpreprn7o	6648	reflex	1			
f_rt54cdhb6gisg	4418	reflex	1			
f_rt772uuz5fosu	3504	reflex	1			
f_rt7gx6udjqkk2	12056	reflex	1			
f_rt7nq56kvkrew	14029	reflex	1			
f_rtcopvkqknsve	977	reflex	1			
f_rtgavqfyd2nbm	3023	reflex	1			
f_rtllb24ycuvnc	43	reflex	1			
f_rtpnqsrncl3x2	14000	reflex	1			
f_rtqpoaw7m5yhc	13574	reflex	1			
f_rtu374k623yfq	4368	reflex	1			
f_rtv2mil3mjmly	549	reflex	1			
f_ru22sv2hgk2h6	7031	reflex	1			
f_ruaqauoxx545a	13519	reflex	1			
f_rujg3lnjc2ziq	7580	reflex	1			
f_rumfot6xzo4tk	6391	reflex	1			
f_rurwvncfgvf7c	f_5ezozqihheh7e	variant	1			
f_ruuzqw2kwrnzi	13386	reflex	1			
f_rv54prsm3wasg	4236	reflex	1			
f_rv6ome7wq2xw6	2757	reflex	1			
f_rvdmm5dtmqrjk	100	reflex	1			
f_rvfmjqngbiave	9827	reflex	1			
f_rvm5chymfloai	5301	reflex	1			
f_rvn66scriluyy	1962	reflex	1			
f_rvnkxkyth2uie	8306	reflex	1			
f_rvrfovg54cto4	9530	reflex	1			
f_rvzjx2ckpukt6	9193	reflex	1			
f_rw3zdnded4rvq	5994	reflex	1			
f_rwisjkk4xktbs	5301	reflex	1			
f_rwk5pi6szfopm	1295	reflex	1			
f_rwms2neymnwvq	1111	reflex	1			
f_rwtbx4auysulg	12497	reflex	1			
f_rwucilypzflts	7733	reflex	1			
f_rwvb6sbg7f4gs	4287	reflex	1			
f_rxbwwjrwknd2c	644	reflex	1			
f_rxfpbdrpd3joa	8188	reflex	1			
f_rxk3gwguus7v6	f_rjnv7k27abukq	variant	1			
f_rxlntzehh2t2g	2485	reflex	1			
f_rxm5mmwngnuyc	10946	reflex	1			
f_rxngg3pm77pkc	12664	reflex	1			
f_rxohzdx2epsla	4655	reflex	1			
f_rxqxggugvg7eq	4245-2	reflex	1			
f_rxrclxeji3hqw	5664	reflex	1			
f_rxsdiuozi7dec	10896	reflex	1			
f_rxsicg5adm23w	283	reflex	1			
f_rxydla3oknsi6	6199	reflex	1			
f_rxzr5ze52nelq	7655	reflex	1			
f_ry3n7zva57zx2	2485	reflex	1			
f_ry3se4pwwtlja	14029	reflex	1			
f_ry4sqs4mhcrtq	1045	reflex	1			
f_ry6e2xfoyftre	8693	reflex	1			
f_ryctmoy34d5iw	13830	reflex	1			
f_ryefbmf7bu6li	4655	reflex	1			
f_rylboy6krivz2	7576	reflex	1			
f_ryp46ovcfjpwy	13574	reflex	1			
f_ryuj6wt26azra	4190	reflex	1			
f_ryy23oieqazdu	3167	reflex	1			
f_ryyfc62v3of6i	10174	reflex	1			
f_ryyi6vuns3twy	7031	reflex	1			
f_ryzdonkvfwnei	10548	reflex	1			
f_rz6hq4zwdd3eo	946	reflex	1			
f_rz776725gbuvk	8265	reflex	1			
f_rzgkw2ryvbuwc	10174	reflex	1			
f_rzgnfde32l2po	6013	reflex	1			
f_rzh2il6qybkde	13276	reflex	1			
f_rzhofmohlmkjk	2946	reflex	1			
f_rzijo3ocodfba	6368	reflex	1			
f_rznn5rqu33fr6	11628	reflex	1			
f_rzo3dncfc6wkk	4655	reflex	1			
f_s27fahfnznr6u	8265	reflex	1			
f_s2abknsntx4qq	10258	reflex	1			
f_s2b32sbyp6oea	4321	reflex	1			
f_s2f4phzc4f2he	4119	reflex	1			
f_s2kqrw4owvtwq	242	reflex	1			
f_s2kssaz5iw5ge	10412	reflex	1			
f_s2qtzxcwiwwcc	7872	reflex	1			
f_s2qu5t4xkpzvg	7027	reflex	1			
f_s2vsbu25rxbug	4931	reflex	1			
f_s2vwwdq5bw72c	2918	reflex	1			
f_s2wcvkivmoudm	8249	reflex	1			
f_s2xt4to42rxlw	5958	reflex	1			
f_s2y3ddwuzgbjs	5836	reflex	1			
f_s2zyh6tpvcnzk	9800	reflex	1			
f_s32fcjkqgh7dy	3364	reflex	1			
f_s35bdgzw5d7k4	9660	reflex	1			
f_s364o2gqcbppg	4270	reflex	1			
f_s3aibnudubato	700	reflex	1			
f_s3aptssmndqnm	7189	reflex	1			
f_s3dnkgk4vjzyi	9568	reflex	1			
f_s3gs2lph52azs	6250	reflex	1			
f_s3gwddimfkygw	12487	reflex	1			
f_s3gwjugey632e	10261	reflex	1			
f_s3ikrn2oh3jve	2201	reflex	1			
f_s3jj7fhpzlqxy	12503	reflex	1			
f_s3k4hsrndnaqs	12497	reflex	1			
f_s3n4hokaoxa3q	5798	reflex	1			
f_s3ulbd3hyg4ci	9982	reflex	1			
f_s3vyfnqhckq2u	145	reflex	1			
f_s3ytfur74uczs	4245	reflex	1			
f_s4ffifaa7lmmq	5798	reflex	1			
f_s4pcbouxrrgbe	5589	reflex	1			
f_s4vr423si453k	5930	reflex	1			
f_s52gb6crr5uzo	f_iatzvizv2vs2k	variant	1			
f_s5bpgmtnzfbbk	12492	reflex	1			
f_s5eammakhijno	10792	reflex	1			
f_s5icoaxu77w56	8416	reflex	1			
f_s5jsc6m3g5irm	2918	reflex	1			
f_s5ksnadiimmkg	7031	reflex	1			
f_s5ugumpexj25k	3120	reflex	1			
f_s5womwt2afpgy	283	reflex	1			
f_s5ypoti3p2ing	13913	reflex	1			
f_s64ghpj34xmlm	f_q7a3u7shp5owe	borrowed	1			
f_s673pv2tsen6y	12583	reflex	1			
f_s6gr7i7aofkvk	5889	reflex	1			
f_s6izwvjwcxsys	13992	reflex	1			
f_s6jxsnlimlwsq	3949	reflex	1			
f_s6kpyuhbviryk	3386	reflex	1			
f_s6ohy2zetexcq	13519	reflex	1			
f_s6qaocpdipeio	5798	reflex	1			
f_s6xegdb3u2mns	11225	reflex	1			
f_s6xligkdefuey	9935	reflex	1			
f_s6ynxijc5qugm	13858	reflex	1			
f_s6ziimxoppwzu	2918	reflex	1			
f_s6zqfyty4x7pw	13682	reflex	1			
f_s73npbyielwts	13902	reflex	1			
f_s74z36am4suow	12528	reflex	1			
f_s75ykhicnqnio	12487	reflex	1			
f_s76o762dmoork	8011	reflex	1			
f_s77js4oajp6wu	4402	reflex	1			
f_s7c55pa3fcm2k	6227	reflex	1			
f_s7dgpgs3hvwkc	11743	reflex	1			
f_s7dta7pim2qn6	3153	reflex	1			
f_s7g373q3ssc3a	5679	reflex	1			
f_s7g3pznjjhqmk	f_o7l63ziu2xlta	variant	1			
f_s7iwru35ko7ne	11595	reflex	1			
f_s7pd6vxyhmg36	8249	reflex	1			
f_s7r2hzcomblaw	4889	reflex	1			
f_sa5httjlwkugm	11879	reflex	1			
f_saaslle76plqe	11120	reflex	1			
f_saefm6a2tud56	9134	reflex	1			
f_sahdltxxmywvo	10198	reflex	1			
f_sai2np6zp62q2	11743	reflex	1			
f_sajghooo4gd3c	5241	reflex	1			
f_saostwlm2aihq	5884	reflex	1			
f_sap3n6rolj7m4	4963	reflex	1			
f_sapfnjfhlr6ou	f_u5kifbxvu27ek	variant	1			
f_sapoikbm46iwq	9767	reflex	1			
f_saqbuccd6pbjy	11503	reflex	1			
f_saqjmntzsilnq	12528	reflex	1			
f_sasgsvloftffg	9742	reflex	1			
f_sav2od5vbqcgq	1388	reflex	1			
f_savebk4ao6xkg	11168	reflex	1			
f_savk5y2uxanxq	958	reflex	1			
f_sazczz3jtup2g	6495	reflex	1			
f_sb3kwnxgh5rpw	8100	reflex	1			
f_sb5u5rkvrfuew	2830	reflex	1			
f_sbbmvx56y7dpg	1340	reflex	1			
f_sbi4ypdzr4mau	13775	reflex	1			
f_sbjanppa47n2u	6648	reflex	1			
f_sbmyfwihzwgeg	12664	reflex	1			
f_sbod7zfyt3m5e	f_qmrjkn7ozuecc	variant	1			
f_sbssji2qwp2f4	f_rt6t3nujrkzgi	borrowed	1			
f_scitem33vcfhg	8201	reflex	1			
f_scix2uwuszsuu	f_hp57c66obnnkg	variant	1			
f_sck7uios622sc	13185	reflex	1			
f_scvfjzpi2suuu	9890	reflex	1			
f_sd3by4vn576ps	f_faznsewj7ozfc	variant	1			
f_sd6v7wzprsyak	6920	reflex	1			
f_sdhbeph242x3g	10513	reflex	1			
f_sdi4l4urzujze	2918	reflex	1			
f_sdiwwjis7bnpy	2512	reflex	1			
f_sdow7wdjfozri	13736	reflex	1			
f_sdrjgcqs5r4ku	283	reflex	1			
f_se46pio3efi7e	7031	reflex	1			
f_se7yfv7cxrk7e	10720	reflex	1			
f_seamyshrccbas	14327	reflex	1			
f_seati6jjlu4m6	11628	reflex	1			
f_sebei7pt5jfmk	11048	reflex	1			
f_sefskjdurlmto	4161	reflex	1			
f_seh6oaedbcaxo	135	reflex	1			
f_sej56fu2fu7lg	4701	reflex	1			
f_sel3wqsuz72vs	8306	reflex	1			
f_senklxn7enuom	12723	reflex	1			
f_seqjocrzvncny	5334-2	reflex	1			
f_ser5yh47vljiw	9268	reflex	1			
f_sev5az32dca6o	6119	reflex	1			
f_seykgpg2fxgey	7067	reflex	1			
f_sf27mhyypfzm2	11302	reflex	1			
f_sf2wpze3i3fji	11572	reflex	1			
f_sf5ynkuibfc6w	3906	reflex	1			
f_sf6l6cs5jccd4	10250	reflex	1			
f_sfa633rh3vthm	135	reflex	1			
f_sfcvpyumynlhy	2712	reflex	1			
f_sfgvjy2zjg5ec	5110	reflex	1			
f_sfl3qvk6egy6c	3884	reflex	1			
f_sfr7vwpcurk2c	9193	reflex	1			
f_sfrhbc2hawvmc	3865	reflex	1			
f_sfttdren3hg4a	3187	reflex	1			
f_sfudpkmqji22w	12774	reflex	1			
f_sg47cdlzkon7m	13585	reflex	1			
f_sg4yrsaghl3qs	14024	reflex	1			
f_sg5g7rgbgnjp6	5399	reflex	1			
f_sgcvq52whjfmk	6402	reflex	1			
f_sge7z2rv2mrlw	11168	reflex	1			
f_sgf5asrlxk2ka	3407	reflex	1			
f_sgfcaekxkpgxm	9280	reflex	1			
f_sgge4gpjb35mm	2757	reflex	1			
f_sgjs5tqqdlx5g	10896	reflex	1			
f_sglugmm36zlcq	9216	reflex	1			
f_sgn77huaxukpe	549	reflex	1			
f_sgr27kxw2iasa	13756	reflex	1			
f_sgur3gm7q6qe2	3884	reflex	1			
f_sgyxhusckpqhg	1130	reflex	1			
f_sh3y5d5ubpe26	6481	reflex	1			
f_sh623hen2drc6	13794	reflex	1			
f_shbooufmlzz2q	11589	reflex	1			
f_shccyhl54pyfo	13736	reflex	1			
f_shf26y3z2573a	10310	reflex	1			
f_shgmszmpejubq	9250	reflex	1			
f_shlbstzdxpbjq	12233	reflex	1			
f_shlbszhdolidu	2151-3	reflex	1			
f_shnaard65ryto	4336	reflex	1			
f_shoidkb5rh4zk	12497	reflex	1			
f_shpiooygljenc	283	reflex	1			
f_shpnukzahydxw	11168	reflex	1			
f_shwiighc4vjly	4236	reflex	1			
f_shwsepywepn6s	13139	reflex	1			
f_sicmf4s4fzzgq	10274	reflex	1			
f_sidglzj5i6yw6	3120	reflex	1			
f_siepa7okxplk2	6920	reflex	1			
f_sikiuyn2d24uo	11188	reflex	1			
f_sit4yti65csv4	4191	reflex	1			
f_siupmxzg3zfxu	6955c	reflex	1			
f_siwd5uyrqghm6	9209	reflex	1			
f_siyyhlvqy6gyk	3112	reflex	1			
f_sizgdb6bivwre	10496	reflex	1			
f_sizm7fupfzqzq	13774	reflex	1			
f_sj3trfrhvsirg	7484	reflex	1			
f_sjap36lwa4354	13139	reflex	1			
f_sjc6mnitbjeam	12233	reflex	1			
f_sjs6gho4llqgu	9467	reflex	1			
f_sjtjomqad5cqy	7031	reflex	1			
f_sjulp46nlefae	7733	reflex	1			
f_sjuq5wrrek5oa	4889	reflex	1			
f_sjvfexlaaiy6i	9216	reflex	1			
f_sjzrxxzy73v6s	887	reflex	1			
f_sk2qznbqi7ofu	5958	reflex	1			
f_skdqp354jls5m	9886	reflex	1			
f_skhsdflgu3ax6	f_h5js3rekfuzp2	variant	1			
f_skiqic4p6fmco	6391	reflex	1			
f_skkfwvlqi6hmk	14152	reflex	1			
f_skmappppipiro	9568	reflex	1			
f_skoq3nsa4rcs2	f_rotwm7pfeetvc	variant	1			
f_skperyuqe2t7y	4402	reflex	1			
f_skrqvpxoyuf6o	12583	reflex	1			
f_skzpyqhjix6ym	6118	reflex	1			
f_sl4bzeryok3im	14029	reflex	1			
f_sl6gfudzxceeu	4270	reflex	1			
f_slaec3asqx5xy	6013	reflex	1			
f_slagxo2illtrg	13682	reflex	1			
f_slamlxekrxica	4147	reflex	1			
f_slckun3srlhf6	12325	reflex	1			
f_slg2jufpcf2su	f_4lyakd27blb5w	variant	1			
f_sligqywwnmp46	9935	reflex	1			
f_slk5y2ebtudgy	11009	reflex	1			
f_slk7gcjppzajy	11067-2	reflex	1			
f_slkwflntr5ft4	9250	reflex	1			
f_slrdx3hlmdhaa	4182	reflex	1			
f_slvjggnkazdye	8265	reflex	1			
f_sm2z4zhwzhc2c	3865	reflex	1			
f_sm6dvy36aq4bu	135	reflex	1			
f_sma4kgqaqrm4k	10908	reflex	1			
f_smat4bint5lze	3696	reflex	1			
f_smdfxla7pgawg	5731	reflex	1			
f_smfgyhlpg36tq	5994	reflex	1			
f_smrbo3j72oneq	f_ifntpj2n247ts	variant	1			
f_smvcwthnwp3xw	3078	reflex	1			
f_smwcsdshz4myc	5796	reflex	1			
f_sn432i63ntvrw	11168	reflex	1			
f_sn4e6iscyu3ra	710-2	reflex	1			
f_sn5htmvz3cmvo	f_23sw7ho7fn4ug	variant	1			
f_sndntz43fx27s	3865	reflex	1			
f_sndtpzu2mg4si	4859	reflex	1			
f_sne2q6zhnx2ra	6546	reflex	1			
f_snh3iq3qg2fwa	13139	reflex	1			
f_snjdt6mlqtxom	2668	reflex	1			
f_snlry7sg7lmpq	7654	reflex	1			
f_snu2fwrxgbrjy	4147	reflex	1			
f_snyeqduy4fcc6	5731	reflex	1			
f_so47x7di5vnb2	7934	reflex	1			
f_so5ozbkspwz36	10278	reflex	1			
f_soaxhkgtkszmg	6119	reflex	1			
f_sofy5chgsvdga	12774	reflex	1			
f_sohgifeyp7dha	2245	reflex	1			
f_son3eojazzsg2	9758	reflex	1			
f_soolus7o2uhww	5978	reflex	1			
f_sopyrgtu4a6dw	2860	reflex	1			
f_sot233vfhcne4	9263	reflex	1			
f_sovfhcscejnhy	f_52bc6qs4bkedy	variant	1			
f_sp74isa6ibaeg	13682	reflex	1			
f_sp7x4lmzbyu52	13730	reflex	1			
f_spinhqc3ib2hw	4245-2	reflex	1			
f_splrqswtginse	9884	reflex	1			
f_spox7ppmfcaeu	3364	reflex	1			
f_sprnsjet4joha	2892	reflex	1			
f_spsdoc24p7rso	6495	reflex	1			
f_sqdidc4meieim	13073	reflex	1			
f_sqdubzq6wjx4q	125	reflex	1			
f_sqfy4mzqn5rz2	941	reflex	1			
f_sqg3pjgdbl7ac	13721	reflex	1			
f_sqggoju4pwgrq	6333	reflex	1			
f_sqiqfz6zoqzis	2417	reflex	1			
f_sqtoenpb5nhzk	6849	reflex	1			
f_sqydmj47ysnpa	12576-2	reflex	1			
f_sqyr2adnvbr6o	11348	reflex	1			
f_sr376gcx5mxlm	6119	reflex	1			
f_sr4yveeliglwk	4336	reflex	1			
f_sr5nymeljmabg	1921	reflex	1			
f_sr7ofangymbyy	7785	reflex	1			
f_srcnf6gsidi7a	7948	reflex	1			
f_srd7xbbp4h3qo	8156	reflex	1			
f_srfcgae6q7ksk	4190	reflex	1			
f_srgeoxq7y3r2c	12487	reflex	1			
f_srgi64y64u7j6	7733	reflex	1			
f_srgkkttqnkqvs	9280	reflex	1			
f_srkvzncouysmg	10337	reflex	1			
f_srnw3cofltdcm	2574	reflex	1			
f_srtgkhsgzymws	6984	reflex	1			
f_srw4vaxuhfl4s	6481	reflex	1			
f_sry54usoaaav2	2574	reflex	1			
f_sryqflo7xc26g	7948	reflex	1			
f_ss3ddn3tkgrvo	12326	reflex	1			
f_ss65uauqgalcs	12815	reflex	1			
f_ss7yhxybw2vq2	13913	reflex	1			
f_ss7zjywnldb72	7031	reflex	1			
f_ssapsequ2tg6c	6983	reflex	1			
f_ssaxddbpuq36u	f_lk7xuh6fqvuna	variant	1			
f_sskopdoyz4elu	9136	reflex	1			
f_ssm35u2vyavl4	11225	reflex	1			
f_ssrptbkecfagy	4147	reflex	1			
f_ssvp2xec4zpmw	5983	reflex	1			
f_ssvtbhshistse	9416	reflex	1			
f_ssxnr2y42uxlq	13574	reflex	1			
f_sszd7suoujs4q	f_6jpkdn653gavo	variant	1			
f_st6he4xx4rvkq	5206	reflex	1			
f_st76efyk6bpw4	3208	reflex	1			
f_stam7bdgym3em	13801	reflex	1			
f_stjehsosoczzo	13254	reflex	1			
f_stmun2qzyfdys	447	reflex	1			
f_sto7dppdapmng	5204	reflex	1			
f_stok4gwzs3cb4	1533	reflex	1			
f_stpjpos7ji2v6	9568	reflex	1			
f_stps2ropsvi7u	9268-3	reflex	1			
f_stpzy43ekajec	11302	reflex	1			
f_strrlz4n4vyna	f_ol4gcmoqbmzts	variant	1			
f_stt6mh6gi4cxg	7785	reflex	1			
f_stueuxzzicpew	f_tjv3zfe35feti	variant	1			
f_stwbm3pfcdnsu	4270	reflex	1			
f_styaskfh3sfpq	12487	reflex	1			
f_su2nro75ikz7g	10978	reflex	1			
f_su4tgrihnhq2u	3865	reflex	1			
f_su4ukbjz4j7gs	6333	reflex	1			
f_su6debmf3dwmo	4402	reflex	1			
f_sudizg2qn24g6	7733	reflex	1			
f_sudyjs7vr4aja	3865	reflex	1			
f_suf33qdji3rf6	941	reflex	1			
f_suhqe6j3plzdc	f_2wug5ga4zgag6	variant	1			
f_sujnfihckuvso	4855	reflex	1			
f_sum5wm6m3yvry	5355	reflex	1			
f_sunupmcuzs2ny	12497	reflex	1			
f_suoej4z5h6p32	13624	reflex	1			
f_surjflty2v3ae	13519	reflex	1			
f_susshhtpls6j2	3153-3	reflex	1			
f_sutphkyuabs4a	242	reflex	1			
f_svcbhr5rzbd7c	9804	reflex	1			
f_svclq76wpfvwe	905	reflex	1			
f_sve4qnanztpte	6984	reflex	1			
f_svgfybjuwkl4i	5524	reflex	1			
f_svik5s2cp4ppa	8181	reflex	1			
f_svjchzsa3mnha	12618	reflex	1			
f_svl476ghhtiuy	12393	reflex	1			
f_svloyl3ng4nsa	9568	reflex	1			
f_svqa3z3ekilyq	1611-3	reflex	1			
f_svu6edodw4t52	5198	reflex	1			
f_svuztyaw47hj6	3451	reflex	1			
f_svxa2rc757hk2	10896	reflex	1			
f_svyis4l2so3y2	8134	reflex	1			
f_sw3riqi7yp466	12064	reflex	1			
f_swaesgkzfxrao	5839	reflex	1			
f_swbevascjfs52	f_golklbvfgelxe	variant	1			
f_swg2hhwxnqsew	5075	reflex	1			
f_swjxn6jctfizs	5558	reflex	1			
f_swuujlolmilos	2712	reflex	1			
f_swxtiyldyxsqm	6849	reflex	1			
f_swzdzueasvrk6	9828	reflex	1			
f_sx4n7erff52ge	13519	reflex	1			
f_sx4uj7h6zntkc	10104	reflex	1			
f_sx62qgte2hmpe	10323	reflex	1			
f_sx7b2rxzqsxds	11348	reflex	1			
f_sxefl3rjy3num	10496	reflex	1			
f_sxw47mwnlt6uo	1265	reflex	1			
f_sxy5fl2mhoy3o	5889	reflex	1			
f_sy27aawxftk3w	10174	reflex	1			
f_sy3o4bsg57gjw	1388	reflex	1			
f_syasgkzzq5wsk	4210	reflex	1			
f_syboj75v3iwty	12233	reflex	1			
f_sybqdxluzs7sy	4093	reflex	1			
f_sydbea64autm2	9050	reflex	1			
f_syfbldorjhmje	2445	reflex	1			
f_syg34sksoefao	f_czab5hbzlfn2y	variant	1			
f_syi36v6wgjgqq	13775	reflex	1			
f_syuvpmlftvrzg	11302	reflex	1			
f_sywzjinfflr5s	7067	reflex	1			
f_sza4ecqzspyju	12774	reflex	1			
f_szbq3ese7jphm	3120	reflex	1			
f_szhmhe7rvq23a	13992	reflex	1			
f_szk5xwhgg7ec4	6914	reflex	1			
f_szk6qjdyeup2u	10181	reflex	1			
f_szlxb3nabrujg	10830	reflex	1			
f_szmjasmd6vakg	6391	reflex	1			
f_szr5nc5a53qui	9085	reflex	1			
f_sztu7ytc45gwk	12774	reflex	1			
f_t2ac2snthisge	1921	reflex	1			
f_t2e7y5kyrseiu	6634a	reflex	1			
f_t2eyo22s3yb6o	12548	reflex	1			
f_t2hngbvvuivkm	10337	reflex	1			
f_t2movazrefs5u	4287	reflex	1			
f_t2msgxlbdinma	3937	reflex	1			
f_t2nc3lnofyb4m	11348	reflex	1			
f_t2qgfakrq45kw	10496-5	reflex	1			
f_t2z4d4ttqtfr4	395	reflex	1			
f_t3jpshztsgh46	13573	reflex	1			
f_t3kylfgbilqpm	f_givy6mbbvo3ja	variant	1			
f_t3mgqwtuv4jhk	10234	reflex	1			
f_t3nr5a6w6i2nc	12233	reflex	1			
f_t3o67xmck3uc6	1268	reflex	1			
f_t3ouwmcwmgnxg	12803	reflex	1			
f_t3rtsjdzmtrqw	f_iu5minc42dt7i	variant	1			
f_t3s2opspwdkc6	10323	reflex	1			
