id	language_id	form	gloss	native	phonemic	original	cognateset	description	tags	source	etymology	redirect	status	language_name	dialect_tags	source_keys	ancestor_id	family_id	ancestor_form	ancestor_original	ancestor_form_field	ancestor_gloss	ancestor_language	family_form	ancestry_path	link_status
f_ob65ztidjx5ow	Sh	tā̌to	hot		ˈt̪ɑːt̪o	ˈtɑɑ́to			dialect:Sh:HunzaNasirabad:Hunza	backstrom1992				Shina	dialect:Sh:HunzaNasirabad:Hunza	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_ob65ztidjx5ow"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_2amvbvxwdzlmk	Sh	tā̌to	hot		ˈt̪ɑːt̪o	ˈtɑɑ́to			dialect:Sh:NagarThol:Nagar%20%28Thol%29	backstrom1992				Shina	dialect:Sh:NagarThol:Nagar%20%28Thol%29	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_2amvbvxwdzlmk"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_3vjihccpe7siw	Sh	tā̌tū	hot		ˈt̪ɑːt̪u̠	ˈtɑɑ́tu̱			dialect:Sh:NagarChalt:Nagar%20%28Chalt%29	backstrom1992				Shina	dialect:Sh:NagarChalt:Nagar%20%28Chalt%29	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_3vjihccpe7siw"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_gjmfpkku253nq	Sh	tā̌to	hot		ˈt̪ɑːt̪o	ˈtɑɑ́to			dialect:Sh:gil:Gilgit	backstrom1992				Shina	dialect:Sh:gil:Gilgit	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_gjmfpkku253nq"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_kck34neuovkiw	Sh	tā̌to	hot		ˈt̪ɑ̀ɑt̪o̠	ˈtɑ̀ɑto̱			dialect:Sh:Haramosh:Haramosh	backstrom1992				Shina	dialect:Sh:Haramosh:Haramosh	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_kck34neuovkiw"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_fdvyz3x44zxvs	Sh	tā̌to	hot		ˈt̪ɑ̀ɑt̪o	ˈtɑ̀ɑto			dialect:Sh:Bagrot:Bagrot	backstrom1992				Shina	dialect:Sh:Bagrot:Bagrot	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_fdvyz3x44zxvs"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_qflxga63wqfju	Sh	tā̌to	hot		ˈt̪ɑːt̪o	ˈtɑɑ́to			dialect:Sh:Bunji:Bunji	backstrom1992				Shina	dialect:Sh:Bunji:Bunji	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_qflxga63wqfju"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_r3dw3hrw3s67g	Sh	tāto	hot		ˈt̪ɑːt̪o	ˈtɑɑto			dialect:Sh:Rondu:Rondu	backstrom1992				Shina	dialect:Sh:Rondu:Rondu	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_r3dw3hrw3s67g"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_hsgoczafkikws	Sh	tāto	hot		ˈt̪ɑːt̪o	ˈtɑɑto			dialect:Sh:Gahorabad:Chilas%20%28Gahorabad%29	backstrom1992				Shina	dialect:Sh:Gahorabad:Chilas%20%28Gahorabad%29	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_hsgoczafkikws"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_wbxdeuxvomu3m	Sh	tāto	hot		ˈt̪ɑt̪o	ˈtɑto			dialect:Sh:DashkinAstor:Astor%20%28Dashkin%29	backstrom1992				Shina	dialect:Sh:DashkinAstor:Astor%20%28Dashkin%29	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_wbxdeuxvomu3m"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_meb65dk5x4bbq	Sh	tāto	hot		ˈt̪ɑt̪o	ˈtɑto			dialect:Sh:Astor:Astor	backstrom1992				Shina	dialect:Sh:Astor:Astor	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_meb65dk5x4bbq"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_czbasjf46qdbc	Sh	tāto	hot		ˈt̪ɑːt̪o	ˈtɑɑto			dialect:Sh:KachuraJel:Kachura	backstrom1992				Shina	dialect:Sh:KachuraJel:Kachura	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_czbasjf46qdbc"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_4fzr4jaqpd3uu	Sh	tāto	hot		ˈt̪ɑt̪o	ˈtɑto			dialect:Sh:Satpara:Satpara	backstrom1992				Shina	dialect:Sh:Satpara:Satpara	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_4fzr4jaqpd3uu"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_g5frj2gbua6ey	Sh	tāto	hot		ˈt̪ɑt̪o	ˈtɑto			dialect:Sh:Gultari:Gultari	backstrom1992				Shina	dialect:Sh:Gultari:Gultari	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_g5frj2gbua6ey"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_jsim35aisnktm	Sh	tāto	hot		ˈt̪ɑt̪o	ˈtɑto			dialect:Sh:Kharmang:Kharmang	backstrom1992				Shina	dialect:Sh:Kharmang:Kharmang	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_jsim35aisnktm"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_emofzsscagoxe	Sh	tāto	hot		ˈt̪ɑt̪o	ˈtɑto			dialect:Sh:dr:Dras	backstrom1992				Shina	dialect:Sh:dr:Dras	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_emofzsscagoxe"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_lkgomvtms2oam	Sh	tato	hot		ˈt̪ɜt̪o̠	ˈtʌto̱			dialect:Sh:ChilasKhinar:Chilas%20%28Khinar%29	backstrom1992				Shina	dialect:Sh:ChilasKhinar:Chilas%20%28Khinar%29	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_lkgomvtms2oam"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_rgnkldxc4hd3g	Sh	tato	hot		ˈt̪ɜt̪o̠	ˈtʌto̱			dialect:Sh:ChilasJelil:Chilas%20%28Jelil%29	backstrom1992				Shina	dialect:Sh:ChilasJelil:Chilas%20%28Jelil%29	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_rgnkldxc4hd3g"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_uurf7xjjcy7dq	Sh	tāto	hot		ˈt̪ɑːt̪o	ˈtɑɑto			dialect:Sh:Darel:Darel	backstrom1992				Shina	dialect:Sh:Darel:Darel	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_uurf7xjjcy7dq"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_qen5u5uhq5teu	Sh	tato	hot		ˈt̪ɜt̪o̠	ˈtʌto̱			dialect:Sh:Tangir:Tangir	backstrom1992				Shina	dialect:Sh:Tangir:Tangir	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_qen5u5uhq5teu"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_ew3ozi4u5by4a	Sh	tato	hot		ˈt̪ɜt̪o	ˈtʌto			dialect:Sh:Sazin:Sazin	backstrom1992				Shina	dialect:Sh:Sazin:Sazin	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_ew3ozi4u5by4a"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_mnm72gbxpwfti	Sh	tato	hot		ˈt̪ɜt̪o	ˈtʌto			dialect:Sh:Harban:Harban	backstrom1992				Shina	dialect:Sh:Harban:Harban	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_mnm72gbxpwfti"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_mlnjoctqaletc	Sh	tato	hot		ˈt̪ɜt̪o̠	ˈtʌto̱			dialect:Sh:Jalkot:Jalkot	backstrom1992				Shina	dialect:Sh:Jalkot:Jalkot	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_mlnjoctqaletc"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_t6el2lafzkzu4	Sh	tato	hot		ˈt̪ɜt̪o	ˈtʌto			dialect:Sh:pales:Palesi	backstrom1992				Shina	dialect:Sh:pales:Palesi	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_t6el2lafzkzu4"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_uecngh7fack5a	Sh	tatʰ	hot		ˈt̪ɜ̠t̪ʰ	ˈtʌ̱tʰ			dialect:Sh:Kolai:Kolai	backstrom1992				Shina	dialect:Sh:Kolai:Kolai	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_uecngh7fack5a"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_s7g373q3ssc3a	Sh	tato	hot		ˈt̪ɜt̪o̠	ˈtʌto̱			dialect:Sh:Kolai:Kolai	backstrom1992				Shina	dialect:Sh:Kolai:Kolai	backstrom1992	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_s7g373q3ssc3a"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_6ep3v3rsl3cmk	Sh	tā̌to	hot		taáto	taáto			dialect:Sh:gil:Gilgit	schmidt				Shina	dialect:Sh:gil:Gilgit	schmidt	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_6ep3v3rsl3cmk"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_msdzrmc7aj3te	Sh	táto	hot		táto	táto			dialect:Sh:koh:Kohistani	schmidt				Shina	dialect:Sh:koh:Kohistani	schmidt	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_msdzrmc7aj3te"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_pqvsko4nkychs	Sh	tátu	hot		tátu	tátu			dialect:Sh:gur:Guresi	schmidt				Shina	dialect:Sh:gur:Guresi	schmidt	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_pqvsko4nkychs"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_e7vww6ozmn5i2	Sh	tátto	hot		tátto	tátto			dialect:Sh:Astor:Astor	schmidt				Shina	dialect:Sh:Astor:Astor	schmidt	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_e7vww6ozmn5i2"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_p3m6qkli4ayhk	Sh	tā́to	warm			taáto		warm	adj m dialect:Sh:gil:Gilgit	degener-shina2008[p. 306, glossary entry 14]	Degener directly assigns this headword to Turner/CDIAL 5679. [T. 5679]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	5679	5679	taptá	taptá	Original	heated, hot	Indo-Aryan	taptá	"[{""Child_ID"": ""f_p3m6qkli4ayhk"", ""Parent_ID"": ""5679"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_adhnsqlap4are	Sh	tapoiki	to heat			tapoiki	2:		dialect:Sh:gil:Gilgit	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	5684	5684	tápyati	tápyati	Original	is hot	Indo-Aryan	tápyati	"[{""Child_ID"": ""f_adhnsqlap4are"", ""Parent_ID"": ""5684"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_yt53x2uhdoenw	Phal	tapij	to be heated			tapiǰ	3:			CDIAL				Palula		CDIAL	5684	5684	tápyati	tápyati	Original	is hot	Indo-Aryan	tápyati	"[{""Child_ID"": ""f_yt53x2uhdoenw"", ""Parent_ID"": ""5684"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_ua3kteommhi2k	Sh	tʌpiźóiki̯				tăpižóĭki̯	3:		dialect:Sh:gil:Gilgit	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	5684	5684	tápyati	tápyati	Original	is hot	Indo-Aryan	tápyati	"[{""Child_ID"": ""f_ua3kteommhi2k"", ""Parent_ID"": ""5684"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_2tyfblqonnqtm	Sh	tʌpiźyōnu	to warm oneself			tăpĭžyōnṷ	3:		dialect:Sh:gur:Guresi	CDIAL				Shina	dialect:Sh:gur:Guresi	CDIAL	5684	5684	tápyati	tápyati	Original	is hot	Indo-Aryan	tápyati	"[{""Child_ID"": ""f_2tyfblqonnqtm"", ""Parent_ID"": ""5684"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_pzwwfshodhiqy	Phal	tapíja	to be heated up, become hot	تپِجہ	tapídʑa	tapíǰa		Inflection: L:cons (Prs): tapiǰáanu, (Pfv): tapiǰílu, (Cv): tapiǰí, (Imp): tapíǰ; Morphemic form: tap-íǰ-	verb intr Palula-verb-class-L-consonant	liljegren	tápyati 'is hot' (T: 5684)			Palula		liljegren	5684	5684	tápyati	tápyati	Original	is hot	Indo-Aryan	tápyati	"[{""Child_ID"": ""f_pzwwfshodhiqy"", ""Parent_ID"": ""5684"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_kgcr5dz4q73fq	Sh	tap	heat			tap-		erhitzen	tr dialect:Sh:gil:Gilgit	degener-shina2008[p. 306, glossary entry 4]	Degener directly assigns this headword to Turner/CDIAL 5684. [T. 5684]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	5684	5684	tápyati	tápyati	Original	is hot	Indo-Aryan	tápyati	"[{""Child_ID"": ""f_kgcr5dz4q73fq"", ""Parent_ID"": ""5684"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_ag7u22hxjbbz4	Kund	tapgal	hot			tapgal				kund				Kundal Shahi		kund	5685	5685	tapyatí	tapyatí	Original	heat	Indo-Aryan	tapyatí	"[{""Child_ID"": ""f_ag7u22hxjbbz4"", ""Parent_ID"": ""5685"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_rk3xa4lfsdbms	Sh	taróiki̯	to cross			taróĭki̯	2:	(1 sg. <i>tāra̯m</i>) intr		CDIAL				Shina		CDIAL	5702	5702	tárati	tárati	Original	crosses (e.g. a river), escapes; floats, swims	Indo-Aryan	tárati	"[{""Child_ID"": ""f_rk3xa4lfsdbms"", ""Parent_ID"": ""5702"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_l3ilfgoizcok6	Sh	talúṇu	thin			talúṇŭ	3:	"rather &lt; <smallcaps><a data-entry=""5655"">tanula</a></smallcaps>"		CDIAL				Shina		CDIAL	5712	5712	táruṇa	táruṇa	Original	young, tender	Indo-Aryan	táruṇa	"[{""Child_ID"": ""f_l3ilfgoizcok6"", ""Parent_ID"": ""5712"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_2y6rupmtatw2i	Sh	ʦ̣ʌkáe	pair of scales			c̣ăkáe	2:	(&lt; <i>*tarkaḍa</i>-)	m	CDIAL				Shina		CDIAL	5714	5714	tarka	tarka	Original	inquiry; conjecture	Indo-Aryan	tarka	"[{""Child_ID"": ""f_2y6rupmtatw2i"", ""Parent_ID"": ""5714"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_2p77ubdpz3wcu	Sh	ʦ̣akā̀i	scales; balance			c̣akáai		Waage	noun f dialect:Sh:gil:Gilgit	buddruss-shina1996[p. 42, glossary entry 03]	Buddruss directly assigns this headword to Turner/CDIAL 5714. Burushaski comparison also printed			Shina	dialect:Sh:gil:Gilgit	buddruss-shina1996	5714	5714	tarka	tarka	Original	inquiry; conjecture	Indo-Aryan	tarka	"[{""Child_ID"": ""f_2p77ubdpz3wcu"", ""Parent_ID"": ""5714"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_7gijsmw7ohodo	Sh	ʦ̣akiní	taking care of			c̣akiní	2:		f	CDIAL				Shina		CDIAL	5715	5715	tarkaṇa	tarkaṇa	Original	conjecturing	Indo-Aryan	tarkaṇa	"[{""Child_ID"": ""f_7gijsmw7ohodo"", ""Parent_ID"": ""5715"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_eb2iq5img52ze	Sh	ʦ̣ʌkóiki̯	to look at, inspect			c̣ăkóĭki̯	2:			CDIAL				Shina		CDIAL	5716	5716	tarkáyati	tarkáyati	Original	guesses, thinks	Indo-Aryan	tarkáyati	"[{""Child_ID"": ""f_eb2iq5img52ze"", ""Parent_ID"": ""5716"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_2m7zdsdi44f5o	Sh	ʦ̣ak	look, gaze			c̣ak-		blicken, schauen	tr dialect:Sh:gil:Gilgit	degener-shina2008[p. 257, glossary entry 8]	Degener directly assigns this headword to Turner/CDIAL 5716. [T. 5716]			Shina	dialect:Sh:gil:Gilgit	degener-shina2008	5716	5716	tarkáyati	tarkáyati	Original	guesses, thinks	Indo-Aryan	tarkáyati	"[{""Child_ID"": ""f_2m7zdsdi44f5o"", ""Parent_ID"": ""5716"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_z6ekb4ocizrgy	Sh	ʦ̣āko	spindle			c̣āko	2:			CDIAL				Shina		CDIAL	5717	5717	tarkú	tarkú	Original	spindle	Indo-Aryan	tarkú	"[{""Child_ID"": ""f_z6ekb4ocizrgy"", ""Parent_ID"": ""5717"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_45jo7nwfovh7e	Phal	trakū́li	spindle		t̪ɾəkú̬li	trakʹûli			noun f dialect:Palula	strand				Palula	dialect:Palula	strand	5717	5717	tarkú	tarkú	Original	spindle	Indo-Aryan	tarkú	"[{""Child_ID"": ""f_45jo7nwfovh7e"", ""Parent_ID"": ""5717"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_vkzjngoijqwbu	Kalk	trap	to run			trap			verb stem Kalkoti-verb-class-L dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29	kalkoti[p. 149, table 17]				Kalkoti	dialect:Kalk:HKAT-xka:Kalkot%20%28HKAT%29	kalkoti	5727	5727	*tarpati	*tarpati	Original	jumps	Indo-Aryan	*tarpati	"[{""Child_ID"": ""f_vkzjngoijqwbu"", ""Parent_ID"": ""5727"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_mub63r4rjrfky	Sh	tʌl	sole of foot			tăl	2:1		dialect:Sh:gil:Gilgit m	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	5731	5731	tala	tala	Original	base, bottom; surface, flat roof; palm, sole	Indo-Aryan	tala	"[{""Child_ID"": ""f_mub63r4rjrfky"", ""Parent_ID"": ""5731"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_4ilunyuprl5d4	Sh	tal	ceiling (under roof)			tal	2:1		dialect:Sh:gil:Gilgit m	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	5731	5731	tala	tala	Original	base, bottom; surface, flat roof; palm, sole	Indo-Aryan	tala	"[{""Child_ID"": ""f_4ilunyuprl5d4"", ""Parent_ID"": ""5731"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_ng4m5mjci5yjy	Sh	tʌl	id.			tăl	2:1		dialect:Sh:gur:Guresi m	CDIAL				Shina	dialect:Sh:gur:Guresi	CDIAL	5731	5731	tala	tala	Original	base, bottom; surface, flat roof; palm, sole	Indo-Aryan	tala	"[{""Child_ID"": ""f_ng4m5mjci5yjy"", ""Parent_ID"": ""5731"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_gcsac3aminipu	Sh	tʌl	palm			tʌl	2:1		dialect:Sh:jij:Jijelut	CDIAL				Shina	dialect:Sh:jij:Jijelut	CDIAL	5731	5731	tala	tala	Original	base, bottom; surface, flat roof; palm, sole	Indo-Aryan	tala	"[{""Child_ID"": ""f_gcsac3aminipu"", ""Parent_ID"": ""5731"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_zkyhzvokxtfve	Phal	talī́	sole, fireplace			talī́	4:Feminines in -<i>ī</i>-, -<i>ikā</i>-			CDIAL				Palula		CDIAL	5731	5731	tala	tala	Original	base, bottom; surface, flat roof; palm, sole	Indo-Aryan	tala	"[{""Child_ID"": ""f_zkyhzvokxtfve"", ""Parent_ID"": ""5731"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_p3ezakrvkjhme	Sh	tʌlī	sole, palm			tălī	4:Feminines in -<i>ī</i>-, -<i>ikā</i>-		dialect:Sh:koh:Kohistani	CDIAL				Shina	dialect:Sh:koh:Kohistani	CDIAL	5731	5731	tala	tala	Original	base, bottom; surface, flat roof; palm, sole	Indo-Aryan	tala	"[{""Child_ID"": ""f_p3ezakrvkjhme"", ""Parent_ID"": ""5731"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_vdo53v2lnt2zk	Sh	tʌli	platform			tʌli	4:Feminines in -<i>ī</i>-, -<i>ikā</i>-		dialect:Sh:gil:Gilgit	CDIAL				Shina	dialect:Sh:gil:Gilgit	CDIAL	5731	5731	tala	tala	Original	base, bottom; surface, flat roof; palm, sole	Indo-Aryan	tala	"[{""Child_ID"": ""f_vdo53v2lnt2zk"", ""Parent_ID"": ""5731"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
f_mzqwx5zp6v4da	Kund	tēl	palm			tēl				kund				Kundal Shahi		kund	5731	5731	tala	tala	Original	base, bottom; surface, flat roof; palm, sole	Indo-Aryan	tala	"[{""Child_ID"": ""f_mzqwx5zp6v4da"", ""Parent_ID"": ""5731"", ""Kind"": ""reflex"", ""Rank"": ""1"", ""Pos"": """", ""Source"": """", ""Note"": """"}]"	linked
