concept_id,concept,group,language_id,language,unit,form_id,form,gloss,head_id,head,family_id,family,status,source
948,WATER,dardic,Kalk,Kalkoti,kalk1245,f_douczy5zvvj74,væ,water,1921,udaká,1921,udaká,linked,"liljegren-hindukush[form xka-32-1, concept 32]"
948,WATER,dardic,K,Kashmiri,kash1277,f_sizu25yydvab6,āb̥,water,,,,,unlinked,"liljegren-hindukush[form kas_i-32-1, concept 32]"
948,WATER,dardic,K,Kashmiri,kash1277,f_527amc3ymkgbe,āb̥,water,,,,,unlinked,"liljegren-hindukush[form kas_p-32-1, concept 32]"
948,WATER,dardic,Kho,Khowar,khow1242,f_o4cjuhilrmqx2,ūʁ,water,,,,,unlinked,"liljegren-hindukush[form khw-32-1, concept 32]"
948,WATER,dardic,Sh,Shina,shin1264,f_wbv2hk7scwkva,voy,water,1921,udaká,1921,udaká,linked,"liljegren-hindukush[form plk-32-1, concept 32]"
948,WATER,dardic,Kund,Kundal Shahi,kund1257,f_wpiojaphu3x4i,pani,water,,,,,unlinked,"liljegren-hindukush[form shd-32-1, concept 32]"
948,WATER,dardic,Phal,Palula,phal1254,f_rw5hzithmoxhi,vī,water,1921,udaká,1921,udaká,linked,"liljegren-hindukush[form phl-32-1, concept 32]"
948,WATER,dardic,Pas,Pashai,nort2666,f_ozngkubeveedu,varēk,water,,,,,unlinked,"liljegren-hindukush[form psh_ai-32-1, concept 32]"
948,WATER,dardic,Pas,Pashai,nort2666,f_iw44fdfwota5s,varik,water,,,,,unlinked,"liljegren-hindukush[form psi_ar-32-1, concept 32]"
948,WATER,dardic,Pas,Pashai,nort2666,f_srwboqtieg5om,varuk,water,,,,,unlinked,"liljegren-hindukush[form psi_ar-32-2, concept 32]"
948,WATER,dardic,Pas,Pashai,nort2666,f_4wbzmwnkt2q7g,urgə,water,,,,,unlinked,"liljegren-hindukush[form glh_ag-32-1, concept 32]"
948,WATER,dardic,Pas,Pashai,nort2666,f_vam5etx4ibkxu,vārik,water,,,,,unlinked,"liljegren-hindukush[form psi_am-32-1, concept 32]"
948,WATER,dardic,Pas,Pashai,nort2666,f_qau56lczow2lo,varək,water,,,,,unlinked,"liljegren-hindukush[form aee_at-32-1, concept 32]"
948,WATER,dardic,Pas,Pashai,nort2666,f_pjuogpvrqpky6,varik,water,,,,,unlinked,"liljegren-hindukush[form aee_ch-32-1, concept 32]"
948,WATER,dardic,Pas,Pashai,nort2666,f_gp2rbekwq4u3i,varik,water,,,,,unlinked,"liljegren-hindukush[form aee_kg-32-1, concept 32]"
948,WATER,dardic,Pas,Pashai,nort2666,f_5ynnvzvamme4g,ūrge,water,,,,,unlinked,"liljegren-hindukush[form glh_sn-32-1, concept 32]"
948,WATER,dardic,Pas,Pashai,nort2666,f_3rojubqe2fzgs,varēk,water,,,,,unlinked,"liljegren-hindukush[form aee_sh-32-1, concept 32]"
948,WATER,plains,poth,Pahari-Pothwari,paha1251,f_besyklxxcsqma,pāṇi,water,,,,,unlinked,"liljegren-hindukush[form phr-32-1, concept 32]"
948,WATER,dardic,Sv,Sauji,savi1242,f_7h6j6aegfymt4,ī,water,1921,udaká,1921,udaká,linked,"liljegren-hindukush[form sdg-32-1, concept 32]"
948,WATER,dardic,Sh,Shina,shin1264,f_2e63x54d3ckd2,vay,water,1921,udaká,1921,udaká,linked,"liljegren-hindukush[form scl_p-32-1, concept 32]"
948,WATER,dardic,Sh,Shina,shin1264,f_iymk7sd2yqak2,voy,water,1921,udaká,1921,udaká,linked,"liljegren-hindukush[form scl_i-32-1, concept 32]"
948,WATER,dardic,Tor,Torwali,torw1241,f_ryqtt3cpjswq4,ū,water,,,,,unlinked,"liljegren-hindukush[form trw-32-1, concept 32]"
948,WATER,dardic,Ush,Ushojo,usho1238,f_6kzacpu6jysxc,vi,water,1921,udaká,1921,udaká,linked,"liljegren-hindukush[form ush-32-1, concept 32]"
948,WATER,plains,DewasDoneDanuwar,Dewas-Done Danuwar,dhan1265,f_mzhhuukeb3dok,pani,water,,,,,unlinked,shackelford2019dewas-rai[p. 53]
948,WATER,plains,DewasDoneDanuwar,Dewas-Done Danuwar,dhan1265,f_5xwezekuwwi44,pani,water,,,,,unlinked,shackelford2019dewas-rai[p. 53]
948,WATER,plains,DewasDoneDanuwar,Dewas-Done Danuwar,dhan1265,f_b4aybl3cuvkgo,pani,water,,,,,unlinked,shackelford2019dewas-rai[p. 53]
948,WATER,plains,DewasDoneDanuwar,Dewas-Done Danuwar,dhan1265,f_2gwcgfgvqfv2y,pani,water,,,,,unlinked,shackelford2019dewas-rai[p. 53]
948,WATER,plains,KochariyaEastDanuwar,Kochariya-East Danuwar,koch1253,f_zulyuhpeo4frk,pani,water,,,,,unlinked,shackelford2019dewas-rai[p. 53]
948,WATER,plains,KochariyaEastDanuwar,Kochariya-East Danuwar,koch1253,f_rxpzacl5fjqt4,pani,water,,,,,unlinked,shackelford2019dewas-rai[p. 53]
948,WATER,dardic,Kal,Indo-Aryan Kalasha,kala1372,f_kwfblmkc3koos,uk,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form KALASHA-50_water-1, concept 50_water]"
948,WATER,dardic,Gaw,Gawarbati,gawa1247,f_p62bdqy76i46o,aū,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form GAWARBATI-50_water-1, concept 50_water]"
948,WATER,dardic,Pas,Pashai,nort2666,f_w4lkuyd5pkfpc,vark,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form PASHAIEASTERN-50_water-1, concept 50_water]"
948,WATER,dardic,Pas,Pashai,nort2666,f_ytoepcasre6qw,vark,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form PASHAIWESTERN-50_water-1, concept 50_water]"
948,WATER,dardic,Kho,Khowar,khow1242,f_vvmldbimm54uq,ūɣ,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form KHOWARORCHITRALI-50_water-1, concept 50_water]"
948,WATER,dardic,Sh,Shina,shin1264,f_5bmsvwqjcimcy,vaii,Water,1921,udaká,1921,udaká,linked,"grierson-lsi1928[p. 100-101, form SHINAGILGITI-50_water-1, concept 50_water]"
948,WATER,dardic,Sh,Shina,shin1264,f_pxs22clueb2im,voī,Water,1921,udaká,1921,udaká,linked,"grierson-lsi1928[p. 100-101, form CHILASI-50_water-1, concept 50_water]"
948,WATER,dardic,Sh,Shina,shin1264,f_ozdododz6ajto,vēī,Water,1921,udaká,1921,udaká,linked,"grierson-lsi1928[p. 100-101, form CHILASIOFDRAS-50_water-1, concept 50_water]"
948,WATER,dardic,Sh,Shina,shin1264,f_p3q3xktb2lk26,vōī,Water,1921,udaká,1921,udaká,linked,"grierson-lsi1928[p. 100-101, form CHILASIOFDRAS-50_water-2, concept 50_water]"
948,WATER,dardic,bro,Brokskat,brok1247,f_wrvek4cuq2xam,yā,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form CHILASIOFDAHHANU-50_water-1, concept 50_water]"
948,WATER,dardic,K,Kashmiri,kash1277,f_5m7g42ovodlaa,poñŭ,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form KASHMIRI-50_water-1, concept 50_water]"
948,WATER,dardic,K,Kashmiri,kash1277,f_qhcppqdw6gfu6,pāñ,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form KASHTAWARI-50_water-1, concept 50_water]"
948,WATER,dardic,K,Kashmiri,kash1277,f_jdxru7cacabxw,pāñĭ,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form KASHTAWARI-50_water-2, concept 50_water]"
948,WATER,dardic,pog,Poguli,kash1277,f_apnyr2taooc2i,pāī̃,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form POGULI-50_water-1, concept 50_water]"
948,WATER,dardic,dod,Dodi,kash1277,f_7yjvqcnibahv2,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form DODASIRAJI-50_water-1, concept 50_water]"
948,WATER,dardic,ram,Rambani,kash1277,f_l2zjkbc2tsz6u,pāṇi,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form RAMBANI-50_water-1, concept 50_water]"
948,WATER,dardic,Bshk,Bashkarik,kala1373,f_7spyjn62vl27i,ū,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form KOHISTANIGARWI-50_water-1, concept 50_water]"
948,WATER,dardic,Tor,Torwali,torw1241,f_w65224avvtiio,ū,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form TORWALI-50_water-1, concept 50_water]"
948,WATER,dardic,Mai,Indus Kohistani,indu1241,f_cm7gemcdnaikc,vī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form MAIYA-50_water-1, concept 50_water]"
948,WATER,plains,khet,Khetrani,khet1238,f_ejgim67ff5nti,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form KHETRANI-50_water-1, concept 50_water]"
948,WATER,plains,L,Lahnda,west2386,f_pxk4akttnxg4c,pāṇī̃,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form LAHNDAOFSHAHPUR-50_water-1, concept 50_water]"
948,WATER,plains,srk,Saraiki,sera1259,f_lyttiwucd63za,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form MULTANI-50_water-1, concept 50_water]"
948,WATER,plains,awan,Hindko,avan1234,f_mpxvdx3kinfkg,pāṇī̃,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form HINDKI-50_water-1, concept 50_water]"
948,WATER,plains,srk,Saraiki,sera1259,f_jrysfioe3pode,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form THALI-50_water-1, concept 50_water]"
948,WATER,plains,L,Lahnda,west2386,f_cblid7xs22gyq,pā̃ṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form DHANNI-50_water-1, concept 50_water]"
948,WATER,plains,L,Lahnda,west2386,f_wijcgwska5i5w,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form TINAULI-50_water-1, concept 50_water]"
948,WATER,plains,L,Lahnda,west2386,f_inhc2zisn6v24,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form TINAULIOFSALTRANGE-50_water-1, concept 50_water]"
948,WATER,plains,poth,Pahari-Pothwari,paha1251,f_vgnzmbhnmynt6,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form POTHWARI-50_water-1, concept 50_water]"
948,WATER,plains,poth,Pahari-Pothwari,paha1251,f_2zz7bprcau7o6,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form CHIBHALI-50_water-1, concept 50_water]"
948,WATER,plains,poth,Pahari-Pothwari,paha1251,f_6tobin2fjpzg2,ponī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form PUNCHHI-50_water-1, concept 50_water]"
948,WATER,plains,S,Sindhi,sind1272,f_ruvivvoghiros,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form SINDHIVICHOLI-50_water-1, concept 50_water]"
948,WATER,plains,S,Sindhi,sind1272,f_xtr4ojj4ttb52,jalŭ,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form SINDHIVICHOLI-50_water-2, concept 50_water]"
948,WATER,plains,S,Sindhi,sind1272,f_obhaofsifuaqu,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form LARI-50_water-1, concept 50_water]"
948,WATER,plains,S,Sindhi,sind1272,f_vtifrc2wb7tqw,jal,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form LARI-50_water-2, concept 50_water]"
948,WATER,plains,kcch,Kutchi,kach1277,f_7hgesbdua4f4y,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form KACHCHHI-50_water-1, concept 50_water]"
948,WATER,plains,kcch,Kutchi,kach1277,f_qrh2fxuw76z7q,jal,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form KACHCHHI-50_water-2, concept 50_water]"
948,WATER,plains,M,Marathi,mara1378,f_zax2do6l5hdkg,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form MARATHIDESHI-50_water-1, concept 50_water]"
948,WATER,plains,M,Marathi,mara1378,f_lf2ovdvsppeia,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form NAGPURI-50_water-1, concept 50_water]"
948,WATER,plains,Ko,Konkani,konk1267,f_yuvvibyljy7e2,udāk,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form KONKANI-50_water-1, concept 50_water]"
948,WATER,plains,Or,Odia,oriy1255,f_lfkoqzm66u7ge,pāṇi,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form ORIYA-50_water-1, concept 50_water]"
948,WATER,plains,Mth,Maithili,mait1250,f_rxcuyf2yjp5i6,jal,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form BIHARIMAITHILI-50_water-1, concept 50_water]"
948,WATER,plains,Mth,Maithili,mait1250,f_adm2ktvwqqnuo,pāni,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form BIHARIMAITHILI-50_water-2, concept 50_water]"
948,WATER,plains,Bi,Bihari,biha1245,f_judv2nncfdl74,jal,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form MAGAHI-50_water-1, concept 50_water]"
948,WATER,plains,Bi,Bihari,biha1245,f_awyv7sxhyx6sk,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form MAGAHI-50_water-2, concept 50_water]"
948,WATER,plains,Bhoj,Bhojpuri,bhoj1244,f_jh32zeownxfqk,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form BHOJPURINORTHERN-50_water-1, concept 50_water]"
948,WATER,plains,Bhoj,Bhojpuri,bhoj1244,f_mrddzzn56peos,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form BHOJPURISOUTHERN-50_water-1, concept 50_water]"
948,WATER,plains,Bhoj,Bhojpuri,bhoj1244,f_hgasadzlamfgi,paniyā,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form BHOJPURISOUTHERN-50_water-2, concept 50_water]"
948,WATER,plains,Bi,Bihari,biha1245,f_pqgdz7m6qdcmi,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form NAGPURIA-50_water-1, concept 50_water]"
948,WATER,plains,B,Bengali,beng1280,f_x7hz7377o4b3y,jal,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form BENGALIWRITTEN-50_water-1, concept 50_water]"
948,WATER,plains,B,Bengali,beng1280,f_ypxfmoy4d5hps,jol,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form BENGALISPOKEN-50_water-1, concept 50_water]"
948,WATER,plains,B,Bengali,beng1280,f_jz6bwus2cih24,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form BENGALISPOKEN-50_water-2, concept 50_water]"
948,WATER,plains,B,Bengali,beng1280,f_36pchrz6fmcdc,jal,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form SOUTHWESTERNBENGALI-50_water-1, concept 50_water]"
948,WATER,plains,B,Bengali,beng1280,f_o5lqwcaw3qjds,pāni,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form SOUTHWESTERNBENGALI-50_water-2, concept 50_water]"
948,WATER,plains,Bi,Bihari,biha1245,f_slw7l26csog7o,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form SIRIPURIA-50_water-1, concept 50_water]"
948,WATER,plains,B,Bengali,beng1280,f_oq3ofgiq4tpoo,zal,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form EASTERNBENGALI-50_water-1, concept 50_water]"
948,WATER,plains,B,Bengali,beng1280,f_c5i4sdrxwj7xm,pāni,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form EASTERNBENGALI-50_water-2, concept 50_water]"
948,WATER,plains,B,Bengali,beng1280,f_6pqbcr7n5tb3s,pāni,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form EASTERNBENGALIOFCACHAR-50_water-1, concept 50_water]"
948,WATER,plains,B,Bengali,beng1280,f_xzu3gdfruta2w,jal,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form EASTERNBENGALIOFCHITTAGONG-50_water-1, concept 50_water]"
948,WATER,plains,B,Bengali,beng1280,f_gm52xlg73qddu,pāni,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form EASTERNBENGALIOFCHITTAGONG-50_water-2, concept 50_water]"
948,WATER,plains,A,Assamese,assa1263,f_clnq244xjdoag,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form ASSAMESE-50_water-1, concept 50_water]"
948,WATER,plains,Aw,Awadhi,awad1243,f_uf7slsyosp52u,jal,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form EASTERNHINDIAWADHI-50_water-1, concept 50_water]"
948,WATER,plains,bagheli_lakshman,Bagheli,bagh1251,f_fihsiljytn34s,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form BAGHELI-50_water-1, concept 50_water]"
948,WATER,plains,NDu,Chhattisgarhi,chha1249,f_5qer2xk7m7m7c,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form CHHATTISGARHI-50_water-1, concept 50_water]"
948,WATER,plains,H,Hindi-Urdu,hind1269,f_ehsfhwmryagyo,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form WESTERNHINDIHINDOSTANI-50_water-1, concept 50_water]"
948,WATER,plains,H,Hindi-Urdu,hind1269,f_mscdr3pmlcvwc,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form VERNACULARHINDOSTANI-50_water-1, concept 50_water]"
948,WATER,plains,H,Hindi-Urdu,hind1269,f_bp33lfz2jxptu,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form DAKHINI-50_water-1, concept 50_water]"
948,WATER,plains,kaithal,Haryanvi,hary1238,f_5eonxab5f6riy,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form BANGARU-50_water-1, concept 50_water]"
948,WATER,plains,Brj,Braj,braj1242,f_iai55sv4sxu5s,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form BRAJBHAKHA-50_water-1, concept 50_water]"
948,WATER,plains,Kannauji-Central,Kannauji,kana1281,f_jrsfiybal37eg,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form KANAUJI-50_water-1, concept 50_water]"
948,WATER,plains,bundeli_atarra,Bundeli,bund1253,f_3a3cpogmqtfzq,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form BUNDELI-50_water-1, concept 50_water]"
948,WATER,plains,H,Hindi-Urdu,hind1269,f_w7p5op3eefw5c,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form BANAPHARI-50_water-1, concept 50_water]"
948,WATER,plains,P,Punjabi,panj1256,f_alwf7mnlqykmy,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form PANJABIWRITTEN-50_water-1, concept 50_water]"
948,WATER,plains,P,Punjabi,panj1256,f_4njzc7qkq6ey2,jal,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form PANJABIWRITTEN-50_water-2, concept 50_water]"
948,WATER,plains,P,Punjabi,panj1256,f_4gtt4ztwk725y,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form PANJABISPOKEN-50_water-1, concept 50_water]"
948,WATER,plains,P,Punjabi,panj1256,f_j34l7pehb2amc,pā̃ṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form PANJABISPOKEN-50_water-2, concept 50_water]"
948,WATER,plains,P,Punjabi,panj1256,f_jzf5mv3qwjb76,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form POWADHI-50_water-1, concept 50_water]"
948,WATER,plains,P,Punjabi,panj1256,f_f24zjqkzm4hpg,jal,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form POWADHI-50_water-2, concept 50_water]"
948,WATER,plains,G,Gujarati,guja1252,f_kpjjuuorfng3q,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form GUJARATISTANDARD-50_water-1, concept 50_water]"
948,WATER,plains,G,Gujarati,guja1252,f_4sr3337i3wdrc,poṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form CHAROTARI-50_water-1, concept 50_water]"
948,WATER,plains,G,Gujarati,guja1252,f_zoks2smmymhbe,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form KATHIYAWADI-50_water-1, concept 50_water]"
948,WATER,plains,G,Gujarati,guja1252,f_ymemt4ul7jkni,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form KHARAWA-50_water-1, concept 50_water]"
948,WATER,plains,ghis,Ghisadi,guja1252,f_4wttziurxfyxq,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form GHISADI-50_water-1, concept 50_water]"
948,WATER,plains,Marw,Marwari,marw1260,f_l4o3uxhcowkcg,jaḷ,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form RAJASTHANIMARWARI-50_water-1, concept 50_water]"
948,WATER,plains,dhundari_bamore,Dhundari,dhun1238,f_m4b3gxmyoxunq,pā̃ṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form JAIPURI-50_water-1, concept 50_water]"
948,WATER,plains,mewati_akera,Mewati,mewa1250,f_57vs6kaaffg6u,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form MEWATI-50_water-1, concept 50_water]"
948,WATER,plains,Goj,Gujari,guja1253,f_w2kyn4nc67al2,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form GUJURIOFHAZARA-50_water-1, concept 50_water]"
948,WATER,plains,mewari_basad,Malvi,malv1243,f_y45lqcy625vcc,pāṇī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form MALVI-50_water-1, concept 50_water]"
948,WATER,plains,mewari_basad,Malvi,malv1243,f_xnjrnuuvlejci,pānī,Water,,,,,unlinked,"grierson-lsi1928[p. 100-101, form NIMADI-50_water-1, concept 50_water]"
948,WATER,plains,Hajong,Hajong,hajo1238,f_oyefydk2xxlao,pani,water,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
948,WATER,plains,Hajong,Hajong,hajo1238,f_7dclzook676jq,pani,water,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
948,WATER,plains,Hajong,Hajong,hajo1238,f_bavj6k5okkbe6,pani,water,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
948,WATER,plains,Hajong,Hajong,hajo1238,f_5rzspzke74lg6,pani,water,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
948,WATER,plains,Hajong,Hajong,hajo1238,f_cmrcf2vnpif2s,pani,water,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
948,WATER,plains,Hajong,Hajong,hajo1238,f_dodfi6cprvyuo,pani,water,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
948,WATER,plains,Hajong,Hajong,hajo1238,f_zn7z3kml6csdi,pani,water,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
948,WATER,plains,Hajong,Hajong,hajo1238,f_qqggjfsj563ig,pani,water,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
948,WATER,plains,Hajong,Hajong,hajo1238,f_bvojeqgbqu6xk,pani,water,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
948,WATER,plains,Hajong,Hajong,hajo1238,f_kp6gevhd2aev4,pani,water,,,,,unlinked,kim-ahmad-kim-sangma2011hajong[p. 40]
948,WATER,plains,KochilaTharu,Kochila Tharu,koch1247,f_s56hgj3l6nq7k,pani,water,,,,,unlinked,eichentopf-mitchell2020kochila[p. 30]
948,WATER,plains,KochilaTharu,Kochila Tharu,koch1247,f_fnlrrognls644,pani,water,,,,,unlinked,eichentopf-mitchell2020kochila[p. 30]
948,WATER,plains,KochilaTharu,Kochila Tharu,koch1247,f_e7lzpmygwc72c,paⁱn,water,,,,,unlinked,eichentopf-mitchell2020kochila[p. 30]
948,WATER,plains,MagahiNepal,Magahi (Nepal survey),maga1260,f_wcxt7dd4bvzpe,pāīn,water,,,,,unlinked,thakur-thakur2016magahi[p. 114]
948,WATER,plains,MagahiNepal,Magahi (Nepal survey),maga1260,f_yhqnu5y5ncm3u,pāīn,water,,,,,unlinked,thakur-thakur2016magahi[p. 114]
948,WATER,plains,MagahiNepal,Magahi (Nepal survey),maga1260,f_axms5nt7rsewm,pāīn,water,,,,,unlinked,thakur-thakur2016magahi[p. 114]
948,WATER,plains,MagahiNepal,Magahi (Nepal survey),maga1260,f_hfwkmdbyfnzqe,pāīn,water,,,,,unlinked,thakur-thakur2016magahi[p. 114]
948,WATER,plains,MagahiNepal,Magahi (Nepal survey),maga1260,f_u4grzcp3uo33o,pāīn,water,,,,,unlinked,thakur-thakur2016magahi[p. 114]
948,WATER,plains,Majhi,Majhi,majh1253,f_hzppfnefrp4xw,pani,water,,,,,unlinked,page2024majhi-bote[p. 44]
948,WATER,plains,Majhi,Majhi,majh1253,f_v6kxjf5vy2zim,pani,water,,,,,unlinked,page2024majhi-bote[p. 44]
948,WATER,plains,Majhi,Majhi,majh1253,f_eoufrpfuc6onq,pani,water,,,,,unlinked,page2024majhi-bote[p. 44]
948,WATER,plains,Majhi,Majhi,majh1253,f_l74qwmiy3gvzy,pani,water,,,,,unlinked,page2024majhi-bote[p. 44]
948,WATER,plains,M,Marathi,mara1378,f_yaofe6547x6yc,paṇi,water.,,,,,unlinked,"ghatage-kasargod1970[p. 153, entry 38]"
948,WATER,dardic,Gng,Grangali,gran1245,f_y7u3vwonukfvq,ū,water,,,,,unlinked,"buddruss-grangali1979[p. 28, item 44]"
948,WATER,dardic,Ning,Ningalami,gran1245,f_dnybw3553w3oc,ū,water,,,,,unlinked,"buddruss-grangali1979[p. 28, item 44]"
948,WATER,dardic,Shum,Shumashti,shum1235,f_mrz2elkgrreao,wō,water,,,,,unlinked,"buddruss-grangali1979[p. 28, item 44]"
948,WATER,plains,AdivasiOriya,Adivasi Oriya,adiv1239,f_qoy6uesfvo25y,pani,water,,,,,unlinked,"beine2017bhatri[p. 15, item 46, site OAR]"
948,WATER,plains,Or,Odia,oriy1255,f_jyyaztpox3vto,pani,water,,,,,unlinked,"beine2017bhatri[p. 15, item 46, site OCU]"
948,WATER,plains,hal,Halbi,halb1244,f_dyk6d5o36sxyy,pani,water,,,,,unlinked,"beine2017bhatri[p. 15, item 46, site HBH]"
948,WATER,plains,Bhatri,Bhatri,bhat1265,f_cjg5lhnnaghka,pani,water,,,,,unlinked,"beine2017bhatri[p. 15, item 46, site BAU]"
948,WATER,plains,Bhatri,Bhatri,bhat1265,f_ywyzh6mahblr6,pani,water,,,,,unlinked,"beine2017bhatri[p. 15, item 46, site BSA]"
948,WATER,plains,Bhatri,Bhatri,bhat1265,f_zovzskyn77aky,pani,water,,,,,unlinked,"beine2017bhatri[p. 15, item 46, site BJE]"
948,WATER,plains,Bhatri,Bhatri,bhat1265,f_rgcsvadrjocay,paṇi,water,,,,,unlinked,"beine2017bhatri[p. 15, item 46, site BKP]"
948,WATER,plains,Bhatri,Bhatri,bhat1265,f_etgdsh5kd5yhi,pani,water,,,,,unlinked,"beine2017bhatri[p. 15, item 46, site BUM]"
948,WATER,plains,Bhatri,Bhatri,bhat1265,f_q4obp4etm3enk,pani,water,,,,,unlinked,"beine2017bhatri[p. 15, item 46, site BCB]"
948,WATER,plains,Bhatri,Bhatri,bhat1265,f_gzj6ceqa65axy,pani,water,,,,,unlinked,"beine2017bhatri[p. 15, item 46, site BAN]"
